,rpc1,rpc2,rpc3
16853,-1.0968620278377212,0.07127157783996965,0.35106267923332973
16899,-1.8755022691288108,-0.053403273146840645,-0.7147430016100955
16946,0.4013498853376366,-0.6897657431703313,1.8837137802705657
16992,-1.297336195215169,-0.37164190509014833,-0.8356266685323568
17038,-1.3882397988720139,-0.6078486444205946,-0.8835469482603162
17085,-1.234475784193184,-0.037710278388361315,-0.22053568783518818
17131,-1.506597709310431,-0.3862648842125639,-0.9332384306961683
17177,-0.7579729956269847,-0.7238500590027597,-0.11745430716698427
17223,-1.3569611228840737,-0.24009721036290474,-0.4939069434459162
17270,-0.8599571327832867,-0.6156070302773234,-0.24835456779378665
17316,3.623776757283826,-3.198998564765388,-2.405055631843883
17362,-0.011026139853775874,-0.4291471484525828,-0.8181183952593618
17409,1.4327528233413083,-1.5456102805857215,-1.1548018197728183
17455,0.8790866313943749,-1.3804950580829627,-1.1933082846775829
17501,0.5396200372913064,-0.3523258139704237,-0.636784106881935
17548,-1.571943514840862,-0.22171371474738027,-0.7031272689064585
17594,-1.386521664456935,-0.02869824651152155,0.6222142104273365
17640,3.71431554860093,-1.8273045713437146,-3.198288012800512
17686,-2.053214234541747,-0.003988636561154155,-0.8950820174048001
17733,-0.5059159599460775,-0.0892337138259662,-0.9404518370554886
17779,-0.9903414688439375,-0.5618295257201553,-0.25327031174698117
17825,-0.7927904013923232,-0.2669562276669751,-0.12314028835572885
17872,0.2124208906588495,0.5480904125432209,-0.09268943439667979
17918,-0.7604733054496641,-0.6515857570284651,-0.8747751495722099
17964,-1.1553582612246165,-0.031490499241476295,-0.5689260714911948
18011,2.1547286372276067,-1.5057947368062878,-0.5146765703688497
18057,-0.8498555009831263,-0.5967275558147661,-0.48332533035414504
18103,1.8103023495222152,-0.5325091143784992,0.48251483939198136
18149,0.3575951716052611,0.2609546222242619,-0.6623507950318382
18196,-0.2176994441530885,-0.7283082717206448,0.37133514831421116
18242,-1.6943540808805229,-0.02666763099974674,-0.8322909910607594
18288,0.6439409463260354,-0.9000794961991166,-1.1216429001425214
18335,0.9452427351266343,-1.109266454092937,-1.0216641022623756
18381,-0.8796019410363014,-0.460640821018664,-0.6609606363987854
18427,-0.4440665569343947,-0.20495555209493962,-0.16584075268631898
18474,-1.3944542906603554,-0.05018313074744296,-0.8855213552646591
18520,-1.2532980728555567,-0.1153174628798207,-0.6794623269216531
18566,-1.367322854981499,0.24071585905495793,-0.8844139916900531
18612,1.6054039372216131,-1.938915164474949,-2.354366303286184
18659,-1.7245798776635732,-0.33034653948840065,-1.1134263523588057
18705,-1.2888482107852557,-0.1888144170561564,-0.5122171945580147
18751,0.4835083284220162,0.1767201457054298,-0.2837397068981358
18798,-0.11383669053966217,-0.16671541150981084,-0.04814751653706813
18844,-0.7119927511556788,-0.09316027775022044,0.0396796159928559
18890,-0.6179368237342565,-0.26191410610732846,-0.9317900636290736
18937,-2.277103779246544,-0.10651535726659354,-1.1010691068444436
18983,2.2570267396756725,2.117329898659427,-0.42883768321844296
19029,0.15440986383057598,-1.017554633322223,-0.11424883897639798
19075,0.33579692792116,-1.8679450344118285,-1.2551688976924764
19122,-1.215155531711936,-0.4133882028661629,-0.7138020202867754
19168,1.4548916246577228,-1.4527904114255266,0.10210393633498185
19214,-1.9062255227943328,-0.21364364195093125,-0.5847237878996023
19261,-1.8489229166903316,-0.23394147551279806,-0.7162282153760261
19307,-0.5100336111145198,-0.7944038196511496,-0.15470399755034323
19353,-1.1589506988746288,0.1136713240921676,-0.6704458146431966
19400,-1.0388591400272607,-0.4753505202198273,0.7916446627682776
19446,-0.752074675267607,-0.2600568303131979,-0.36094526213272193
19492,0.6109096215321864,-1.4205767738279083,-0.7502803129664912
19538,-0.7050496193511187,-0.6093013118087988,-0.4411349031394371
19585,-0.7500963672943178,-0.5331210888465767,-0.013772187967210001
19631,-2.084767178970365,-0.05580044938991006,-0.7634476752266989
19677,-0.3156388783819942,0.20439455447300797,-0.9851267198062412
19724,-0.05150172857727786,0.5816120605069834,-0.458914711991748
19770,-1.6591925559679144,-0.2737971218962055,-0.2123821384300467
19816,-1.0940652161626607,-0.23996212855912996,0.5331403517814655
19863,-1.1782837664659613,-0.24621485105534016,-0.2638649902679964
19909,1.167716357065986,-0.5909383108665319,-0.741447577586961
19955,-1.8850143836345001,-0.027765746163461925,-0.47218706589754467
20001,-0.6340190262532371,-0.5654184945748225,1.4841583687994535
20048,3.951252046914491,-4.186970777516058,-0.3040197464851423
20094,-1.0904137874524018,-0.09431663184700916,-0.27113989668910116
20140,-0.709629018289558,-0.652218709653942,-0.2930861306472563
20187,-0.4838261458854677,-1.2260409742364433,-0.40494696595612917
20233,-0.8549910139286023,-0.4524083194565956,0.15404460565842987
20279,1.7484671269491625,-2.942075354111684,0.06235737249566436
