signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
PL_signed_notional_share,PL,50,mean_reversion,-0.0014687616767486713,-0.26470706345014516,-0.0010157322841083743,0.49807120351011513,67918
PL_signed_notional_share,PA,1,momentum,0.0039030622676291273,5.215319576489987,0.01674916394886216,0.38157039543592863,96931
PL_signed_notional_share,PA,2,momentum,0.004365437421897187,4.1629619604561725,0.013435598938134083,0.4478325641479753,95989
PL_signed_notional_share,PA,5,momentum,0.003960464149479996,2.4076369853164477,0.007883906145700855,0.4788273266349979,93257
PL_signed_notional_share,PA,10,momentum,0.002012469503798003,0.8644608984280314,0.002895244836082563,0.4866350349407186,89151
PL_signed_notional_share,PA,20,mean_reversion,-0.00042557346275205076,-0.12714517373898207,-0.0004431544041268231,0.4892552144705354,82319
PL_signed_notional_share,PA,50,mean_reversion,-0.001999484695377859,-0.34773609233370933,-0.0013343302536088122,0.49577431608704614,67918
PL_signed_notional_share,ALI,1,momentum,0.0012385330891776577,3.9594131389289076,0.012716667495670589,0.1117725345355879,96929
PL_signed_notional_share,ALI,2,momentum,0.002354557410308276,5.3176509502715055,0.017161457914335695,0.17981601675226855,95987
PL_signed_notional_share,ALI,5,momentum,0.005615513892888719,7.844134873758135,0.025678545166170248,0.2983754222293711,93255
PL_signed_notional_share,ALI,10,momentum,0.007944222908870374,7.66153872205118,0.025651909564344964,0.39264601958518885,89149
PL_signed_notional_share,ALI,20,momentum,0.010646433648320089,7.006692973924489,0.024414291490252198,0.4597470753307336,82317
PL_signed_notional_share,ALI,50,momentum,0.014267209437176848,5.387000178353978,0.020666559143289135,0.49891045083777497,67918
PL_abs_signed_notional_share,GC,1,momentum,4.378125666924334e-05,0.10431055343344736,0.0003350436252033803,0.439467249899413,96931
PL_abs_signed_notional_share,GC,2,momentum,0.00025450373053298735,0.4288524090235595,0.0013842075979993197,0.48469095417183217,95989
PL_abs_signed_notional_share,GC,5,momentum,0.0006115218211217098,0.642716551679585,0.002104662481409775,0.5054741199052082,93257
PL_abs_signed_notional_share,GC,10,momentum,0.0001159884382945466,0.08397498390090151,0.00028124944498432984,0.5094278247019103,89151
PL_abs_signed_notional_share,GC,20,mean_reversion,-0.0011406977882031566,-0.5595451226358186,-0.0019502465638076981,0.513745307887608,82319
PL_abs_signed_notional_share,GC,50,mean_reversion,-0.0010880131397042563,-0.31085255676861945,-0.0011928012484988173,0.5129420772107541,67918
PL_abs_signed_notional_share,SI,1,momentum,0.0005873111171853194,0.6216405009938837,0.0019966942623036044,0.4347731891758055,96931
PL_abs_signed_notional_share,SI,2,momentum,0.00011759401071779164,0.08822717057449307,0.00028477123909118827,0.48186771400889683,95989
PL_abs_signed_notional_share,SI,5,momentum,0.0006488937085298236,0.30488058430865816,0.0009983745195487402,0.505345443237505,93257
PL_abs_signed_notional_share,SI,10,momentum,0.0015445077324189242,0.501270372296695,0.0016788549915647349,0.5126022142208164,89151
PL_abs_signed_notional_share,SI,20,momentum,0.0015677467507765816,0.3420221985345491,0.0011920904767351997,0.5171588576148884,82319
PL_abs_signed_notional_share,SI,50,mean_reversion,-0.0010884566735167897,-0.13616494724606432,-0.0005224914800041133,0.5141199681969434,67918
PL_abs_signed_notional_share,HG,1,mean_reversion,-0.00037838873109101174,-0.7408229299341123,-0.002379503349928145,0.41759602191249445,96931
PL_abs_signed_notional_share,HG,2,mean_reversion,-0.0007056818916957181,-0.9773503526537041,-0.0031545826028292136,0.46650136994863994,95989
PL_abs_signed_notional_share,HG,5,mean_reversion,-6.358796452231821e-05,-0.05508336373406934,-0.0001803783387544962,0.48845663060145617,93257
PL_abs_signed_notional_share,HG,10,momentum,0.0016610524802878946,0.9906850460487283,0.00331798928328313,0.49374656481699586,89151
PL_abs_signed_notional_share,HG,20,momentum,0.007938689529762491,3.2642044565077564,0.011376390229202142,0.4974428746704892,82319
PL_abs_signed_notional_share,HG,50,momentum,0.013434751979518576,3.209271364303207,0.012313668663917528,0.4958773815483377,67918
PL_abs_signed_notional_share,PL,1,momentum,0.0009030277259548877,1.011408435694134,0.0032486087803498707,0.43649606421062404,96931
PL_abs_signed_notional_share,PL,2,momentum,0.0006039365379618165,0.48312519732066,0.0015593835604662753,0.48000291700090636,95989
PL_abs_signed_notional_share,PL,5,momentum,0.002311307017155745,1.172808322237753,0.0038405000316147774,0.4998659618044758,93257
PL_abs_signed_notional_share,PL,10,mean_reversion,-0.0009141440777626079,-0.32351165329111725,-0.00108350628838527,0.5037857118820877,89151
PL_abs_signed_notional_share,PL,20,mean_reversion,-0.004281436551591053,-1.0448680158053958,-0.0036417806845528288,0.5041120518956741,82319
PL_abs_signed_notional_share,PL,50,mean_reversion,-0.027144176615782657,-3.840437026646221,-0.01473490861629156,0.49926381813363174,67918
PL_abs_signed_notional_share,PA,1,momentum,0.0004384570924518992,0.46187608104321076,0.001483536132133829,0.37708266705182036,96931
PL_abs_signed_notional_share,PA,2,mean_reversion,-0.0007889794251732595,-0.5931729801763372,-0.0019145836901785023,0.4447592953359239,95989
PL_abs_signed_notional_share,PA,5,mean_reversion,-4.394792662295983e-05,-0.021051638053261042,-6.893659528841389e-05,0.4794492638622302,93257
PL_abs_signed_notional_share,PA,10,mean_reversion,-0.0009869450106981335,-0.33353762690365724,-0.0011170852707608034,0.48691545804309544,89151
PL_abs_signed_notional_share,PA,20,mean_reversion,-0.005002246202153886,-1.1749085964126034,-0.0040950166583368555,0.48819835032009623,82319
PL_abs_signed_notional_share,PA,50,mean_reversion,-0.025033398761733605,-3.417679308729666,-0.01311317679282722,0.4910333048676345,67918
PL_abs_signed_notional_share,ALI,1,mean_reversion,-0.0009939536801704858,-2.505264668102931,-0.00804668809339366,0.10925522805352371,96929
PL_abs_signed_notional_share,ALI,2,mean_reversion,-0.001181007489718815,-2.102764376363334,-0.006787016788221674,0.1753362434496338,95987
PL_abs_signed_notional_share,ALI,5,mean_reversion,-0.0009415853866967926,-1.0360783883246638,-0.0033928035125971837,0.2899683663074366,93255
PL_abs_signed_notional_share,ALI,10,mean_reversion,-0.00037517357438435054,-0.28457290426343046,-0.0009531033204042838,0.383694713345074,89149
PL_abs_signed_notional_share,ALI,20,mean_reversion,-0.0011892342912330246,-0.6151204859331378,-0.0021439749242131833,0.4510246972071383,82317
PL_abs_signed_notional_share,ALI,50,momentum,0.003044358118728715,0.9021035242135699,0.0034615270339281453,0.4949056214847316,67918
PA_signed_notional_share,GC,1,mean_reversion,-0.000242333477156551,-0.3910823250650914,-0.0012561484874511917,0.4173793729560203,96931
PA_signed_notional_share,GC,2,momentum,0.00026666550476493105,0.30399946156510205,0.0009812200099447812,0.45072872933356944,95989
PA_signed_notional_share,GC,5,momentum,0.0005596053168009238,0.39820670208072534,0.001303983610194702,0.46236743622462656,93257
PA_signed_notional_share,GC,10,momentum,0.0001434738243804227,0.0704012731165431,0.00023578830626854954,0.46366277439400566,89151
PA_signed_notional_share,GC,20,momentum,0.0015275160518533294,0.5087571745507732,0.0017732301084063375,0.4633073773976846,82319
PA_signed_notional_share,GC,50,momentum,0.0010373866412691911,0.19948950691728737,0.0007654800557140899,0.4645454813157042,67918
PA_signed_notional_share,SI,1,momentum,0.000376316326050883,0.2697974666491463,0.0008665843431321251,0.41030217371119665,96931
PA_signed_notional_share,SI,2,momentum,0.0025844384365297946,1.3118364558615674,0.004234182700780512,0.44476971319630376,95989
PA_signed_notional_share,SI,5,momentum,0.0062347015095665275,1.9833557253012712,0.0064946446125346766,0.4597081184254265,93257
PA_signed_notional_share,SI,10,momentum,0.004825577879153079,1.0614658481817634,0.00355504451564118,0.46097071261118777,89151
PA_signed_notional_share,SI,20,momentum,0.010525079598559906,1.559086710137237,0.00543399319595644,0.46276072352676784,82319
PA_signed_notional_share,SI,50,momentum,0.0043482796353135015,0.366126609995569,0.0014048980704662753,0.4653258340940546,67918
PA_signed_notional_share,HG,1,mean_reversion,-0.0007421926720176423,-0.9842564166654586,-0.003161398321571854,0.4025647109799754,96931
