feature,root,horizon,spearman_ic,pvalue,observations
effective_metals,GC,20,0.0008660388465706357,0.8037677060165845,82319
effective_metals,GC,50,-0.00758930360562581,0.04794600090788485,67918
effective_metals,SI,1,0.009203045760086672,0.004166453931935347,96931
effective_metals,SI,2,0.010076646977822358,0.0017963023649118046,95989
effective_metals,SI,5,0.013761267668173942,2.639134770131091e-05,93257
effective_metals,SI,10,0.011875134800256931,0.0003914638547814933,89151
effective_metals,SI,20,0.01588772729409151,5.149278996782242e-06,82319
effective_metals,SI,50,0.006747328124829782,0.07867702941898218,67918
effective_metals,HG,1,0.002771114500949396,0.3882792146964513,96931
effective_metals,HG,2,0.004439151337175967,0.16902891222390717,95989
effective_metals,HG,5,0.0029935884941273464,0.36062641066301054,93257
effective_metals,HG,10,0.00041246039931488424,0.9019872224687848,89151
effective_metals,HG,20,0.0032018981891164962,0.3582764562380207,82319
effective_metals,HG,50,0.007244610619249933,0.05902407828396951,67918
effective_metals,PL,1,0.004074508864398727,0.20460658348604777,96931
effective_metals,PL,2,0.001873366980522336,0.5616440793347668,95989
effective_metals,PL,5,0.006213586759109095,0.05776216716143703,93257
effective_metals,PL,10,0.002019649087988857,0.5464938469679534,89151
effective_metals,PL,20,-0.002074892426535474,0.5516396409422054,82319
effective_metals,PL,50,-0.013845619948034306,0.000308061642305937,67918
effective_metals,PA,1,0.0037513152526655724,0.24284148640409833,96931
effective_metals,PA,2,0.0026103097086895154,0.4186765717749409,95989
effective_metals,PA,5,0.0032130060924432462,0.32650523071625714,93257
effective_metals,PA,10,0.001447048956933032,0.6657004009309289,89151
effective_metals,PA,20,0.001748508657174631,0.6159050048857277,82319
effective_metals,PA,50,-0.011912201250079885,0.0019059993033000882,67918
effective_metals,ALI,1,-0.0019221657982163695,0.5495538301550429,96929
effective_metals,ALI,2,-8.440055409120746e-05,0.9791389374665382,95987
effective_metals,ALI,5,0.0031220801929169495,0.34038721174925796,93255
effective_metals,ALI,10,0.0035722984141148585,0.28615284949442366,89149
effective_metals,ALI,20,0.003467846300247658,0.3197627421539664,82317
effective_metals,ALI,50,-0.0026948524693851984,0.48249454756388166,67918
gini,GC,1,-0.0018353014225757217,0.5677345237837408,96931
gini,GC,2,-0.00015081483479338222,0.9627324192904169,95989
gini,GC,5,0.00101035692680053,0.7576723557937272,93257
gini,GC,10,0.0018029310507735896,0.5903595888821882,89151
gini,GC,20,-0.00045613309453462037,0.895879350461453,82319
gini,GC,50,0.00907033454478678,0.018086990700192845,67918
gini,SI,1,-0.00966865878312112,0.0026103533008762668,96931
gini,SI,2,-0.010447632595310301,0.0012081826862903621,95989
gini,SI,5,-0.01398560375760441,1.9453160042358362e-05,93257
gini,SI,10,-0.012699732482329923,0.0001494348336808029,89151
gini,SI,20,-0.016386282893010286,2.5802985597969018e-06,82319
gini,SI,50,-0.00460546230806392,0.23005484662072764,67918
gini,HG,1,-0.0032329529221284356,0.3141612032403917,96931
gini,HG,2,-0.0045971221493914865,0.1543672944592985,95989
gini,HG,5,-0.002485164792121068,0.44790588818863725,93257
gini,HG,10,0.00030191925606702175,0.9281709673373915,89151
gini,HG,20,-0.0023945035240177984,0.4920799230768058,82319
gini,HG,50,-0.00569172517123781,0.1379920978307679,67918
gini,PL,1,-0.0040005248676001,0.2129472505378074,96931
gini,PL,2,-0.0012800723763673678,0.6916711599001161,95989
gini,PL,5,-0.005628288505091454,0.08565847714496133,93257
gini,PL,10,-0.0014767753809442107,0.6592621658757132,89151
gini,PL,20,0.0027779258140567392,0.4254439882209375,82319
gini,PL,50,0.017807161792670646,3.4669089936323153e-06,67918
gini,PA,1,-0.004031223335849591,0.20945710416405436,96931
gini,PA,2,-0.002472652216158927,0.44363431353044813,95989
