,pc1,pc2,pc3
13010,0.025936736259708784,-0.4717826223780354,-0.013286708678872572
13057,0.5385474343923735,0.5050379016532381,0.007685260294027558
13103,-0.024793075876891377,0.588390591963092,-0.042863503478736215
13149,-0.47164704543527836,-1.1490020447791092,-0.04241441731080944
13195,-0.5843027634227257,0.9544049335933514,-0.11108468284342264
13242,-3.4090768592542195,2.0561783120611588,-0.12872294928052386
13288,-0.6915130160146946,0.0001503366885480478,-0.0782652986642997
13334,2.528553360260558,0.04519719509888175,-0.012157638595167325
13381,2.0106103919445903,0.09864397935255956,-0.010643271925702262
13427,1.3828754962867686,0.5387821618230182,-0.07793282349786144
13473,0.5619593804875924,0.715385515835977,-0.05900866309158762
13520,0.5753197072754761,-0.27002862392176835,-0.0024967831066654077
13566,0.6420844154313241,2.0426663311962,-0.1242683501720447
13612,-0.1589616777850458,0.6729857314427801,-0.07215147637863886
13658,2.389389117296444,0.1489832988337359,-0.029027494202228353
13705,-0.6213406694568236,-0.3042367241350043,0.2975968387795473
13751,0.019929460746011637,0.9393490971777283,-0.01900158658748101
13797,0.7062577118830998,0.17042254742863822,-0.03679387105131956
13844,0.7493329806257145,0.00044317423594064626,-0.08819937454372476
13890,1.0537527608781483,-0.15450501499019598,-0.04799336429426344
13936,-1.393199080442464,0.3141313398940709,-0.045202375244529934
13983,-1.243188717618921,2.140321561123057,-0.19234702255696984
14029,-0.6738277633138487,0.31379424210186274,-0.07147444594280018
14075,0.5679505514922747,-0.5731617591492254,-0.012924138889427821
14121,0.26433230232454386,1.3093837335026988,-0.15005873839398376
14168,1.4947666507977118,0.20507088384356775,-0.04534285144189348
14214,-0.1911581127007898,1.65425055011298,-0.10427358675133286
14260,0.4265444269472162,0.43765320580726197,-0.023375645755446726
14307,1.3970970882779723,0.5904523989807484,-0.12661260081535045
14353,0.43438561266342707,0.31801997561232126,-0.11025869025084829
14399,0.3717689151025756,-1.045725770685707,-0.039597030966009125
14446,2.0342726549573564,-0.09613177788975423,-0.013226503324181816
14492,0.4368546929175254,0.3384910368024057,0.009915108057543231
14538,2.309252334035829,-0.054099776685124244,-0.011266759425664736
14584,-0.15954851091284153,-1.109084103694401,-0.05420292222801408
14631,0.7823416530202497,0.8198868378368634,-0.03920266063363256
14677,1.2885134355907024,0.6089917692985535,-0.03437709961613463
14723,0.24045317776978198,-0.6484593552852123,-0.046623189100865034
14770,2.244836695041811,-0.10147043496167228,-0.015321375809665224
14816,-1.6866511202973233,-0.5427432530637724,-0.07011662734453634
14862,0.5131231243019753,-0.14320009522447436,-0.020576337268334972
14909,-0.5660173726961715,0.256839103399316,0.1583567673051634
14955,0.26135576613124206,-1.0029356078819955,-0.034632743012811204
15001,1.6390307368434913,-0.24819960024331372,-0.035205589023329965
15047,-0.3170716871400447,1.6320339136599746,-0.1737813717945754
15094,-1.2245432035909405,1.666798559418907,-0.22247872553667972
15140,1.5531618339134512,0.06667811752801268,-0.030198320714632354
15186,1.0467633502778366,-0.8208611502481221,-0.04042888541486269
15233,0.6585747183363724,0.7068399197331179,0.010522252154677133
15279,1.41591199719848,-0.025375604847584363,-0.03424603378727183
15325,2.0108990864181795,0.1489620466374458,-0.018329675720270527
15372,2.13884232622101,0.04973636625095464,-0.010242754401197188
15418,-0.6984074872049458,-0.08593141786697463,0.38238444799795457
15464,0.5626983677470238,1.0587510438078864,-0.05188179359923485
15510,2.0515142895191936,-0.013343522180764374,-0.0055183662175926846
