variant,base_variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,hazard_exit,hazard_min_history_events,hazard_min_tail_events,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,hazard_exit_count,hazard_exit_fraction,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
rank_pct_target3m_minv1000_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv1000_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,3,1000.0,252,backwardation_only,1.0,0.05,0.25,,1.25,True,8,4,-0.0008093783063133248,0.002235440482246804,-0.003044818788560128,-0.0010174931953536935,0.005551602647849622,-0.18327918258843923,-0.31705025581385454,-0.008147368945464742,0.0915625,0.183125,0.005937500000000001,0.4015625,10,0,0.0,0.5,-0.00023840686692993196,-0.8149941928533799,640,213.8700823421775
curve_md_target6m_minv1000_lb126_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target6m_minv1000_lb126_md2p5_comp1p25_both_costx3p0,curve_md,6,1000.0,126,both,3.0,1.25,0.25,2.5,1.25,True,8,4,-0.001282280411807395,0.0019456882016984966,-0.0031618740321599855,-0.0010763042779556708,0.001425416412529894,-0.7550805985497225,-1.294190060548639,-0.004233794118000866,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0,0.0,0.5,-0.00024172651961315174,-1.0387383506633656,71,24.168452935694315
curve_md_target6m_minv1000_lb126_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target6m_minv1000_lb126_md3p0_comp1p25_both_costx3p0,curve_md,6,1000.0,126,both,3.0,1.25,0.25,3.0,1.25,True,8,4,-0.001282280411807395,0.0019456882016984966,-0.0031618740321599855,-0.0010763042779556708,0.001425416412529894,-0.7550805985497225,-1.294190060548639,-0.004233794118000866,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0,0.0,0.5,-0.00024172651961315174,-1.0387383506633656,71,24.168452935694315
mad_z_target1m_minv1000_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv1000_lb252_entry1p5_contango_only_costx3p0,mad_z,1,1000.0,252,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.008477268741509182,0.011703203368790802,-0.0032259346272816222,-0.0010780170380737535,0.002037311005266648,-0.5291371986343635,-0.9153417306774555,-0.004814053064424738,0.07974358974358974,0.15948717948717947,0.01282051282051282,0.35384615384615387,25,0,0.0,0.6,6.069870209373128e-05,0.7870999962219422,780,260.6541628545288
quantile_band_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0,quantile_band,1,1000.0,252,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.008371951303861574,0.011928694519589856,-0.0035567432157282797,-0.0011885640069027941,0.0020285153375359023,-0.5859280355979847,-1.0135828354931138,-0.004704724297835554,0.07974358974358975,0.1594871794871795,0.01435897435897436,0.35512820512820514,28,0,0.0,0.6071428571428571,4.2977087041685e-05,0.6293242007040782,780,260.6541628545288
rank_pct_target3m_minv1000_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv1000_lb252_entry0p1_contango_only_costx3p0,rank_pct,3,1000.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.008650999603193007,0.012754415665606771,-0.00371923165389789,-0.0012428630938574607,0.0028218053283974036,-0.44044962327834425,-0.7619232242381428,-0.00788095361965676,0.091875,0.18375,0.0171875,0.43125,28,1,0.03571428571428571,0.6071428571428571,1.704089834594875e-05,0.0817611675538037,640,213.8700823421775
rank_pct_target6m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv500_lb126_entry0p1_both_costx3p0,rank_pct,6,500.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0,0.0,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
rank_pct_target6m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv500_lb252_entry0p1_both_costx3p0,rank_pct,6,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0,0.0,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
quantile_band_target6m_minv500_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv500_lb126_entry0p1_both_costx3p0,quantile_band,6,500.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0,0.0,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv500_lb252_entry0p1_both_costx3p0,quantile_band,6,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0,0.0,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
quantile_band_target3m_minv1000_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv1000_lb126_entry0p05_contango_only_costx3p0,quantile_band,3,1000.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.005233260933645496,0.00911968454503513,-0.003790377509260664,-0.0012666380468961188,0.002409226265949827,-0.5257447441935273,-0.9094732052229351,-0.007328507575886193,0.06000000000000001,0.12000000000000002,0.0128125,0.29375,21,1,0.047619047619047616,0.47619047619047616,-2.4509645178178896e-05,-0.11717431970013199,640,213.8700823421775
quantile_band_target3m_minv1000_lb252_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv1000_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,3,1000.0,252,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,-0.0011673378930048496,0.0026841224788817916,-0.0038514603718866414,-0.0012870502294891088,0.005571366662326762,-0.23101158252463674,-0.3996213879885526,-0.008270103771164918,0.09406250000000001,0.18812500000000001,0.0078125,0.4109375,13,0,0.0,0.46153846153846156,-0.0002281822503314106,-1.0183308762552623,640,213.8700823421775
rank_pct_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0,rank_pct,1,1000.0,252,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.008051597879683748,0.011928694519589856,-0.0038770966399061064,-0.0012956171525395292,0.0020068169344494486,-0.6456080424171672,-1.1168218458475168,-0.004858970427510803,0.07666666666666666,0.15333333333333332,0.01435897435897436,0.3525641025641026,28,0,0.0,0.6071428571428571,3.153589332104833e-05,0.4477306053089929,780,260.6541628545288
mad_z_target3m_minv1000_lb126_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv1000_lb126_entry1p5_contango_only_costx3p0,mad_z,3,1000.0,126,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.0071024456862684455,0.011205294951983712,-0.00391075706145733,-0.0013068655230533302,0.0024386336550742222,-0.5359007165073979,-0.9270417777944399,-0.007833436476274623,0.05531250000000001,0.11062500000000001,0.014687500000000001,0.265625,24,1,0.041666666666666664,0.4583333333333333,7.640921009099017e-06,0.044420932862141736,640,213.8700823421775
rank_pct_target3m_minv1000_lb252_entry0p1_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv1000_lb252_entry0p1_backwardation_only_costx1p0,rank_pct,3,1000.0,252,backwardation_only,1.0,0.1,0.25,,1.25,True,8,4,-0.0013765337053217672,0.0025345618133367958,-0.003911095518658563,-0.0013069786259744193,0.005570335392311707,-0.23463194474399848,-0.40588416563507324,-0.008270103771164918,0.09375,0.1875,0.007187500000000001,0.409375,12,0,0.0,0.4166666666666667,-0.0002583987278210631,-1.07055048487575,640,213.8700823421775
quantile_band_target1m_minv1000_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb126_entry0p05_contango_only_costx3p0,quantile_band,1,1000.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.010486558785586913,0.014399945385602013,-0.0039133866000151,-0.0013077442412218804,0.0019120531442766737,-0.6839476429493269,-1.1831445999369326,-0.0054147889498160255,0.08282051282051281,0.16564102564102562,0.021025641025641025,0.3730769230769231,41,0,0.0,0.6341463414634146,5.371089192728515e-05,1.078022174133353,780,260.6541628545288
quantile_band_target3m_minv1000_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv1000_lb252_entry0p1_contango_only_costx3p0,quantile_band,3,1000.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.008452659738544255,0.012754415665606771,-0.003917571518546643,-0.0013091427238327187,0.0028269415823443454,-0.4630950749067351,-0.8010970470935406,-0.008079293484305512,0.0921875,0.184375,0.0171875,0.4328125,28,1,0.03571428571428571,0.6071428571428571,9.957331751350449e-06,0.047633353014572395,640,213.8700823421775
rank_pct_target1m_minv1000_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb126_entry0p1_contango_only_costx3p0,rank_pct,1,1000.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.015458286371202997,0.0194081757630424,-0.003949889391839402,-0.0013199424523049786,0.0022407857169909674,-0.5890534031417601,-1.0189893337395153,-0.006567922666902729,0.10205128205128204,0.20410256410256408,0.02923076923076923,0.43974358974358974,57,2,0.03508771929824561,0.6140350877192983,7.676191438154203e-05,1.8058429828038376,780,260.6541628545288
rank_pct_target3m_minv1000_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv1000_lb126_entry0p05_contango_only_costx3p0,rank_pct,3,1000.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.005067153639142919,0.00911968454503513,-0.003956484803763241,-0.0013221464543225288,0.0024089823224673493,-0.5488402475981429,-0.9494255618363204,-0.007328507575886193,0.059375,0.11875,0.0128125,0.290625,21,1,0.047619047619047616,0.47619047619047616,-3.241951634496829e-05,-0.15469598379192415,640,213.8700823421775
rank_pct_target6m_minv500_lb126_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv500_lb126_entry0p05_contango_only_costx1p0,rank_pct,6,500.0,126,contango_only,1.0,0.05,0.25,,1.25,True,8,4,-0.0034455101416648263,0.000672322714902781,-0.003989771387062316,-0.0013468243984514888,0.0016358312522082924,-0.8233272207223951,-1.4170689832224193,-0.003989771387062315,0.03146853146853147,0.06293706293706294,0.010489510489510492,0.15734265734265734,8,0,0.0,0.375,-0.00048671566061666833,-1.2831325304004797,286,96.54482439926063
rank_pct_target6m_minv500_lb252_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target6m_minv500_lb252_entry0p05_contango_only_costx1p0,rank_pct,6,500.0,252,contango_only,1.0,0.05,0.25,,1.25,True,8,4,-0.0034455101416648263,0.000672322714902781,-0.003989771387062316,-0.0013468243984514888,0.0016358312522082924,-0.8233272207223951,-1.4170689832224193,-0.003989771387062315,0.03146853146853147,0.06293706293706294,0.010489510489510492,0.15734265734265734,8,0,0.0,0.375,-0.00048671566061666833,-1.2831325304004797,286,96.54482439926063
mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx3p0,mad_z,6,10.0,126,backwardation_only,3.0,2.0,0.25,,1.25,True,8,4,0.019289749726708952,0.029612875142318577,-0.004023904103972953,-0.0013446760969589397,0.005647310021619114,-0.23810913369572978,-0.41189927128476994,-0.009237879147640946,0.099188876013905,0.19837775202781,0.03337195828505214,0.4101969872537659,72,10,0.1388888888888889,0.4861111111111111,-1.0613063244264684e-05,-0.10371495216161203,863,288.39043915828
curve_md_target3m_minv1000_lb126_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target3m_minv1000_lb126_md3p0_comp1p25_both_costx3p0,curve_md,3,1000.0,126,both,3.0,1.25,0.25,3.0,1.25,True,8,4,0.0072869048016615725,0.01134404159038514,-0.004057136788723565,-0.0013557815298090414,0.0057097756498512755,-0.23744917715713681,-0.4107576283200216,-0.008562340818828893,0.07781249999999999,0.15562499999999999,0.022812500000000003,0.346875,37,0,0.0,0.5945945945945946,1.9450387498444683e-05,0.18953115977917667,640,213.8700823421775
quantile_band_target6m_minv500_lb126_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv500_lb126_entry0p05_contango_only_costx1p0,quantile_band,6,500.0,126,contango_only,1.0,0.05,0.25,,1.25,True,8,4,-0.0034887244536511474,0.0007363534496554267,-0.00406500106642496,-0.0013722196298629544,0.0016361978288336218,-0.8386636418171715,-1.4434652520448896,-0.004065001066424959,0.03216783216783217,0.06433566433566434,0.01188811188811189,0.16083916083916083,9,0,0.0,0.3333333333333333,-0.00044099499603288784,-1.3061207787191491,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p05_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target6m_minv500_lb252_entry0p05_contango_only_costx1p0,quantile_band,6,500.0,252,contango_only,1.0,0.05,0.25,,1.25,True,8,4,-0.0034887244536511474,0.0007363534496554267,-0.00406500106642496,-0.0013722196298629544,0.0016361978288336218,-0.8386636418171715,-1.4434652520448896,-0.004065001066424959,0.03216783216783217,0.06433566433566434,0.01188811188811189,0.16083916083916083,9,0,0.0,0.3333333333333333,-0.00044099499603288784,-1.3061207787191491,286,96.54482439926063
rank_pct_target1m_minv1000_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv1000_lb126_entry0p05_contango_only_costx3p0,rank_pct,1,1000.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.010320451491084336,0.014399945385602013,-0.004079493894517677,-0.0013632526486482904,0.0019123464114986998,-0.7128690913169405,-1.2331751188096063,-0.005414788949816024,0.08230769230769232,0.16461538461538464,0.021025641025641025,0.3717948717948718,41,0,0.0,0.6341463414634146,4.965949450039302e-05,0.9851124160441996,780,260.6541628545288
curve_md_target6m_minv1000_lb252_md3p0_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target6m_minv1000_lb252_md3p0_comp1p25_both_costx1p0,curve_md,6,1000.0,252,both,1.0,1.25,0.25,3.0,1.25,True,8,4,-0.0034194503938747125,0.0006926257881301027,-0.004090044654889514,-0.001392254249951906,0.0016130370955755545,-0.8631259961539383,-1.4793772841853932,-0.00478331276323607,0.10422535211267607,0.20845070422535214,0.04507042253521128,0.49295774647887325,8,0,0.0,0.375,-0.0004869860755047894,-1.4989250855624763,71,24.168452935694315
curve_md_target6m_minv1000_lb252_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target6m_minv1000_lb252_md2p5_comp1p25_both_costx1p0,curve_md,6,1000.0,252,both,1.0,1.25,0.25,2.5,1.25,True,8,4,-0.0034194503938747125,0.0006926257881301027,-0.004090044654889514,-0.001392254249951906,0.0016130370955755545,-0.8631259961539383,-1.4793772841853932,-0.00478331276323607,0.10422535211267607,0.20845070422535214,0.04507042253521128,0.49295774647887325,8,0,0.0,0.375,-0.0004869860755047894,-1.4989250855624763,71,24.168452935694315
mad_z_target6m_minv500_lb126_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv500_lb126_entry1p5_contango_only_costx1p0,mad_z,6,500.0,126,contango_only,1.0,1.5,0.25,,1.25,True,8,4,-0.003610921706379479,0.0008003841844080726,-0.004251229053905937,-0.0014350844842321105,0.0016358345199600757,-0.8772797411483497,-1.5099293203253423,-0.004251229053905937,0.032867132867132866,0.06573426573426573,0.01188811188811189,0.16433566433566432,9,0,0.0,0.3333333333333333,-0.0004616869946418853,-1.3674859399143688,286,96.54482439926063
mad_z_target6m_minv500_lb252_entry1p5_contango_only_costx1p0_hazardexp_minh8_tail4,mad_z_target6m_minv500_lb252_entry1p5_contango_only_costx1p0,mad_z,6,500.0,252,contango_only,1.0,1.5,0.25,,1.25,True,8,4,-0.003610921706379479,0.0008003841844080726,-0.004251229053905937,-0.0014350844842321105,0.0016358345199600757,-0.8772797411483497,-1.5099293203253423,-0.004251229053905937,0.032867132867132866,0.06573426573426573,0.01188811188811189,0.16433566433566432,9,0,0.0,0.3333333333333333,-0.0004616869946418853,-1.3674859399143688,286,96.54482439926063
quantile_band_target3m_minv1000_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv1000_lb252_entry0p05_contango_only_costx3p0,quantile_band,3,1000.0,252,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.0046118464433039,0.009119684545035128,-0.004315745897473292,-0.0014422014538445747,0.002592723753163471,-0.5562495626789763,-0.9622427580318029,-0.007797602768973191,0.083125,0.16625,0.0109375,0.4,18,1,0.05555555555555555,0.5555555555555556,-7.912529697056996e-05,-0.24737108797386914,640,213.8700823421775
rank_pct_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0,rank_pct,3,500.0,252,backwardation_only,3.0,0.05,0.25,,1.25,True,8,4,0.01092656283022688,0.015669751064083928,-0.00438665807284774,-0.0014658983175733185,0.005979996838024418,-0.24513362753843868,-0.4240507744633649,-0.010605116295422885,0.1442838370565046,0.2885676741130092,0.01445466491458607,0.533508541392904,28,5,0.17857142857142858,0.42857142857142855,-1.923271480918171e-05,-0.10457422202829539,761,254.30489478499544
quantile_band_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0,quantile_band,3,500.0,252,backwardation_only,3.0,0.05,0.25,,1.25,True,8,4,0.01092656283022688,0.015669751064083928,-0.00438665807284774,-0.0014658983175733185,0.005979996838024418,-0.24513362753843868,-0.4240507744633649,-0.010605116295422885,0.1442838370565046,0.2885676741130092,0.01445466491458607,0.533508541392904,28,5,0.17857142857142858,0.42857142857142855,-1.923271480918171e-05,-0.10457422202829539,761,254.30489478499544
quantile_band_target1m_minv1000_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv1000_lb126_entry0p1_contango_only_costx3p0,quantile_band,1,1000.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.01501112539275119,0.0194081757630424,-0.00439705037029121,-0.0014693711324326297,0.002250955126364392,-0.6527767325179289,-1.1292227906694963,-0.007015083645354535,0.10282051282051283,0.20564102564102565,0.02923076923076923,0.441025641025641,57,2,0.03508771929824561,0.5964912280701754,6.891698493501908e-05,1.583635941520222,780,260.6541628545288
