root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
HG,1260,21:00,5,30,2406,-0.08219422410092371,-4.043714941507889,5.2610879523948984e-05,-2.5126991168199056e-05,-2.5895685260436423,0.009609629464114498,-5.209468772696827e-05,-2.687846218180771,0.007191450758087055,2022-11-30 00:00:00+00:00,674,-3.424506083107642e-05,-1.494232034335358,290,-9.35796826505238e-05,-2.58588894957271,0.00023798065068943478,0.09435226025564326,0.08778195758815466
PA,210,03:30,15,60,1195,-0.15266514257360944,-5.335572102677658,9.524377125109578e-08,-0.00024332921453479694,-2.5988297913060254,0.009354214267560935,-0.000539131195036478,-2.686538503633643,0.007219662660786486,2025-05-30 00:00:00+00:00,334,-0.00020731222306349822,-0.9242750129393765,144,-0.0013087668661404723,-3.190652479285628,7.31915912597199e-07,0.09302628527114827,0.08778195758815466
PA,600,10:00,5,5,2257,-0.07919884407398181,-3.772753689234837,0.00016145566264486676,-0.0001134483854039144,-3.216673093558008,0.0012968627674341641,-0.00019808859517204036,-2.6851855129614584,0.007248955833962788,2024-04-29 00:00:00+00:00,632,-0.00018466271629849943,-2.0203825658484362,272,-0.00022928401961350316,-1.8679206626541216,0.0006441557042099773,0.02394548659323832,0.08778195758815466
SI,240,04:00,15,30,2428,-0.1722057886448482,-8.610532710037592,7.272184552161926e-18,-6.211217272243477e-05,-1.8994218753691485,0.0575090295486559,-0.0001893336837955255,-2.684768608857541,0.007258003565000783,2024-06-07 00:00:00+00:00,680,-0.0001304803956009456,-1.9327191229672873,292,-0.00032638928644043757,-1.8725414440934394,2.0598177187013623e-16,0.27243769689862385,0.08778195758815466
PL,1170,19:30,5,30,2465,-0.03232905690867138,-1.605285621153352,0.10843096206942207,-8.087426170729131e-05,-2.2550297827053307,0.024131459432865647,-0.00019177156778735853,-2.6845557758548226,0.007262626412924785,2023-06-29 00:00:00+00:00,690,-0.0002226856397305831,-2.9895913968087737,296,-0.0001197083595413283,-0.7350191521608745,0.18274791408289426,0.16567410600482635,0.08778195758815466
PL,1200,20:00,15,5,2454,-0.03192910318550742,-1.5818614441618288,0.11368120439793858,-3.8598341370115124e-05,-2.4749249846068113,0.013326416360345053,-8.621752201915657e-05,-2.6842538088435712,0.007269189833547742,2023-09-05 00:00:00+00:00,687,-0.00010701614609362859,-3.4450555469292383,295,-3.778140425928444e-05,-0.47965578805343784,0.1898411680969446,0.11590982718563785,0.08778195758815466
SI,570,09:30,5,120,2439,0.2177380500945858,11.013086559162648,3.304839122337977e-28,0.00029001857548870954,3.090212978825431,0.0020001301576923567,0.0005380648922803327,2.6813891503568046,0.007331720033606399,2023-11-22 00:00:00+00:00,683,0.00047236492118685127,2.333735269999766,293,0.0006912153368429533,1.4581674892810528,2.4161053583578992e-26,0.032299876042067265,0.08833987835592565
SI,240,04:00,15,rest,2428,-0.08962627160618516,-4.432330001974065,9.322019511265853e-06,-0.0007213900659790291,-1.9293572332028401,0.053686529091655895,-0.0020620814881916402,-2.6779848760068474,0.007406656262496161,2024-06-07 00:00:00+00:00,680,-0.0022483547596680213,-2.937443896067687,292,-0.001628294417630205,-0.8828839454145133,4.9784921575467194e-05,0.2652502773057902,0.08904446751134275
PA,510,08:30,30,60,2319,-0.08572744406023113,-4.141757266015281,3.4465499260506516e-05,-0.0004014136175467482,-3.4202208442222837,0.0006257031730160092,-0.0006189026930425627,-2.676896353673149,0.007430761791350711,2024-01-25 00:00:00+00:00,649,-0.0006407766978150322,-2.2884607662090364,279,-0.0005680201514750619,-1.386851597869841,0.0001628457213968037,0.01493041306195182,0.08913618911575909
SI,1230,20:30,5,30,2362,-0.12897127605721645,-6.318170094309444,2.646786056870928e-10,-9.882524729402866e-05,-2.8206213353550953,0.004793074344176602,-0.0001957462587888206,-2.6737136948407456,0.007501646518537775,2024-01-18 00:00:00+00:00,662,-0.00014418227991215766,-1.9240380840545666,284,-0.00031594116729709824,-1.8562037503116842,2.9523943438498395e-09,0.060021282343956886,0.08970985306318
PL,1230,20:30,5,120,2449,-0.15419517046171052,-7.71992443594191,1.1639869051741489e-14,-8.828086494732262e-05,-1.8105293522548769,0.07021373676963556,-0.00028313626608133266,-2.672856564086848,0.007520840036624859,2023-06-26 00:00:00+00:00,686,-0.00013756749081411717,-1.679724520495745,294,-0.0006227967417048354,-2.101525055029706,2.3496899839522936e-13,0.30415826110821825,0.08970985306318
PL,1380,23:00,60,rest,1590,-0.10493944198267599,-4.205024702509152,2.610536431380057e-05,-0.00010496718586012056,-1.5232984192067727,0.12768406247284503,-0.0003786041579723149,-2.6725225486717994,0.00752833147702102,2023-10-22 00:00:00+00:00,445,-0.0004538957194100574,-2.6132821517126428,191,-0.00020318664572207707,-0.837464878562638,0.00012655019797281461,0.41194682285806894,0.08970985306318
HG,270,04:30,15,60,2460,-0.04237596680208076,-2.1028139318297243,0.03548203770098724,-7.168472879440102e-05,-1.8628476030314167,0.06248371044323117,-0.00019305893222140174,-2.669848586191839,0.007588545847341349,2023-10-26 00:00:00+00:00,689,-0.0002283146392803329,-2.749390421096397,296,-0.00011099412761463297,-0.7738776970429574,0.07246425970643298,0.2852151331978535,0.09008736745393184
HG,1410,23:30,15,15,2448,-0.1478815842889204,-7.395095743289834,1.413064204815605e-13,-3.1324815603491984e-05,-1.9289543139725258,0.05373653413099772,-9.535437303928743e-05,-2.6696375702546318,0.007593315999813848,2023-08-13 00:00:00+00:00,686,-9.667221742344055e-05,-2.6091997000019815,294,-9.227940280959681e-05,-1.1256272618772152,2.4820381000170205e-12,0.2652502773057902,0.09008736745393184
PA,1320,22:00,15,rest,651,-0.16785613086508963,-4.337761554173873,1.4394119098647946e-05,-0.0005457753446130064,-3.3426453380822037,0.0008298388641236172,-0.0009473247673859144,-2.6656832649044455,0.007683204211593337,2024-03-06 00:00:00+00:00,183,-0.0010331235079392989,-3.075512725314773,79,-0.0007485757861040239,-0.8417429952296196,7.305082957193751e-05,0.017721583618027236,0.09095434307378546
PL,1020,17:00,15,30,2534,-0.08716919565115645,-4.4030252537127925,1.0675173414654647e-05,-0.0001405985548895883,-2.5775720784997223,0.00994971282589286,-0.00028258947198595436,-2.660607776740271,0.007799975957930276,2023-06-08 00:00:00+00:00,709,-7.477014662834845e-05,-0.6608545700204057,305,-0.0007656842315877333,-3.2775894974249575,5.6399109544220354e-05,0.09640722666165302,0.09196735668400505
SI,1380,23:00,15,5,1580,-0.212580865503068,-8.642100907027157,5.51886527459964e-18,-5.820750573803991e-05,-2.8858521169668294,0.003903555290689505,-0.00012271527203980878,-2.6604869223190892,0.007802775733448857,2024-04-07 00:00:00+00:00,442,-0.00011049728354070901,-2.382839273283894,190,-0.00015113817160087247,-1.3826738269431251,1.5797386844224367e-16,0.05266392549284345,0.09196735668400505
PA,1050,17:30,30,120,2428,-0.0674843747561281,-3.331499900057491,0.0008637933108545389,-0.00043673462887322117,-3.9675674407956016,7.260996848093383e-05,-0.0005888820164322897,-2.6586675839080356,0.007845032399000884,2023-10-30 00:00:00+00:00,680,-0.0008300859611846972,-3.175346765299416,292,-2.7174199885587206e-05,-0.06551495176344364,0.002904364084352427,0.003445788855103965,0.09209349961692423
HG,1410,23:30,60,5,2448,-0.08886578591961095,-4.412497364462991,1.0218503890418304e-05,-3.122971378821226e-05,-3.0675972727851604,0.0021578721696270285,-5.754368559598637e-05,-2.658560595686733,0.007847523719667666,2023-08-13 00:00:00+00:00,686,-4.1795656637041916e-05,-1.911211225959793,294,-9.428908650019009e-05,-1.8482738493480668,5.41748875975441e-05,0.034134761513690715,0.09209349961692423
PL,210,03:30,30,15,2519,-0.1911372349826953,-9.769415585350078,1.52328200134698e-22,-8.510871908999939e-05,-3.2251979684238052,0.0012588558641129666,-0.00013876935783393776,-2.657493864266311,0.007872402346188367,2024-04-01 00:00:00+00:00,705,-9.059354619702091e-05,-1.8581951269261296,303,-0.00025086159283072446,-1.9075160740861166,7.424284348907355e-21,0.023484173189141894,0.09218549067722742
PL,1110,18:30,15,15,2496,-0.13455398014087275,-6.781288154496299,1.191090371292758e-11,-0.00011005434022527398,-3.3137311500652946,0.0009205997866504854,-0.00018025651883190274,-2.6559261504190395,0.007909093251954808,2023-05-29 00:00:00+00:00,700,-0.00025364142036453304,-3.6113594067142953,300,-9.025081922432084e-06,-0.057952521106787676,1.6069323961829975e-10,0.01886413541769874,0.09241510689649139
PA,1350,22:30,5,rest,680,-0.10462302793832462,-2.7392528692202873,0.006157899063679192,-0.0003101411832049072,-2.5328932778697975,0.011312538923699269,-0.0007546965658838454,-2.6546191568825814,0.007939799231640994,2024-10-30 00:00:00+00:00,190,-0.0008659726690291458,-3.362804363319643,82,-0.000496861692742296,-0.6778576814238487,0.01607788271791681,0.10285854718859334,0.09257395224822797
HG,1200,20:00,5,30,2413,-0.138402860099746,-6.861886917562198,6.795685137339227e-12,-6.917193485649111e-05,-3.376083319196308,0.00073525649495802,-0.00010872380216008267,-2.65040202117788,0.008039604237513431,2023-02-09 00:00:00+00:00,676,-9.777009109555235e-05,-2.3866156479583474,290,-0.0001342572803656775,-1.37192098331205,9.426835023847492e-11,0.016302203433290526,0.09353604069881219
PL,210,03:30,60,5,2519,-0.14190165361822488,-7.191942073083751,6.387613221879166e-13,-5.6359514331655296e-05,-3.311637726838715,0.0009275157155467404,-9.513137543445739e-05,-2.649452884584622,0.008062221282902952,2024-04-17 00:00:00+00:00,705,-0.0001059753820288852,-3.246608679185663,303,-6.990027098207587e-05,-0.757321805553524,1.0284817717370919e-11,0.01886413541769874,0.09358148974430208
GC,390,06:30,5,5,2432,-0.07717823249766351,-3.815884893942324,0.00013569575453340252,-2.481099351464749e-05,-2.2713881411254526,0.023123491668298073,-5.896582381849554e-05,-2.6487876804093125,0.008078106416005374,2024-03-13 00:00:00+00:00,681,-5.84662231636669e-05,-2.7120735884374563,293,-6.012701168859215e-05,-1.102552642506239,0.0005548858896641781,0.16159132919713237,0.09358148974430208
HG,1260,21:00,30,15,2406,-0.069100186526872,-3.396141502056595,0.0006834301854114632,-1.504235930944151e-05,-2.02846002569575,0.04251331915895919,-3.926195203850909e-05,-2.6449825785524603,0.008169512301169022,2024-01-29 00:00:00+00:00,674,-5.05592088177845e-05,-2.8399537421925025,290,-1.300556904115867e-05,-0.4840602259443186,0.0023520084625165494,0.23415080447519013,0.09405603648033574
PA,180,03:00,15,30,1275,-0.26488526900641907,-9.800965902064053,1.1151413134472186e-22,-0.00015815023497557347,-1.6806599016335528,0.09282899342428597,-0.0005066842047281376,-2.6446945928004904,0.008176467810830213,2025-04-10 00:00:00+00:00,357,-0.0005735809933846641,-2.596043761494958,153,-0.00035059169786290936,-0.9280764340849534,5.484467732499503e-21,0.35050169644244034,0.09405603648033574
PA,690,11:30,15,5,2192,-0.10932002351799061,-5.14674324611281,2.650477069820438e-07,-0.00011001364883140916,-2.699302022059961,0.0069485084861039305,-0.0002146969889769237,-2.6431108854474297,0.00821481273753861,2024-04-05 00:00:00+00:00,614,-0.00020675186811825583,-2.0000677298628182,264,-0.00023317541400427996,-1.8884930598092404,1.8867211773327064e-06,0.07718979652940917,0.09405603648033574
PA,660,11:00,30,5,2184,-0.08948427164863093,-4.1968154502543875,2.706943348779436e-05,-0.00013094455178891753,-3.563198806246167,0.0003663630031471046,-0.0001944593893736222,-2.6430519465417315,0.008216242874723558,2024-04-17 00:00:00+00:00,611,-0.00019052269205429252,-2.2015395304955523,263,-0.00020360510063639954,-1.460668953405141,0.00013052195647858067,0.01071364241635587,0.09405603648033574
GC,570,09:30,5,15,2416,-0.14226333891578005,-7.0615741638036855,1.646268387976359e-12,-5.799734086154009e-05,-3.104776805599198,0.0019042265680514472,-0.00010359838767699379,-2.6429958489114704,0.008217604276050148,2024-02-14 00:00:00+00:00,677,1.673553671322609e-05,0.5112666860922062,291,-0.00038355050730647436,-3.683049717189453,2.5230345549439382e-11,0.03140562347632625,0.09405603648033574
GC,270,04:30,60,60,2385,-0.07856047012404853,-3.846895823902719,0.00011962380226219608,-5.057494802178336e-05,-1.9276747882016179,0.05389558993760853,-0.00013551619892873695,-2.6427577999578657,0.008223383596155046,2024-08-12 00:00:00+00:00,667,-0.0001490165533740791,-3.065053484704483,287,-0.00010414081072301151,-0.8150052043645556,0.0004967902179024776,0.2652502773057902,0.09405603648033574
PA,330,05:30,5,5,1123,0.19955861180574458,6.818640218608986,9.190624567869e-12,8.936853207858687e-05,1.896919817373446,0.057838521496398905,0.00027893876591285506,2.639541377734793,0.008301828817020546,2025-05-20 00:00:00+00:00,315,9.613689381684956e-05,0.9673710455619123,135,0.0007054764674702011,2.6897389489754566,1.2581859041667407e-10,0.27320362505696244,0.09475294071747078
SI,390,06:30,15,60,2457,0.07414069284374461,3.6836580237952252,0.00022991064272978937,0.00021288584342754214,2.897459040266722,0.003761988586596481,0.00036232921063055005,2.6357797943584904,0.008394418779052566,2024-04-17 00:00:00+00:00,688,0.0001695051943451156,1.1408402215040727,296,0.0008105147619966949,2.719025680177129,0.0008802665089654355,0.05100841667540592,0.09560801177826186
HG,1170,19:30,15,15,2413,-0.06428573761820103,-3.1630968588243547,0.001561003860977651,-6.580658443965977e-05,-3.387909028436425,0.0007042761925210503,-0.00010470938765945841,-2.6329180864750574,0.008465476135758253,2023-09-15 00:00:00+00:00,676,-0.00011432355433680904,-2.4619006070139067,290,-8.229843361156524e-05,-1.0761274954888538,0.004897396406336376,0.01603136508087758,0.09621476028246251
SI,420,07:00,30,rest,2451,0.0724352362531887,3.594070691075453,0.0003255514470863204,0.0006071621353194237,1.6998216410213873,0.08916447959838286,0.0018477644328665098,2.630741460635118,0.008519882275787673,2024-04-17 00:00:00+00:00,687,0.0013225090621666834,1.8892478564245356,295,0.0030709862622589866,1.8321398434212834,0.0012121358078024732,0.3435753807886405,0.09663011134593566
PL,300,05:00,15,5,2510,-0.006552159544603208,-0.32813877502991046,0.7428067373917979,-4.344620258050449e-05,-2.599340182598635,0.009340315988872918,-8.978425701129496e-05,-2.629052217892768,0.00856232121354956,2023-11-29 00:00:00+00:00,702,-0.00010050319572628825,-2.823149374131941,302,-6.486804847511844e-05,-0.8335422925897951,0.8121633891046133,0.09302628527114827,0.09674152569945722
PA,930,15:30,60,rest,2521,-0.06361682501455744,-3.1993862510328235,0.0013772052146547704,-0.0003387864209627415,-1.621874646454405,0.10483019117000823,-0.0009951201878690406,-2.628927195737897,0.008565469650654346,2023-12-27 00:00:00+00:00,707,-0.0005902046507024712,-1.4052855319093323,303,-0.0019399231079243692,-2.4453723619247443,0.004403475302176304,0.3699486850813728,0.09674152569945722
SI,240,04:00,5,120,2428,-0.059078253757611145,-2.9149577868061503,0.0035573665599938687,-0.00018660570501481747,-2.2829064106656705,0.022435881793200486,-0.0004609222236779889,-2.6246305351673507,0.008674303561909612,2024-05-06 00:00:00+00:00,680,-0.00047053682273477557,-2.8436353872046136,292,-0.00043853206149095143,-0.9962214089478268,0.009998639291120345,0.15915240065686265,0.09776662972902292
PA,90,01:30,60,120,1379,-0.16209029686936668,-6.095445330788785,1.0913320521006318e-09,-0.0004071214182479929,-2.2755075633769044,0.022875499484521437,-0.000947232400499314,-2.622072556194646,0.008739682250757995,2025-04-17 00:00:00+00:00,386,-0.0009322571982051154,-2.6947910772643366,166,-0.0009820542564364263,-1.0980923526336188,1.10979443644068e-08,0.16093166737485173,0.09822193043262693
HG,1110,18:30,5,15,2453,-0.10764703980662578,-5.3604928038422806,8.299523322042264e-08,-5.131492095258273e-05,-2.4233117407317475,0.015379722436163505,-0.00011851739627225673,-2.6216310447015583,0.008751011177176743,2023-08-22 00:00:00+00:00,687,-0.00014044741292817302,-2.5438578515201566,295,-6.744647612780085e-05,-0.8618624201465127,6.432725096310695e-07,0.12645030148882153,0.09822193043262693
PL,1350,22:30,15,15,1630,-0.09966832877574562,-4.041589996439315,5.308999830867745e-05,-0.00011573337277326073,-3.7666994905037035,0.00016541991333981994,-0.00016626916195584178,-2.6202996070479343,0.008785254583880199,2024-06-17 00:00:00+00:00,456,-0.00014397930449358017,-1.9774956611943382,196,-0.0002181271976843688,-1.7288658051259989,0.00023994727723470761,0.005887642968213328,0.09840212691261258
PA,540,09:00,30,5,2393,-0.12689803209274203,-6.255613114914606,3.95957226677986e-10,-0.00010968270157481189,-2.719899970751498,0.00653016670864804,-0.00021326097616889645,-2.61765856523676,0.008853534342794529,2023-12-04 00:00:00+00:00,670,-0.0001694594548700857,-1.6873082641421966,288,-0.00031516034863487974,-2.2942012381388355,4.318807653886904e-09,0.07406331633917379,0.09896202643495537
PL,1080,18:00,30,60,2514,-0.09884958614428367,-4.978710859537341,6.400918285354267e-07,-9.542432520699858e-05,-1.550327822277418,0.1210628527447473,-0.00033165830292514805,-2.616416362766436,0.008885813048547485,2023-06-28 00:00:00+00:00,704,-0.00021688105376778903,-1.7889264782708219,302,-0.0005992185128813757,-1.9107093961930912,4.21276982040956e-06,0.40130884026087554,0.0991180383353441
PA,420,07:00,30,60,1893,-0.08021176954012353,-3.4993347159526813,0.000466420674667418,-0.0003167624909993345,-2.395229884568109,0.016609947657787,-0.0006850976882538712,-2.6147497834981164,0.008929284323736643,2024-08-16 00:00:00+00:00,530,-0.0006828125059861433,-2.1619691436888,228,-0.000690409734753414,-1.469411834271984,0.0016766351162463332,0.13241311436787256,0.0993980003938585
