root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
SI,630,10:30,5,5,2440,-0.10068844084277494,-4.996998003203471,5.822967125504235e-07,-3.392625621046811e-05,-1.793214337129391,0.07293865846540526,-3.511052618485556e-05,-0.8839671541764451,0.3767139439290616,2023-11-13 00:00:00+00:00,683,-1.7733309026359092e-05,-0.38840463584428053,293,-7.561782761575347e-05,-0.9611298669574707,3.88437141171121e-06,0.30997497431095244,0.7060561018477974
SI,510,08:30,30,5,2447,-0.013497935631539212,-0.6674924397256607,0.5044576372350235,-1.6498327431850774e-05,-0.6739801239267841,0.5003239502381573,-4.4267044971547226e-05,-0.883962760279936,0.37671631591616817,2024-01-10 00:00:00+00:00,686,-5.12192501937923e-05,-0.8961992946788556,294,-2.8045232786308723e-05,-0.27889724252952663,0.6101258614803735,0.7820723983786279,0.7060561018477974
GC,1080,18:00,5,5,2417,0.10382263249179186,5.129841786423603,2.899858013534889e-07,-3.2566930853186257e-06,-0.23406964529997482,0.8149309109225922,-2.6645576204161133e-05,-0.8837780948415925,0.37681601344864435,2023-11-16 00:00:00+00:00,677,-5.260263305215975e-05,-1.5612859205091587,291,3.3742490758364864e-05,0.539708765713015,2.0507492618593136e-06,0.9387928450407375,0.7060561018477974
PA,900,15:00,15,60,2525,-0.07828842706163021,-3.9444930978427015,7.996895675938852e-05,-0.00012919148422950482,-0.8230646343679521,0.41047123880947245,-0.0002719731274995739,-0.8834264599656378,0.3770058997552815,2024-01-17 00:00:00+00:00,707,-0.0005265578242345176,-1.4111276223323101,303,0.0003220578315486282,0.5936023875877278,0.0003486156777343206,0.7172640187206867,0.7060561018477974
PL,960,16:00,5,120,2537,0.0026246823492030685,0.13215001854683486,0.8948656337169352,-8.824545923938151e-05,-0.7912889663847836,0.4287753855580516,-0.0001934737250859388,-0.8828221168616402,0.3773323888276813,2023-11-01 00:00:00+00:00,711,-1.826921272998713e-05,-0.07488053823641996,305,-0.0006019012932337475,-1.315624833786771,0.9297528477834875,0.7329136510265706,0.7060561018477974
PA,270,04:30,15,120,955,-0.029691346664162985,-0.9169968888617819,0.35914427040609564,-1.4616034434890064e-05,-0.06905210629162876,0.9449481436209837,-0.0004046321016572607,-0.8826597850732796,0.377420116305901,2025-06-04 00:00:00+00:00,267,-0.0001462894393795361,-0.35025103248181244,115,-0.0010044363697281518,-0.8539644596762389,0.47113736733680345,0.9833314570042448,0.7060561018477974
HG,660,11:00,15,120,2488,-0.019983688269580503,-0.9965817805526834,0.31896755317006265,-6.919935434707893e-05,-0.7651022137225955,0.44421068177357126,-0.0001448735820027496,-0.8826265561093602,0.3774380754798315,2024-01-04 00:00:00+00:00,697,-0.00010965234762979584,-0.593471949208633,299,-0.00022697793102598968,-0.6729610329868888,0.43132124556359686,0.7445421732344529,0.7060561018477974
GC,750,12:30,5,rest,2458,-0.04894485502257179,-2.428522041031135,0.015160503582106704,-2.0494704393479855e-05,-0.1374417934604205,0.8906815980737839,-0.00023208311383735364,-0.8824778912928652,0.3775184304262784,2023-11-06 00:00:00+00:00,688,-0.0005183066782396937,-1.8479930964765887,296,0.0004331932790978153,0.7448877493730804,0.035276698657719256,0.9664234748454013,0.7060561018477974
PL,510,08:30,15,120,2533,0.028939226485852745,1.4565148729411557,0.14525034117423194,2.1465472619212265e-05,0.15164437657742955,0.8794674306861647,0.0002667588116693239,0.882396467451907,0.3775624453642702,2024-01-25 00:00:00+00:00,709,0.00039813863544229636,1.0005714313307719,305,-3.8645434412766224e-05,-0.09820935459151653,0.23159573998013405,0.9629281964162879,0.7060561018477974
PL,720,12:00,5,rest,2533,-0.02339008722935025,-1.177054974117888,0.23917356487426378,-1.8640497826684096e-05,-0.06764242369050748,0.9460702834948419,-0.0004167195743538197,-0.8821314530450752,0.37770572496754123,2024-03-21 00:00:00+00:00,709,-0.0005331590278557852,-1.024229333707198,305,-0.00014604556604925058,-0.14568632475242052,0.3456006906970531,0.9833314570042448,0.7060561018477974
PL,570,09:30,60,30,2533,-0.005281685338227582,-0.265720251212653,0.7904546656994162,2.879069977673738e-05,0.5763051178277877,0.5644089642282105,8.542205965616607e-05,0.8819542943828926,0.37780152418908464,2024-03-07 00:00:00+00:00,709,0.0001425311606116789,1.3378691360079191,305,-4.7333194696157236e-05,-0.22988156410573077,0.8518644903254665,0.8110405016650128,0.7060561018477974
HG,60,01:00,5,5,2472,-0.002788167073114142,-0.13856991762712642,0.8897900161832348,-8.676285196751221e-06,-0.2949308991397805,0.7680466671594706,-5.2985246764315275e-05,-0.8819111709255577,0.37782484562835,2023-08-21 00:00:00+00:00,693,-3.5274994760875967e-06,-0.047005429708255234,297,-0.00016838665710351317,-1.7352263766151725,0.9260800283861679,0.9172477857246658,0.7060561018477974
PL,840,14:00,5,60,2538,-0.03041242626266146,-1.5322394133854895,0.12546336583193635,-7.648878141456582e-05,-0.605179477990722,0.5450597500011386,-0.0002081143784420457,-0.8815533142546407,0.3780184110047664,2023-10-06 00:00:00+00:00,711,-0.0004161502100852691,-1.4930544685351848,305,0.0002768478389295341,0.6256707463682475,0.20493865010591053,0.8030638524045605,0.706173896248545
GC,1020,17:00,15,5,2470,-0.02130652854051622,-1.0587267206357374,0.2897242550349957,-5.468174326636723e-07,-0.04494134500972166,0.9641540615676238,-1.9657067600169462e-05,-0.8809138655043215,0.378364442155198,2024-02-08 00:00:00+00:00,691,-3.4760842170193906e-05,-1.4176241825168603,297,1.5483364143557444e-05,0.3259540600220007,0.40107682183708465,0.9881220636655618,0.7063027766204679
PL,1050,17:30,60,30,2517,0.0037462704452995875,0.18787594082125386,0.8509739033221015,-4.81567314747905e-05,-1.0345362687874533,0.3008855304469389,-7.955232677924865e-05,-0.8808860708696795,0.3783794873592678,2023-05-11 00:00:00+00:00,705,3.207695527835007e-05,0.3135709489899009,303,-0.00033928382463603774,-1.8566705404253365,0.8986470460614034,0.6210571231277906,0.7063027766204679
SI,210,03:30,5,5,2438,0.08880325704000241,4.400345241894715,1.080787851797992e-05,1.0068263580377042e-05,0.5105130026109584,0.6096921075253916,3.98592570940164e-05,0.8807021248117338,0.378479066436735,2024-08-30 00:00:00+00:00,683,3.6026657959462544e-08,0.0009220298138830095,293,0.00013268951780332318,1.1046593512096228,5.6933420430643986e-05,0.8432555608549142,0.7063027766204679
SI,900,15:00,15,120,2478,0.02237325602309078,1.1135590083560238,0.26546842024373885,3.103624426589876e-05,0.22615512062371754,0.8210807748698111,-0.0002349070795473075,-0.8789386892532085,0.37943451970178343,2024-03-20 00:00:00+00:00,694,-0.0002109333006772904,-0.8428749555986803,298,-0.0002907386316808373,-0.4319417158328111,0.3745915893371485,0.9418223192352672,0.7075624173077631
PL,480,08:00,30,120,2534,-0.01718322546781732,-0.8647700984715133,0.3871649860992743,-0.00019445978308232838,-1.6534498719091495,0.09823934011929544,-0.0001812835738418607,-0.8787440517696854,0.3795400677559823,2024-04-08 00:00:00+00:00,709,7.858610226082783e-05,0.35141755639832223,305,-0.0007853740668149956,-1.7604357524956358,0.4988241426046854,0.3608111541380776,0.7075624173077631
SI,1350,22:30,60,30,1588,-0.05920581954414038,-2.3619924134416928,0.018177014179001034,-3.314607602386729e-05,-0.5820945433025518,0.5605030004581848,-0.00010907501258139301,-0.8787323379166441,0.3795464205225746,2024-03-17 00:00:00+00:00,445,-0.00010684252155421767,-0.7544571214961563,191,-0.00011427636602167063,-0.45791580023797035,0.0412144370110627,0.8105501172237919,0.7075624173077631
HG,270,04:30,5,30,2460,-0.06656947681471694,-3.3077334753794396,0.0009405427521498845,-2.1304401999758722e-05,-1.0532478726542929,0.29222740284159565,-3.2920342137208664e-05,-0.8779326408945805,0.37998027431512016,2023-10-09 00:00:00+00:00,688,-6.75856429636752e-05,-1.5359872540846191,296,4.765305978376763e-05,0.6696503714495645,0.003135142507166282,0.6109382688897539,0.708127207731588
HG,870,14:30,5,30,2509,-0.0093011682852238,-0.46572918687575654,0.6414093579351663,4.1097727090578205e-05,0.6775465398134187,0.49805925214642466,-8.948450824217457e-05,-0.877320829474639,0.38031240163808167,2023-07-31 00:00:00+00:00,702,-0.00010775391452087396,-0.8680603410664386,302,-4.701721285261505e-05,-0.26355395689343447,0.7300704032041342,0.7801998097530617,0.7083141691474701
SI,1110,18:30,60,60,2424,-0.250428507995936,-12.730189595084713,4.018621741071108e-37,7.392514872349243e-05,0.9156366570625318,0.35985749817838,0.00015139634319831695,0.8772654912758446,0.38034245127049926,2023-12-18 00:00:00+00:00,679,0.00014110504038471495,0.8665622707499812,291,0.00017540938309672157,0.40554889252622645,4.26289090572445e-35,0.6731774084180622,0.7083141691474701
GC,1410,23:30,30,rest,2393,0.042473224084263274,2.078725285891802,0.03764260749763175,1.5130700368467252e-05,0.7065598775692558,0.47984003003573017,4.018591442448874e-05,0.8756434171528216,0.38122391455424287,2024-05-02 00:00:00+00:00,670,1.022502470561983e-05,0.23617776021663178,288,0.00010988659536769073,0.9574285371179693,0.07615800544584433,0.7652681545894806,0.7096637846363809
GC,1290,21:30,15,30,775,0.01686071871404361,0.4688431447940062,0.6391817580732425,4.779092827784516e-06,0.1958914533467007,0.8446951269134992,4.2211748693126016e-05,0.8752081100073621,0.38146068127959254,2024-11-05 00:00:00+00:00,217,-2.562251028904231e-05,-0.5785231783036014,93,0.00020049168631818546,1.642040847692046,0.7284500524754707,0.9531402931112798,0.7096637846363809
GC,1290,21:30,15,60,775,0.01686071871404361,0.4688431447940062,0.6391817580732425,4.779092827784516e-06,0.1958914533467007,0.8446951269134992,4.2211748693126016e-05,0.8752081100073621,0.38146068127959254,2024-11-05 00:00:00+00:00,217,-2.562251028904231e-05,-0.5785231783036014,93,0.00020049168631818546,1.642040847692046,0.7284500524754707,0.9531402931112798,0.7096637846363809
PA,300,05:00,5,5,968,-0.02819180859037447,-0.8765650562545368,0.380722926107983,-3.113197474236087e-05,-0.8972504394710805,0.3695852958055579,-6.93585926743774e-05,-0.872696643566764,0.3828284476580786,2025-02-21 00:00:00+00:00,271,-6.841344684977188e-05,-0.8165583425619422,117,-7.154777659290813e-05,-0.3997202222702256,0.49232864831586365,0.6800872279959415,0.7119364942593721
PA,210,03:30,30,15,1195,-0.1779889222603819,-6.247463922423766,4.17170599414471e-10,-6.047120853738821e-05,-0.952729426015652,0.3407271800326235,-0.0001186592417649872,-0.8722625344643481,0.383065171495655,2025-05-22 00:00:00+00:00,334,-0.00012181921719626502,-0.8235599347003467,144,-0.0001113298543063289,-0.3780323769182784,4.531913539823872e-09,0.6571662695299516,0.7119364942593721
GC,450,07:30,15,rest,2425,-0.026750034144630508,-1.3172144496507454,0.1877667517615222,-0.000174077813443891,-0.9654430413875531,0.334322952006028,-0.0002965275100702998,-0.8722406560129314,0.3830771043972333,2024-01-09 00:00:00+00:00,679,-0.0002763703619413273,-0.7601221057806506,291,-0.00034356085570456897,-0.4566273107098403,0.2854223453301026,0.650929482986427,0.7119364942593721
GC,810,13:30,15,30,2485,-0.0008995402390629336,-0.04482384739283333,0.9642477167228,3.068905952876723e-05,0.5968006950693201,0.5506404538404189,8.156661802958877e-05,0.8718694990753264,0.38327957477686436,2024-02-05 00:00:00+00:00,695,5.978520448929781e-05,0.570009732037726,299,0.00013219565619180355,0.6836318227852534,0.977436789857663,0.8055610749801695,0.7120681660517981
PL,30,00:30,30,60,2536,-0.26200468823727235,-13.66643003110241,1.6110737695973935e-42,-0.00010284858521995182,-1.15502701649159,0.24807936322553248,-0.00015979128074108972,-0.8707680148363092,0.38388083288365465,2023-09-14 00:00:00+00:00,711,0.00016189468895282352,1.2481690718554048,305,-0.0009096887379619825,-1.7182537304337056,2.2348484855184356e-40,0.569172754474186,0.7129403727774019
PA,660,11:00,60,120,2184,-0.0634838435909588,-2.971443663994087,0.0029640324817154164,-0.0001304192586783633,-0.6310126027834062,0.5280322840946687,-0.0003355328808652199,-0.8704512226318426,0.3840538644677313,2024-04-26 00:00:00+00:00,611,-0.00035578575645047773,-0.7792106748309934,263,-0.0002884815235169593,-0.40096357467473287,0.008534015820159873,0.7960497108125011,0.7130169549658293
GC,480,08:00,5,5,2423,-0.09539797131155028,-4.715435287790193,2.4119454482083886e-06,-2.145145243837168e-06,-0.15382334225371527,0.8777490284235586,-2.330096162396795e-05,-0.8698713032281519,0.3843707394970695,2023-12-18 00:00:00+00:00,679,-8.842471797176506e-06,-0.3009770027054197,291,-5.703743788648132e-05,-0.99628490545981,1.4307702713604586e-05,0.9626656020747372,0.7132565632540113
PA,1230,20:30,30,30,1540,-0.03462961977336186,-1.3588967262347036,0.17417931640163492,-6.591668286330694e-05,-1.1618539462915676,0.24529479676251592,-0.00010096587260408398,-0.8697325018113555,0.38444660599791075,2024-11-04 00:00:00+00:00,431,-0.0002293956000429716,-1.9848125740749565,185,0.0001982406815913785,0.7164470894097421,0.2687707078530647,0.5649287602223648,0.7132565632540113
HG,180,03:00,60,60,2482,0.045089243649270784,2.24771223232558,0.02459454549751397,7.599945378666576e-05,1.6401611011663761,0.10097167486551989,7.545497917944696e-05,0.8692091847498157,0.3847327245914241,2023-12-11 00:00:00+00:00,695,5.4539677350690694e-05,0.5654731060771205,299,0.00012407081453391384,0.6818466509597639,0.05367345346573238,0.3643375294030523,0.7134423269901103
SI,930,15:30,5,5,2485,0.06615691044109522,3.3038175608757863,0.0009537787903148824,2.213631892575188e-05,0.7574145252012953,0.4488015566706251,5.126815141827778e-05,0.8690670050524835,0.38481048246897265,2024-02-29 00:00:00+00:00,695,-1.6473007127208957e-06,-0.027781314224976334,299,0.00017426560704049879,1.2496747681975189,0.003175769894780576,0.7471775916533969,0.7134423269901103
HG,1170,19:30,30,rest,2413,-0.06743866972410778,-3.3189249562056173,0.0009036471042556071,-3.2895397214142176e-05,-0.6154870938077373,0.5382330900262771,-9.283327922743806e-05,-0.8687940094249667,0.38495981033206894,2023-12-18 00:00:00+00:00,676,-0.0002209241768883758,-1.9470585561066027,290,0.0002057510201477134,0.8659186491720596,0.003019599032750361,0.799545690527246,0.7134746741680346
SI,60,01:00,5,5,2440,0.0028445287543967285,0.14045232602382807,0.8883026173496558,-3.158401624763528e-05,-0.756166209956526,0.44954954913711775,-7.61148583185197e-05,-0.8680583671133474,0.38536238099057135,2023-12-11 00:00:00+00:00,683,3.53947841698963e-05,0.41522568378564706,293,-0.0003360503048017556,-1.5732839662113511,0.9248878290726785,0.7471775916533969,0.7135985012234688
SI,1320,22:00,15,rest,794,0.034210248379885976,0.9633256036912629,0.3353841482431208,-0.00020747844188121362,-1.550029469685956,0.12113444291053785,-0.00027131627364126494,-0.8679639860502179,0.3854140484099371,2023-11-10 00:00:00+00:00,222,-0.0005564425764320981,-3.2149653849270234,96,0.00038803830156253677,0.406254533567682,0.44712376589336705,0.40130884026087554,0.7135985012234688
PL,930,15:30,5,60,2538,-0.03657720682511274,-1.8432144936228798,0.06529769957709707,-9.036518928229127e-06,-0.09214317498848257,0.9265842856595966,0.0001650961300741087,0.8678082219495109,0.38549932825896893,2024-01-17 00:00:00+00:00,711,0.0005034736298689252,2.4119651894495684,305,-0.0006237117464967586,-1.5477598330452458,0.12048450024287011,0.980285622020745,0.7135985012234688
SI,720,12:00,30,rest,2460,-0.04504310724765067,-2.2354259853956906,0.025389395726491685,-0.0002338033646618552,-0.7367812475437863,0.4612553887896159,-0.0005223935417096323,-0.8677079430262549,0.38555423642813297,2023-07-27 00:00:00+00:00,688,-0.0012211061934003012,-2.0390323560093737,296,0.0011016412703281383,0.7673815045392198,0.05522984755943708,0.7543347164605906,0.7135985012234688
SI,1200,20:00,15,15,2381,0.0015960686685841325,0.07784833824108656,0.9379486947341981,-4.5164992858481794e-05,-1.593046945745699,0.11114965987702967,-5.2410231931449294e-05,-0.8670279753331813,0.3859266817876254,2024-01-29 00:00:00+00:00,667,-0.00017789815099442902,-3.3492441642486006,287,0.0002392289388525489,1.5197671737722125,0.9592254137073746,0.3807698503760162,0.7140435528286777
HG,180,03:00,60,15,2482,0.03353322129617904,1.6708806509524494,0.0947452540700625,3.886979371326807e-05,1.3690079691590924,0.1709967838664106,4.684391616419958e-05,0.8667755670133416,0.38606499176780085,2023-12-11 00:00:00+00:00,695,7.089214853336924e-05,1.1665187228888756,299,-9.054149041729884e-06,-0.08148174773022888,0.16367709729780122,0.4781224084381849,0.7140552497312146
PL,390,06:30,60,15,2531,0.018475609401842168,0.9292815661088296,0.35274318587030407,-4.209785088064859e-05,-1.2149763438902672,0.22437511397644355,-6.0263623416547974e-05,-0.8658213143938627,0.38658815869227287,2024-01-03 00:00:00+00:00,709,-0.00011749110853027007,-1.8990118713390205,305,7.276682558551422e-05,0.401402869294895,0.4649952815687975,0.5450693159463671,0.7147785162423774
GC,900,15:00,5,rest,2488,0.0014991517137484622,0.07474749378403076,0.9404156187651116,-0.000167833969822878,-1.6442388496247293,0.10012687503696832,-0.0001640274955046624,-0.8650602428250265,0.3870057245061405,2024-01-17 00:00:00+00:00,697,3.3756510371451664e-05,0.18293258340003482,299,-0.0006250825192359383,-1.3528924237731839,0.9608401317316815,0.36350337889988377,0.7153061050830954
GC,270,04:30,15,30,2385,-0.04540520373448024,-2.2187879050378014,0.02650115724988098,-1.7647428025686636e-05,-1.0514775449240776,0.2930393173039671,-2.9436329145680862e-05,-0.8644069602147914,0.3873643706982467,2024-06-13 00:00:00+00:00,667,-1.043602341269338e-05,-0.2760126854458467,287,-7.359383410701414e-05,-1.0307113728516433,0.05734850428874245,0.6116291306382955,0.7157244690838506
HG,750,12:30,60,60,2496,-0.03155276697081029,-1.5765290187786563,0.11490393652841405,0.00011141108231600747,1.3095176915271018,0.19035904897168782,0.0001371903591745691,0.8631078616757262,0.38807816588538685,2023-09-26 00:00:00+00:00,700,-2.232827639775868e-06,-0.012019237900456867,300,0.00046251112840804074,1.5197381786603015,0.1913886381215271,0.5090669574576525,0.7167985242198508
