root,time_bin,time_utc,horizon,n,mean,tstat,p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,q_value
GC,960,16:00,rest,2472,0.0003034832577300034,3.300737370507816,0.0009643110301624619,2023-07-14 00:00:00+00:00,1730,0.00019589223005225703,2.1632026427134416,742,0.0005543356537980644,2.4995591040300718,0.02017635386186074
GC,1230,20:30,30,2317,6.852075522300245e-05,3.2321863127405455,0.0012284693073736938,2023-08-15 00:00:00+00:00,1621,6.141730977752894e-05,2.8204095503782076,696,8.506484296310668e-05,1.732493039155635,0.02531391300042763
SI,1230,20:30,60,2362,0.00014710671407665204,3.1923405893036927,0.0014112481847527204,2023-07-31 00:00:00+00:00,1653,0.00012332811344467368,3.3266389167525245,709,0.00020254539791961427,1.5958946629278317,0.028646231809905966
PL,1110,18:30,rest,2496,0.0003576746410947483,3.1492511070649414,0.0016368947663914944,2023-07-07 00:00:00+00:00,1747,0.0003325416468713308,3.061511474396919,749,0.000416295924016391,1.4798066035591926,0.032737895327829884
SI,1170,19:30,120,2385,0.00023813237789030388,3.144248195047017,0.0016651414674290288,2023-08-04 00:00:00+00:00,1669,0.00019211153469450107,2.7853856322054904,716,0.00034540722047940285,1.776245199067048,0.032820179647876514
PL,1140,19:00,rest,2479,0.00031377704663694626,3.1107183297624896,0.0018663286990775348,2023-06-28 00:00:00+00:00,1735,0.0002735323318322626,2.8612365702966005,744,0.00040762728882259966,1.6200269289782436,0.03626010043922068
PL,1230,20:30,120,2449,0.00015309791102219425,3.069608133874834,0.0021433979790668406,2023-06-27 00:00:00+00:00,1714,0.00018150417642420646,4.186398688731482,735,8.685527306430455e-05,0.658359181426947,0.04105663734550568
HG,570,09:30,120,2492,-0.00022598850252425847,-3.053564157680507,0.002261403608521442,2023-07-12 00:00:00+00:00,1744,-0.0003374768609876613,-4.048918741934124,748,3.395226908025293e-05,0.22423734184985744,0.0427154014942939
SI,960,16:00,rest,2472,0.0005891507322895332,3.0430642359256432,0.002341823383359684,2023-07-19 00:00:00+00:00,1730,0.0004760008058112379,2.6121771807825214,742,0.0008529639031890627,1.757147755468329,0.043628490429714666
PL,1260,21:00,60,2448,0.00010960831357158551,3.018905293635099,0.0025368982231574384,2023-06-27 00:00:00+00:00,1713,0.0001121300725026726,3.921734948942886,735,0.00010373107132811313,1.0274457497242513,0.046123926516252356
PL,1200,20:00,rest,2454,0.0002469090231203354,3.01810603369612,0.0025435988887639164,2023-06-27 00:00:00+00:00,1717,0.0002272078562643201,2.9325844319144685,737,0.0002928071282652177,1.4345061020438252,0.046123926516252356
SI,990,16:30,rest,2469,0.0005315039910856343,2.988277270179583,0.002805549056846304,2023-07-20 00:00:00+00:00,1728,0.0004913397097338032,2.8131575565224662,741,0.0006251664447643983,1.4514716357240414,0.050204562069881234
GC,1380,23:00,rest,1573,0.00011069116554461271,2.973092115780675,0.00294815958342247,2023-08-03 00:00:00+00:00,1101,0.0001430427266887397,3.842351750239837,472,3.522703668935044e-05,0.3975806917775769,0.05207139004486441
SI,1020,17:00,rest,2471,0.0005002923584496788,2.907036322473212,0.003648708278358038,2023-07-19 00:00:00+00:00,1729,0.00048767971806179696,2.9690153416577627,742,0.0005296821902969128,1.241045901214787,0.06347761596883054
GC,630,10:30,15,2413,4.820000893306469e-05,2.903743367476747,0.0036873026923070684,2023-08-09 00:00:00+00:00,1689,7.144625986546867e-05,4.014641852216677,724,-6.0305405487451385e-06,-0.1651857508903999,0.06347761596883054
HG,390,06:30,60,2492,-0.0002024425400969617,-2.8954400351002474,0.0037862736167513763,2023-07-12 00:00:00+00:00,1744,-0.00026916236999968923,-3.2872699026910346,748,-4.688186716867714e-05,-0.3515001368196041,0.0643666514847734
PA,480,08:00,60,2219,-0.0003706666393253165,-2.8816098709076154,0.003956492688893806,2023-10-19 00:00:00+00:00,1553,-0.0004666943130650436,-3.047528804015162,666,-0.00014674625296225914,-0.61933859628967,0.06643000070241453
SI,630,10:30,30,2440,-0.000137930060612824,-2.873143356197421,0.004064096548499895,2023-08-01 00:00:00+00:00,1708,-8.861322461972843e-05,-1.7573802505789755,732,-0.000253002677930047,-2.333800696807968,0.06740452812146168
PA,420,07:00,120,1893,-0.000537017904844413,-2.8482234138287854,0.004396404948775896,2024-03-01 00:00:00+00:00,1325,-0.0008888513425360976,-4.144591737685644,568,0.00028372030808073134,0.7499965245554048,0.07203747867873757
HG,690,11:30,120,2496,0.0003074736106754603,2.843615684565487,0.004460481362420242,2023-07-11 00:00:00+00:00,1747,0.0003724567812715712,2.981171696595734,749,0.00015590405255609335,0.7354946753684026,0.07221731729632773
GC,900,15:00,rest,2488,0.00029400671276877855,2.8266958241665754,0.004703097837521986,2023-07-07 00:00:00+00:00,1741,0.0002453081389146303,2.2374060663367743,747,0.00040750633402724187,1.7415614512203568,0.07524956540035177
HG,1230,20:30,60,2403,6.994488523446796e-05,2.8072266559659687,0.00499700684984971,2023-07-17 00:00:00+00:00,1682,2.9174747789672658e-05,1.1618664518670145,721,0.00016505635705436487,2.8099085044483316,0.07891459556782268
GC,420,07:00,5,2423,3.609844715293061e-05,2.8039410701579426,0.005048213098823951,2023-08-04 00:00:00+00:00,1696,3.429954230657093e-05,2.521780748187408,727,4.029506698707918e-05,1.3942647579447378,0.07891459556782268
GC,1170,19:30,120,2352,0.00010683913746839336,2.7980887167188944,0.005140599090014283,2023-08-15 00:00:00+00:00,1646,6.231567820005677e-05,1.5773721963674612,706,0.00021064312324131404,2.4028842739494443,0.07924807854260765
SI,1380,23:00,rest,1580,0.00018757608932368965,2.7952420185918303,0.005186087492861824,2023-07-31 00:00:00+00:00,1106,0.0002669996677465022,3.349266186446072,474,2.254406337127036e-06,0.018188079132132783,0.07924807854260765
HG,1200,20:00,rest,2413,0.0001327735486856698,2.7792007953073035,0.005449282906443933,2023-07-14 00:00:00+00:00,1689,0.00010571346444397503,2.1794017290752867,724,0.00019590128664730304,1.748394933822234,0.08234471947515276
SI,420,07:00,5,2451,6.918314031360377e-05,2.7661457321509673,0.0056723179586875925,2023-07-26 00:00:00+00:00,1715,6.11340103899243e-05,2.3571335386802725,736,8.793892539391666e-05,1.5336323891784047,0.08477310355840798
GC,90,01:30,15,2428,6.272460044385699e-05,2.7570353723701886,0.005832804142431611,2023-08-03 00:00:00+00:00,1699,1.7121255991366848e-05,0.7592013557485185,729,0.00016900729211022294,3.1062219738095678,0.08622406123594556
HG,570,09:30,60,2492,-0.0001408114476518181,-2.7440770453766383,0.006068129422025548,2023-07-12 00:00:00+00:00,1744,-0.00019140274332495342,-3.23143658551129,748,-2.2855271643866222e-05,-0.22696153187809942,0.08873823670919083
GC,630,10:30,5,2413,2.83499699223881e-05,2.735587772270653,0.00622689774149825,2023-08-09 00:00:00+00:00,1689,4.4983300249051614e-05,3.872680565739852,724,-1.0453476102107294e-05,-0.4893558483644199,0.09009128647274064
PA,240,04:00,15,1072,0.00014441561724031166,2.709869418409656,0.0067309702150162,2024-11-08 00:00:00+00:00,750,0.00017842058204600164,2.9265634038307446,322,6.521150666805239e-05,0.6129535857076706,0.09583732072659595
GC,930,15:30,rest,2487,0.0002605358236704166,2.7081969010409637,0.006764987345406774,2023-07-07 00:00:00+00:00,1740,0.00015948394584929567,1.6169441332250163,747,0.0004959177077517425,2.223353850777636,0.09583732072659595
HG,1230,20:30,30,2403,6.253508062310107e-05,2.6968613597352507,0.006999640588485259,2023-07-17 00:00:00+00:00,1682,2.52358661191167e-05,1.0900084152769032,721,0.00014954933692781915,2.7105913676470017,0.09813929072515415
HG,30,00:30,120,2474,0.000276589061449621,2.6762137911776374,0.007445913136708854,2023-07-20 00:00:00+00:00,1731,0.0002135518481447067,1.839967988643746,743,0.00042344964857049115,1.9889610320482143,0.1033310394482045
PL,1290,21:30,120,829,0.0002549207193247818,2.670604675936516,0.007571475997471879,2023-11-06 00:00:00+00:00,580,0.00025039792143146587,3.653543480302564,249,0.0002654557505622245,0.9645880977084568,0.1040121955208258
PL,990,16:30,rest,2536,0.0003792439384170101,2.6570979902260023,0.007881652997351699,2023-06-26 00:00:00+00:00,1775,0.0003641180881666708,2.3942267488713647,761,0.00041452433814677647,1.3074926355867469,0.1071904807639831
HG,1170,19:30,rest,2413,0.0001437027799094846,2.647272866352167,0.008114384907093874,2023-07-26 00:00:00+00:00,1689,0.00015272950455410113,2.651943935938157,724,0.0001226445783559523,1.0116425779586062,0.10926300468958089
PL,960,16:00,rest,2537,0.0004071700991246795,2.625703815694974,0.008647002305282099,2023-06-23 00:00:00+00:00,1775,0.0003285507090883019,2.0090457047960504,762,0.0005903058173852703,1.6934023829226008,0.11529336407042799
PA,1140,19:00,120,2118,0.000251837795498739,2.579920180522122,0.009882315403357964,2023-10-27 00:00:00+00:00,1482,0.00030493108859665826,3.0336689009340043,636,0.00012812040497811594,0.5681783680343211,0.1299306326935531
GC,240,04:00,5,2383,-2.2332983361732645e-05,-2.5773859882763217,0.00995507163195072,2023-08-22 00:00:00+00:00,1668,-2.39606413890999e-05,-2.928480691754479,715,-1.853587344614022e-05,-0.8548340379940231,0.1299306326935531
PA,1170,19:30,120,1795,0.00023967659511209708,2.574744730509207,0.010031409141781673,2024-03-08 00:00:00+00:00,1256,0.00037035069372459706,3.7846814439748147,539,-6.48255715990346e-05,-0.30928996354994537,0.1299306326935531
PL,240,04:00,120,2512,-0.00021684601923169922,-2.566960382605719,0.010259433325796624,2023-07-03 00:00:00+00:00,1758,-0.0001304460566430419,-1.5551517592522377,754,-0.000418293146858834,-2.0676713141136753,0.13163046531210762
PA,1230,20:30,120,1540,0.00021829803091041942,2.557189656227678,0.010552166834349352,2024-04-26 00:00:00+00:00,1078,0.00038761272321385026,4.706829965872131,462,-0.0001767695844642525,-0.8461632128533935,0.13412099901602914
PL,1020,17:00,rest,2534,0.00034090919480491273,2.5392775458192016,0.011108166206047,2023-06-26 00:00:00+00:00,1773,0.0003662632623269379,2.6732734724796368,761,0.00028183854865964253,0.9000450888322523,0.13871046858179784
PL,900,15:00,5,2537,9.380373637149763e-05,2.538992014148712,0.01111723608486468,2023-06-23 00:00:00+00:00,1775,9.055063865352128e-05,2.182213534778436,762,0.00010138149024211184,1.331850716235598,0.13871046858179784
PA,510,08:30,15,2319,-0.0001684116005427487,-2.5187444848934804,0.011777408835396169,2023-09-14 00:00:00+00:00,1623,-0.00023572079159717488,-2.8764225068031655,696,-1.1453530023591138e-05,-0.10013567232903377,0.14536016641383623
GC,60,01:00,60,2409,0.00012062742756969449,2.5161652333505953,0.01186395475877634,2023-08-11 00:00:00+00:00,1686,8.195729178960227e-05,1.773407903161952,723,0.00021080425872493027,1.7879568078526789,0.14536016641383623
PA,510,08:30,60,2319,-0.00029734381721721777,-2.5128379946971355,0.011976431890215189,2023-09-14 00:00:00+00:00,1623,-0.000361178412608651,-2.6182148461016537,696,-0.0001484881443432292,-0.6512240691144602,0.14542810152404156
PA,930,15:30,15,2521,-0.00023000881847995774,-2.480923966975571,0.013104232190991503,2023-06-28 00:00:00+00:00,1764,-0.00021884613309913469,-1.8360703192980563,757,-0.0002560206771480844,-1.8971630896314473,0.15678100343483956
HG,1290,21:30,15,805,4.915834314262723e-05,2.4797382764583777,0.01314788502959846,2023-11-09 00:00:00+00:00,563,4.5237518357170413e-05,1.965739470105796,242,5.827993138317345e-05,1.5110797497973831,0.15678100343483956
GC,900,15:00,15,2488,7.8644943610364e-05,2.4767838225781045,0.013257217202210698,2023-07-07 00:00:00+00:00,1741,9.596933768495072e-05,2.736837825529951,747,3.8267741356206735e-05,0.5699685874322449,0.15678100343483956
GC,1320,22:00,rest,774,0.00015418891516015334,2.4657191766735758,0.013673849045554862,2023-11-21 00:00:00+00:00,541,9.884860395335212e-05,2.131578762921616,233,0.0002826829424686489,1.5913014830024168,0.16031409225822943
PA,1260,21:00,15,1909,-5.9369759718538906e-05,-2.461139041236063,0.013849668112635521,2024-02-12 00:00:00+00:00,1336,-5.0214613079271836e-05,-1.981999498591729,573,-8.071579097518952e-05,-1.4803967806980458,0.16098759515542144
PL,750,12:30,30,2536,-0.0002068845334146203,-2.4563649539892465,0.014035054240592457,2023-06-23 00:00:00+00:00,1775,-0.0003000948162388554,-2.9812436436444307,761,1.0524470544666673e-05,0.06851695862028467,0.16175994717970968
HG,120,02:00,30,2490,0.00010053047637789484,2.447796392747523,0.014373285304183199,2023-07-14 00:00:00+00:00,1743,6.435113730453723e-05,1.5045738459102296,747,0.0001849489342157293,1.9740097955452864,0.1642661177620937
GC,1290,21:30,30,775,6.128003804980544e-05,2.430156100175875,0.01509232111141888,2023-11-21 00:00:00+00:00,542,6.162981868410402e-05,2.3619865895845593,233,6.0466385243840484e-05,1.0426549282934299,0.1677116883677566
GC,1290,21:30,60,775,6.128003804980544e-05,2.430156100175875,0.01509232111141888,2023-11-21 00:00:00+00:00,542,6.162981868410402e-05,2.3619865895845593,233,6.0466385243840484e-05,1.0426549282934299,0.1677116883677566
SI,900,15:00,15,2478,0.00014470265955962233,2.4288905416077577,0.015145103946815707,2023-07-17 00:00:00+00:00,1734,0.00014376907847050914,2.3001977615998856,744,0.00014687850580763614,1.0895451091331867,0.1677116883677566
PA,150,02:30,30,1253,-0.00023522703924376225,-2.4283417634104176,0.015168042403848576,2024-11-05 00:00:00+00:00,877,-0.0001341526936381329,-1.3874240228147283,376,-0.00047097757407391376,-2.041078013022488,0.1677116883677566
PA,930,15:30,60,2521,-0.0003241762551600343,-2.4129862148289387,0.015822417988608596,2023-06-28 00:00:00+00:00,1764,-0.00041991384865202247,-2.6839609650137013,757,-0.00010108363307302352,-0.3897949454047356,0.17353619729441686
HG,1050,17:30,30,2483,8.044830873720546e-05,2.399057870953944,0.016437316659950886,2023-07-14 00:00:00+00:00,1738,8.882610361742576e-05,2.2828998997552863,745,6.090386913744322e-05,0.9335421667925317,0.17793439904502234
PA,930,15:30,30,2521,-0.0002462448537876357,-2.397994811820819,0.016485098735053542,2023-06-28 00:00:00+00:00,1764,-0.00026192875742599164,-2.1051523415438793,757,-0.0002096974217954827,-1.155625214520336,0.17793439904502234
HG,120,02:00,60,2490,0.00014321014906063117,2.385383016977047,0.017061347673127652,2023-07-14 00:00:00+00:00,1743,0.00020305401528380066,3.029166793918019,747,3.5744612065690096e-06,0.028649760913946484,0.18147154707910962
GC,90,01:30,60,2428,9.585386267053618e-05,2.3849471090908607,0.017081577001404766,2023-08-03 00:00:00+00:00,1699,8.122356841305849e-05,2.1332161690252653,729,0.00012995107795648212,1.2960930957498016,0.18147154707910962
HG,270,04:30,15,2460,-3.789697236626659e-05,-2.379835724421116,0.017320357550405632,2023-07-26 00:00:00+00:00,1722,-4.594718885652467e-05,-2.633799792994059,738,-1.9113133888997743e-05,-0.5608602894258649,0.18147154707910962
PL,1080,18:00,rest,2514,0.00028829951930104146,2.3792789189969334,0.01734654494138548,2023-06-30 00:00:00+00:00,1759,0.0003007535527231247,2.593763561662615,755,0.0002592840957388634,0.8647253684452644,0.18147154707910962
SI,1140,19:00,120,2405,0.00020824188469184034,2.371646846757157,0.01770900802834355,2023-08-01 00:00:00+00:00,1683,0.00015074147493289894,1.73398038438173,722,0.00034227677336815383,1.6226488931643115,0.1838492436530323
PA,150,02:30,15,1253,-0.0001687738234065664,-2.3663221119265376,0.017965805713220113,2024-11-05 00:00:00+00:00,877,-0.00010898687100213195,-1.471352358309737,376,-0.0003082237097328669,-1.8888279740245293,0.18430279892788734
PL,900,15:00,15,2537,0.00015214963222329072,2.364194133094655,0.018069341200288743,2023-06-23 00:00:00+00:00,1775,0.00015870483900202144,2.1837909553541643,762,0.0001368799576402894,1.0415144673333991,0.18430279892788734
GC,90,01:30,5,2428,3.185417485915784e-05,2.3623549452415533,0.018159246364953606,2023-08-03 00:00:00+00:00,1699,7.001262091042321e-06,0.5436872479413996,729,8.977612107730361e-05,2.6936173093942974,0.18430279892788734
GC,840,14:00,rest,2490,0.0002907390603033004,2.349630728758565,0.01879204387949319,2023-07-07 00:00:00+00:00,1743,0.0002665150477290118,1.9799492779572438,747,0.0003472617563099739,1.2981989026775085,0.18931244204526473
SI,660,11:00,30,2442,0.00013282962336087523,2.3385897293078934,0.01935667686711413,2023-07-31 00:00:00+00:00,1709,8.191636838842596e-05,1.5201007572697003,733,0.0002515346066458899,1.777944637206468,0.1935667686711413
GC,1380,23:00,15,1573,4.526835378348137e-05,2.3346780504725135,0.01956024575307177,2023-08-03 00:00:00+00:00,1101,6.065227672606559e-05,3.1562372747312235,472,9.38339793647878e-06,0.20161587746201956,0.1941747023662599
PL,1050,17:30,rest,2517,0.000291218059917978,2.315954112666133,0.02056077427790475,2023-06-29 00:00:00+00:00,1761,0.0003084526222588663,2.410732667060955,756,0.0002510724722429723,0.8535233064654765,0.1997569666174999
HG,30,00:30,60,2474,0.00016455361384778443,2.313822425755043,0.020677464709615394,2023-07-20 00:00:00+00:00,1731,0.0001959819889334116,2.257331156440947,743,9.1333536764042e-05,0.7414397269048175,0.1997569666174999
PA,930,15:30,rest,2521,0.0004855489743691377,2.312927330381003,0.020726634892711874,2023-06-28 00:00:00+00:00,1764,0.000601517880800823,2.6111103047307735,757,0.00021531231526016438,0.48063062509899834,0.1997569666174999
SI,300,05:00,5,2430,3.906723897560327e-05,2.31247128704209,0.020751725849283285,2023-08-04 00:00:00+00:00,1701,6.7318227783653676e-06,0.4340708093867852,729,0.00011451654343582503,2.6605706339768807,0.1997569666174999
PA,1350,22:30,30,680,0.0002272996940653455,2.3105634981580527,0.020856977396827195,2024-08-12 00:00:00+00:00,475,3.0340645456435012e-05,0.30105371567247974,205,0.0006836682213298941,3.036236317131243,0.1997569666174999
SI,660,11:00,5,2442,5.6449698031683644e-05,2.292690560191387,0.02186582639806646,2023-07-31 00:00:00+00:00,1709,5.636511123880423e-05,2.2045351683139316,733,5.664691335096184e-05,1.0047557834262517,0.2079547125969957
PL,270,04:30,30,2516,-6.881558355916781e-05,-2.275519415581015,0.02287478931979148,2023-06-30 00:00:00+00:00,1761,-6.627467277308359e-05,-1.9656781719758807,755,-7.474213176353111e-05,-1.1852321269873245,0.21603967690914178
GC,1380,23:00,30,1573,6.0175910524628526e-05,2.2715429224556334,0.02311413167880208,2023-08-03 00:00:00+00:00,1101,8.335578111631162e-05,3.240666576945779,472,6.105915775808421e-06,0.09429809042835648,0.21679461436669537
PL,270,04:30,60,2516,-0.00011601496494206954,-2.2554268199274605,0.024106550876751988,2023-06-30 00:00:00+00:00,1761,-6.077707679742705e-05,-1.1351486392738686,755,-0.0002448545954357324,-2.0864858990162443,0.22455417255056648
PA,1200,20:00,5,2181,-5.824978119328587e-05,-2.251250110411525,0.024369700692141165,2023-10-04 00:00:00+00:00,1526,-7.947481934326822e-05,-2.659727082111926,655,-8.80030299958656e-06,-0.17342759794496293,0.22546117647151007
GC,1200,20:00,60,2348,6.802635293859122e-05,2.241283273365404,0.025007731731169366,2023-08-04 00:00:00+00:00,1643,3.2672195919191814e-05,1.1347685296824142,705,0.00015041909050295043,1.990833941098651,0.229800778070205
PL,660,11:00,15,2534,0.00010296276476632135,2.23659516310704,0.025312811341783547,2023-06-23 00:00:00+00:00,1773,6.064114682045608e-05,1.2112068576739787,761,0.0002015649048688432,2.0273850738328583,0.23104311023372903
PL,210,03:30,120,2519,-0.00014133220809782265,-2.2211963363663654,0.026337666240169012,2023-06-29 00:00:00+00:00,1763,-0.00012715139929157622,-1.8924510260949692,756,-0.00017440200429545818,-1.220460266367503,0.23879484057753236
SI,900,15:00,rest,2478,0.0004808708793406045,2.209212864800909,0.027159838490896523,2023-07-17 00:00:00+00:00,1734,0.0004093042855929926,1.9346367500732127,744,0.0006476672147685064,1.2181167166012048,0.24223566150409123
PA,1110,18:30,5,2089,7.977337185088779e-05,2.2086675368564217,0.027197774001805324,2023-11-24 00:00:00+00:00,1462,9.780679696745762e-05,2.2190457909064936,627,3.772414135579196e-05,0.6024497621615442,0.24223566150409123
PL,450,07:30,5,2536,5.3986673369651747e-05,2.206490298808478,0.027349688746788416,2023-06-23 00:00:00+00:00,1775,5.955253509843357e-05,2.2577192599787326,761,4.100453858832752e-05,0.7659545990279233,0.24223566150409123
GC,30,00:30,15,2397,-4.146173231544221e-05,-2.2053488217202175,0.027429626376198567,2023-08-16 00:00:00+00:00,1677,-3.342849719734782e-05,-2.0456048395744473,720,-6.0172475778003725e-05,-1.2105534207283648,0.24223566150409123
PA,900,15:00,rest,2525,0.0005228838013810108,2.2022763145809447,0.027645796219801424,2023-06-27 00:00:00+00:00,1767,0.0006909881270328651,2.6169751040463747,758,0.00013100999738783594,0.2637780266078327,0.24256956683180603
HG,300,05:00,30,2474,7.430753115747145e-05,2.1930199260566026,0.02830594348041281,2023-07-19 00:00:00+00:00,1731,3.6200508784305206e-05,0.913296931156397,743,0.000163087148557136,2.5188914807609764,0.2458961297444796
GC,1380,23:00,5,1573,2.7147765161142776e-05,2.1919026249578213,0.028386538507267134,2023-08-03 00:00:00+00:00,1101,3.9080248389999146e-05,3.3996874014337344,472,-6.862688112531309e-07,-0.021877052727383946,0.2458961297444796
PA,510,08:30,5,2319,-8.924697229028675e-05,-2.189101254789476,0.028589481362350795,2023-09-14 00:00:00+00:00,1623,-0.0001438648429911623,-2.95520593533429,696,3.81162520595998e-05,0.5121281204657143,0.24608667501770304
SI,930,15:30,rest,2485,0.0004445093841306997,2.184458176471527,0.028928597330581205,2023-07-13 00:00:00+00:00,1739,0.0002890508361731955,1.4796689592676062,746,0.000806898680240753,1.607013674006069,0.24743957465151217
PA,180,03:00,120,1275,0.00030790629963844263,2.1712710777174045,0.029910687243583596,2024-11-01 00:00:00+00:00,892,0.0003411574404980511,2.1523771117509907,383,0.00023046500029961554,0.7823821649658073,0.2536233898396802
PL,450,07:30,15,2536,8.922453263187647e-05,2.1697665757251854,0.03002453365013861,2023-06-23 00:00:00+00:00,1775,6.959225612325452e-05,1.5560243589288503,761,0.00013501597915330091,1.518861294779164,0.2536233898396802
PA,1350,22:30,rest,680,0.00032222520696604184,2.164520629939523,0.030424415054605535,2024-08-12 00:00:00+00:00,475,0.00019585250888566014,1.3055647620236652,205,0.0006150399952010727,1.7542779076279025,0.25415591904318774
PA,1260,21:00,120,1909,0.00013827485494410498,2.1563181342967495,0.031058832208002995,2024-02-12 00:00:00+00:00,1336,0.00013702326566012623,2.14288242267118,573,0.00014119304566556333,0.9220677826513906,0.25415591904318774
SI,900,15:00,5,2478,8.126938631293509e-05,2.1561741945193726,0.03107006575859662,2023-07-17 00:00:00+00:00,1734,7.331685810963691e-05,1.883766394919156,744,9.98039076899768e-05,1.1494394240334962,0.25415591904318774
PA,870,14:30,rest,2526,0.0005648430837035812,2.1549002185590718,0.03116964328852826,2023-06-27 00:00:00+00:00,1768,0.0006846345841552505,2.283956001930625,758,0.0002854349401698723,0.5449412096272589,0.25415591904318774
PA,900,15:00,15,2525,0.0001994880301961179,2.1544920512744845,0.031201604660806556,2023-06-27 00:00:00+00:00,1767,0.00020515226925403173,1.9136506101795117,758,0.0001862839267458096,1.029859576868675,0.25415591904318774
PA,540,09:00,15,2393,0.00013632301848293118,2.1543995502452984,0.031208851823685553,2023-08-15 00:00:00+00:00,1675,0.00015440109468625984,2.0902065392323816,718,9.41492334682021e-05,0.7740190906663345,0.25415591904318774
SI,540,09:00,120,2441,-0.00020788514330594612,-2.142475347022003,0.03215525042154727,2023-07-31 00:00:00+00:00,1708,-0.00021294128396897734,-1.9733856676549968,733,-0.0001961035767950903,-0.9656749849637215,0.2596906349532025
PA,540,09:00,30,2393,0.0001829399843792418,2.139719659265898,0.032377429307982215,2023-08-15 00:00:00+00:00,1675,0.00019164197121275414,1.8838491778391762,718,0.0001626393883539867,1.0304854542694861,0.2596906349532025
PA,240,04:00,30,1072,0.00015099303252330638,2.136921810120813,0.032604351744296635,2024-11-08 00:00:00+00:00,750,0.00020527153745714463,2.5668220875137444,322,2.456794339169552e-05,0.17105338134056028,0.2596906349532025
HG,1260,21:00,rest,2406,7.888087396779148e-05,2.134169035942013,0.032828946371211955,2023-07-14 00:00:00+00:00,1684,0.00010452714438405882,2.555265636604296,722,1.906325709660838e-05,0.2447271067697647,0.2596906349532025
PL,510,08:30,30,2533,-0.00012472562297691296,-2.1339509013511653,0.03284680014568606,2023-06-26 00:00:00+00:00,1773,-0.00011291647440363502,-1.768807693559478,760,-0.00015227512353009956,-1.211991842884566,0.2596906349532025
SI,1170,19:30,15,2385,8.153007247908819e-05,2.1316676705581994,0.03303417635801767,2023-08-04 00:00:00+00:00,1669,5.921564862400789e-05,1.6917168613710223,716,0.00013354511914686614,1.3644933117492675,0.2596906349532025
PA,1230,20:30,30,1540,0.0001242203208783947,2.1265192687508807,0.033460046583506785,2024-04-26 00:00:00+00:00,1078,0.0002047444784708923,3.309679335105716,462,-6.36693801707664e-05,-0.48830552921278636,0.26152680088258173
PA,570,09:30,15,2286,-0.00014433333529733071,-2.1210465922168344,0.03391788171641204,2023-10-02 00:00:00+00:00,1600,-0.00014731403077700102,-1.7190018966734264,686,-0.0001373812758695283,-1.2817138040886742,0.26359039505325926
SI,420,07:00,60,2451,0.0001732235351633404,2.1144424943905182,0.034477491442434276,2023-07-26 00:00:00+00:00,1715,6.621483370483518e-05,0.7260741977703606,736,0.0004225712566325476,2.4733705493405225,0.2664169793279012
PA,1350,22:30,15,680,0.00015979413005897015,2.1118203733808576,0.034701859143037875,2024-08-12 00:00:00+00:00,475,4.1267820044775164e-05,0.49883528982511316,205,0.00043442826301869026,2.702716593889683,0.2666357538674097
PA,1260,21:00,5,1909,-3.006285803132661e-05,-2.1013023646297913,0.03561443232199916,2024-02-12 00:00:00+00:00,1336,-4.0091753574081296e-05,-2.4032976236031947,573,-6.679604200401201e-06,-0.24246593554309845,0.2711437629484396
PA,1350,22:30,60,680,0.0002578608662755395,2.1004724220458786,0.03568730409394904,2024-08-12 00:00:00+00:00,475,0.00012711093856865424,1.0305905023943729,205,0.0005608180158402736,1.9367587968752593,0.2711437629484396
HG,750,12:30,60,2496,0.00018085665417351084,2.0942662701117865,0.03623626725740264,2023-07-11 00:00:00+00:00,1747,0.000181436263982274,1.794459786925862,749,0.00017950474718297782,1.0876528518694921,0.27378513038926444
HG,360,06:00,30,2499,9.72560040999033e-05,2.0915119180998216,0.03648219919599898,2023-07-10 00:00:00+00:00,1749,8.987721336776505e-05,1.67125538146212,750,0.0001144633440872497,1.2572996529658893,0.27412039174894265
SI,390,06:30,120,2457,0.00024073250227464832,2.0826574637539506,0.03728245728260644,2023-07-24 00:00:00+00:00,1719,6.299655600267679e-05,0.5234634976882195,738,0.0006547272063959479,2.4877947241121863,0.2785941862876086
HG,1020,17:00,15,2505,-5.854598179104649e-05,-2.07501468228498,0.037985174039765694,2023-07-07 00:00:00+00:00,1753,-1.644814299459375e-05,-0.4953178011057624,752,-0.0001566809703684157,-2.9470686661665106,0.27950174484577395
GC,1410,23:30,rest,2393,4.4782541161544605e-05,2.0736569818718404,0.038111179092071665,2023-08-21 00:00:00+00:00,1675,2.758911330658975e-05,1.2738419541210708,718,8.489255739698943e-05,1.6561226895054282,0.27950174484577395
SI,1380,23:00,30,1580,0.00010171136808937485,2.0733739259067483,0.03813749359223369,2023-07-31 00:00:00+00:00,1106,0.00014865028773819686,2.6921778408819663,474,-7.812777757876536e-06,-0.07765086735278415,0.27950174484577395
HG,1230,20:30,15,2403,2.8965088500866342e-05,2.072423389962094,0.03822597392743673,2023-07-17 00:00:00+00:00,1682,1.3661810474351123e-05,0.9090395687085333,721,6.466566220488659e-05,2.1100286143047775,0.27950174484577395
