date,root_a,root_b
2014-01-26,ZB,ZN
2014-01-26,CL,HG
2014-01-26,HG,ZB
2014-01-26,PA,PL
2014-01-26,ZF,ZT
2014-01-26,HG,SI
2014-01-27,GC,SI
2014-01-27,ZF,ZN
2014-01-27,GC,PL
2014-01-27,ZB,ZN
2014-01-27,CL,HG
2014-01-27,HG,ZB
2014-01-27,PA,PL
2014-01-27,ZF,ZT
2014-01-27,HG,SI
2014-01-28,GC,SI
2014-01-28,ZF,ZN
2014-01-28,GC,PL
2014-01-28,ZB,ZN
2014-01-28,CL,HG
2014-01-28,HG,ZB
2014-01-28,PA,PL
2014-01-28,ZF,ZT
2014-01-28,HG,SI
2014-01-29,GC,SI
2014-01-29,ZF,ZN
2014-01-29,GC,PL
2014-01-29,ZB,ZN
2014-01-29,CL,HG
2014-01-29,HG,ZB
2014-01-29,PA,PL
2014-01-29,ZF,ZT
2014-01-29,HG,SI
2014-01-30,GC,SI
2014-01-30,ZF,ZN
2014-01-30,GC,PL
2014-01-30,ZB,ZN
2014-01-30,CL,HG
2014-01-30,HG,ZB
2014-01-30,PA,PL
2014-01-30,ZF,ZT
2014-01-30,HG,SI
2014-01-31,GC,SI
2014-01-31,ZF,ZN
2014-01-31,GC,PL
2014-01-31,ZB,ZN
2014-01-31,CL,HG
2014-01-31,HG,ZB
2014-01-31,PA,PL
2014-01-31,ZF,ZT
2014-01-31,HG,SI
2014-02-02,GC,SI
2014-02-02,ZF,ZN
2014-02-02,GC,PL
2014-02-02,ZB,ZN
2014-02-02,CL,HG
2014-02-02,HG,ZB
2014-02-02,PA,PL
2014-02-02,ZF,ZT
2014-02-02,HG,SI
2014-02-03,GC,SI
2014-02-03,ZF,ZN
2014-02-03,GC,PL
2014-02-03,ZB,ZN
2014-02-03,CL,HG
2014-02-03,HG,ZB
2014-02-03,PA,PL
2014-02-03,ZF,ZT
2014-02-03,HG,SI
2014-02-04,GC,SI
2014-02-04,ZF,ZN
2014-02-04,GC,PL
2014-02-04,ZB,ZN
2014-02-04,CL,HG
2014-02-04,HG,ZB
2014-02-04,PA,PL
2014-02-04,ZF,ZT
2014-02-04,HG,SI
2014-02-05,GC,SI
2014-02-05,ZF,ZN
2014-02-05,GC,PL
2014-02-05,ZB,ZN
2014-02-05,CL,HG
2014-02-05,HG,ZB
2014-02-05,PA,PL
2014-02-05,ZF,ZT
2014-02-05,HG,SI
2014-02-06,GC,SI
2014-02-06,ZF,ZN
2014-02-06,GC,PL
2014-02-06,ZB,ZN
2014-02-06,CL,HG
2014-02-06,HG,ZB
2014-02-06,PA,PL
2014-02-06,ZF,ZT
2014-02-06,HG,SI
2014-02-07,GC,SI
2014-02-07,ZF,ZN
2014-02-07,GC,PL
2014-02-07,ZB,ZN
2014-02-07,CL,HG
2014-02-07,HG,ZB
2014-02-07,PA,PL
2014-02-07,ZF,ZT
2014-02-07,HG,SI
2014-02-09,GC,SI
2014-02-09,ZF,ZN
2014-02-09,GC,PL
2014-02-09,ZB,ZN
2014-02-09,CL,HG
2014-02-09,HG,ZB
2014-02-09,PA,PL
2014-02-09,ZF,ZT
2014-02-09,HG,SI
2014-02-10,GC,SI
2014-02-10,ZF,ZN
2014-02-10,GC,PL
2014-02-10,ZB,ZN
2014-02-10,CL,HG
2014-02-10,HG,ZB
2014-02-10,PA,PL
2014-02-10,ZF,ZT
2014-02-10,HG,SI
2014-02-11,GC,SI
2014-02-11,ZF,ZN
2014-02-11,GC,PL
2014-02-11,ZB,ZN
2014-02-11,CL,HG
2014-02-11,HG,ZB
2014-02-11,PA,PL
2014-02-11,ZF,ZT
2014-02-11,HG,SI
2014-02-12,GC,SI
2014-02-12,ZF,ZN
2014-02-12,GC,PL
2014-02-12,ZB,ZN
2014-02-12,CL,HG
2014-02-12,HG,ZB
2014-02-12,PA,PL
2014-02-12,ZF,ZT
2014-02-12,HG,SI
2014-02-13,GC,SI
2014-02-13,ZF,ZN
2014-02-13,GC,PL
2014-02-13,ZB,ZN
2014-02-13,CL,HG
2014-02-13,HG,ZB
2014-02-13,PA,PL
2014-02-13,ZF,ZT
2014-02-13,HG,SI
2014-02-14,GC,SI
2014-02-14,ZF,ZN
2014-02-14,GC,PL
2014-02-14,ZB,ZN
2014-02-14,CL,HG
2014-02-14,HG,ZB
2014-02-14,PA,PL
2014-02-14,ZF,ZT
2014-02-14,HG,SI
2014-02-17,GC,SI
2014-02-17,ZF,ZN
2014-02-17,GC,PL
2014-02-17,ZB,ZN
2014-02-17,CL,HG
2014-02-17,HG,ZB
2014-02-17,PA,PL
2014-02-17,ZF,ZT
2014-02-17,HG,SI
2014-02-18,GC,SI
2014-02-18,ZF,ZN
2014-02-18,GC,PL
2014-02-18,ZB,ZN
2014-02-18,CL,HG
2014-02-18,HG,ZB
2014-02-18,PA,PL
2014-02-18,ZF,ZT
2014-02-18,HG,SI
2014-02-19,GC,SI
2014-02-19,ZF,ZN
2014-02-19,GC,PL
2014-02-19,ZB,ZN
2014-02-19,CL,HG
2014-02-19,HG,ZB
2014-02-19,PA,PL
2014-02-19,ZF,ZT
2014-02-19,HG,SI
2014-02-20,GC,SI
2014-02-20,ZF,ZN
2014-02-20,GC,PL
2014-02-20,ZB,ZN
2014-02-20,CL,HG
2014-02-20,HG,ZB
2014-02-20,PA,PL
2014-02-20,ZF,ZT
2014-02-20,HG,SI
2014-02-21,GC,SI
2014-02-21,ZF,ZN
2014-02-21,GC,PL
2014-02-21,ZB,ZN
2014-02-21,CL,HG
2014-02-21,HG,ZB
2014-02-21,PA,PL
2014-02-21,ZF,ZT
2014-02-21,HG,SI
2014-02-23,GC,SI
2014-02-23,ZF,ZN
2014-02-23,GC,PL
2014-02-23,ZB,ZN
2014-02-23,CL,HG
2014-02-23,HG,ZB
2014-02-23,PA,PL
2014-02-23,ZF,ZT
2014-02-23,HG,SI
2014-02-24,GC,SI
2014-02-24,ZF,ZN
2014-02-24,GC,PL
2014-02-24,ZB,ZN
2014-02-24,CL,HG
2014-02-24,HG,ZB
2014-02-24,PA,PL
2014-02-24,ZF,ZT
2014-02-24,HG,SI
2014-02-25,GC,SI
2014-02-25,ZF,ZN
2014-02-25,GC,PL
2014-02-25,ZB,ZN
2014-02-25,CL,HG
2014-02-25,HG,ZB
2014-02-25,PA,PL
2014-02-25,ZF,ZT
2014-02-25,HG,SI
2014-02-26,GC,SI
2014-02-26,ZF,ZN
2014-02-26,GC,PL
2014-02-26,ZB,ZN
2014-02-26,CL,HG
2014-02-26,HG,ZB
2014-02-26,PA,PL
2014-02-26,ZF,ZT
2014-02-26,HG,SI
2014-02-27,GC,SI
2014-02-27,ZF,ZN
2014-02-27,GC,PL
2014-02-27,ZB,ZN
2014-02-27,CL,HG
2014-02-27,HG,ZB
2014-02-27,PA,PL
2014-02-27,ZF,ZT
2014-02-27,HG,SI
2014-02-28,GC,SI
2014-02-28,ZF,ZN
2014-02-28,GC,PL
2014-02-28,ZB,ZN
2014-02-28,CL,HG
2014-02-28,HG,ZB
2014-02-28,PA,PL
2014-02-28,ZF,ZT
2014-02-28,HG,SI
2014-03-02,GC,SI
2014-03-02,ZF,ZN
2014-03-02,GC,PL
2014-03-02,ZB,ZN
2014-03-02,CL,HG
2014-03-02,HG,ZB
2014-03-02,PA,PL
2014-03-02,ZF,ZT
2014-03-02,HG,SI
2014-03-03,GC,SI
2014-03-03,ZF,ZN
2014-03-03,GC,PL
2014-03-03,ZB,ZN
2014-03-03,CL,HG
2014-03-03,HG,ZB
2014-03-03,PA,PL
2014-03-03,ZF,ZT
2014-03-03,HG,SI
2014-03-04,GC,SI
2014-03-04,ZF,ZN
2014-03-04,GC,PL
2014-03-04,ZB,ZN
2014-03-04,CL,HG
2014-03-04,HG,ZB
2014-03-04,PA,PL
2014-03-04,ZF,ZT
2014-03-04,HG,SI
2014-03-05,GC,SI
2014-03-05,ZF,ZN
2014-03-05,GC,PL
2014-03-05,ZB,ZN
2014-03-05,CL,HG
2014-03-05,HG,ZB
2014-03-05,PA,PL
2014-03-05,ZF,ZT
2014-03-05,HG,SI
2014-03-06,GC,SI
2014-03-06,ZF,ZN
2014-03-06,GC,PL
2014-03-06,ZB,ZN
2014-03-06,CL,HG
2014-03-06,HG,ZB
2014-03-06,PA,PL
2014-03-06,ZF,ZT
2014-03-06,HG,SI
2014-03-07,GC,SI
2014-03-07,ZF,ZN
2014-03-07,GC,PL
2014-03-07,ZB,ZN
2014-03-07,CL,HG
2014-03-07,HG,ZB
2014-03-07,PA,PL
2014-03-07,ZF,ZT
2014-03-07,HG,SI
2014-03-09,GC,SI
2014-03-09,ZF,ZN
2014-03-09,GC,PL
2014-03-09,ZB,ZN
2014-03-09,CL,HG
2014-03-09,PA,PL
2014-03-09,ZF,ZT
2014-03-09,PA,ZB
2014-03-09,HG,SI
2014-03-10,GC,SI
2014-03-10,ZF,ZN
2014-03-10,GC,PL
2014-03-10,ZB,ZN
2014-03-10,CL,HG
2014-03-10,PA,PL
2014-03-10,ZF,ZT
2014-03-10,PA,ZB
2014-03-10,HG,SI
2014-03-11,GC,SI
2014-03-11,ZF,ZN
2014-03-11,GC,PL
2014-03-11,ZB,ZN
2014-03-11,CL,HG
2014-03-11,PA,PL
2014-03-11,ZF,ZT
2014-03-11,PA,ZB
2014-03-11,HG,SI
2014-03-12,GC,SI
2014-03-12,ZF,ZN
2014-03-12,GC,PL
2014-03-12,ZB,ZN
2014-03-12,CL,HG
2014-03-12,HG,ZB
2014-03-12,PA,PL
2014-03-12,ZF,ZT
2014-03-12,HG,SI
2014-03-13,GC,SI
2014-03-13,ZF,ZN
2014-03-13,GC,PL
2014-03-13,ZB,ZN
2014-03-13,CL,HG
2014-03-13,HG,ZB
2014-03-13,PA,PL
2014-03-13,ZF,ZT
2014-03-13,HG,SI
2014-03-14,GC,SI
2014-03-14,ZF,ZN
2014-03-14,GC,PL
2014-03-14,ZB,ZN
2014-03-14,CL,HG
2014-03-14,HG,ZB
2014-03-14,PA,PL
2014-03-14,ZF,ZT
2014-03-14,HG,SI
2014-03-16,GC,SI
2014-03-16,ZF,ZN
2014-03-16,GC,PL
2014-03-16,ZB,ZN
2014-03-16,CL,HG
2014-03-16,HG,ZB
2014-03-16,PA,PL
2014-03-16,ZF,ZT
2014-03-16,HG,SI
2014-03-17,GC,SI
2014-03-17,ZF,ZN
2014-03-17,GC,PL
2014-03-17,ZB,ZN
2014-03-17,CL,HG
2014-03-17,HG,ZB
2014-03-17,PA,PL
2014-03-17,ZF,ZT
2014-03-17,HG,SI
2014-03-18,GC,SI
2014-03-18,ZF,ZN
2014-03-18,GC,PL
2014-03-18,ZB,ZN
2014-03-18,CL,HG
2014-03-18,HG,ZB
2014-03-18,PA,PL
2014-03-18,ZF,ZT
2014-03-18,HG,SI
2014-03-19,GC,SI
2014-03-19,ZF,ZN
2014-03-19,GC,PL
2014-03-19,ZB,ZN
2014-03-19,CL,HG
2014-03-19,HG,ZB
2014-03-19,PA,PL
2014-03-19,ZF,ZT
2014-03-19,HG,SI
2014-03-20,GC,SI
2014-03-20,ZF,ZN
2014-03-20,GC,PL
2014-03-20,ZB,ZN
2014-03-20,CL,HG
2014-03-20,HG,ZB
2014-03-20,PA,PL
2014-03-20,ZF,ZT
2014-03-20,HG,SI
2014-03-21,GC,SI
2014-03-21,ZF,ZN
2014-03-21,GC,PL
2014-03-21,ZB,ZN
2014-03-21,CL,HG
2014-03-21,HG,ZB
2014-03-21,PA,PL
2014-03-21,ZF,ZT
2014-03-21,HG,SI
2014-03-23,GC,SI
2014-03-23,ZF,ZN
2014-03-23,GC,PL
2014-03-23,ZB,ZN
2014-03-23,CL,HG
2014-03-23,HG,ZB
2014-03-23,PA,PL
2014-03-23,ZF,ZT
2014-03-23,HG,SI
2014-03-24,GC,SI
2014-03-24,ZF,ZN
2014-03-24,GC,PL
2014-03-24,ZB,ZN
2014-03-24,CL,HG
2014-03-24,HG,ZB
2014-03-24,PA,PL
2014-03-24,ZF,ZT
2014-03-24,HG,SI
2014-03-25,GC,SI
2014-03-25,ZF,ZN
2014-03-25,GC,PL
2014-03-25,ZB,ZN
2014-03-25,CL,HG
2014-03-25,HG,ZB
2014-03-25,PA,PL
2014-03-25,ZF,ZT
2014-03-25,HG,SI
2014-03-26,GC,SI
2014-03-26,ZF,ZN
2014-03-26,GC,PL
2014-03-26,ZB,ZN
2014-03-26,CL,HG
2014-03-26,HG,ZB
2014-03-26,PA,PL
2014-03-26,ZF,ZT
2014-03-26,HG,SI
2014-03-27,GC,SI
2014-03-27,ZF,ZN
2014-03-27,GC,PL
2014-03-27,ZB,ZN
2014-03-27,CL,HG
2014-03-27,HG,ZB
2014-03-27,PA,PL
2014-03-27,ZF,ZT
2014-03-27,HG,SI
2014-03-28,GC,SI
2014-03-28,ZF,ZN
2014-03-28,GC,PL
2014-03-28,ZB,ZN
2014-03-28,CL,HG
2014-03-28,HG,ZB
2014-03-28,PA,PL
2014-03-28,ZF,ZT
2014-03-28,HG,SI
2014-03-30,GC,SI
2014-03-30,ZF,ZN
2014-03-30,GC,PL
2014-03-30,ZB,ZN
2014-03-30,CL,HG
2014-03-30,HG,ZB
2014-03-30,PA,PL
2014-03-30,ZF,ZT
2014-03-30,HG,SI
2014-03-31,GC,SI
2014-03-31,ZF,ZN
2014-03-31,GC,PL
2014-03-31,ZB,ZN
2014-03-31,CL,HG
2014-03-31,HG,ZB
2014-03-31,PA,PL
2014-03-31,ZF,ZT
2014-03-31,HG,SI
2014-04-01,GC,SI
2014-04-01,ZF,ZN
2014-04-01,GC,PL
2014-04-01,ZB,ZN
2014-04-01,CL,HG
2014-04-01,HG,ZB
2014-04-01,PA,PL
2014-04-01,ZF,ZT
2014-04-01,HG,SI
2014-04-02,GC,SI
2014-04-02,ZF,ZN
2014-04-02,GC,PL
2014-04-02,ZB,ZN
2014-04-02,CL,HG
2014-04-02,HG,ZB
2014-04-02,PA,PL
2014-04-02,ZF,ZT
2014-04-02,HG,SI
2014-04-03,GC,SI
2014-04-03,ZF,ZN
2014-04-03,GC,PL
2014-04-03,ZB,ZN
2014-04-03,CL,HG
2014-04-03,HG,ZB
2014-04-03,PA,PL
2014-04-03,ZF,ZT
2014-04-03,HG,SI
2014-04-04,GC,SI
2014-04-04,ZF,ZN
2014-04-04,GC,PL
2014-04-04,ZB,ZN
2014-04-04,CL,HG
2014-04-04,HG,ZB
2014-04-04,PA,PL
2014-04-04,ZF,ZT
2014-04-04,HG,SI
2014-04-06,GC,SI
2014-04-06,ZF,ZN
2014-04-06,GC,PL
2014-04-06,ZB,ZN
2014-04-06,CL,HG
2014-04-06,HG,ZB
2014-04-06,PA,PL
2014-04-06,ZF,ZT
2014-04-06,HG,SI
2014-04-07,GC,SI
2014-04-07,ZF,ZN
2014-04-07,GC,PL
2014-04-07,ZB,ZN
2014-04-07,CL,HG
2014-04-07,HG,ZB
2014-04-07,PA,PL
2014-04-07,ZF,ZT
2014-04-07,HG,SI
2014-04-08,GC,SI
2014-04-08,ZF,ZN
2014-04-08,GC,PL
2014-04-08,ZB,ZN
2014-04-08,CL,HG
2014-04-08,HG,ZB
2014-04-08,PA,PL
2014-04-08,ZF,ZT
2014-04-08,HG,SI
2014-04-09,GC,SI
2014-04-09,ZF,ZN
2014-04-09,GC,PL
2014-04-09,ZB,ZN
2014-04-09,CL,HG
2014-04-09,HG,ZB
2014-04-09,PA,PL
2014-04-09,ZF,ZT
2014-04-09,HG,SI
2014-04-10,GC,SI
2014-04-10,ZF,ZN
2014-04-10,GC,PL
2014-04-10,ZB,ZN
2014-04-10,CL,HG
2014-04-10,HG,ZB
2014-04-10,PA,PL
2014-04-10,ZF,ZT
2014-04-10,HG,SI
2014-04-11,GC,SI
2014-04-11,ZF,ZN
2014-04-11,GC,PL
2014-04-11,ZB,ZN
2014-04-11,CL,HG
2014-04-11,HG,ZB
2014-04-11,PA,PL
2014-04-11,ZF,ZT
2014-04-11,HG,SI
2014-04-13,GC,SI
2014-04-13,ZF,ZN
2014-04-13,GC,PL
2014-04-13,ZB,ZN
2014-04-13,CL,HG
2014-04-13,HG,ZB
2014-04-13,PA,PL
2014-04-13,ZF,ZT
2014-04-13,HG,SI
2014-04-14,GC,SI
2014-04-14,ZF,ZN
2014-04-14,GC,PL
2014-04-14,ZB,ZN
2014-04-14,CL,HG
2014-04-14,HG,ZB
2014-04-14,PA,PL
2014-04-14,ZF,ZT
2014-04-14,HG,SI
2014-04-15,GC,SI
2014-04-15,ZF,ZN
2014-04-15,GC,PL
2014-04-15,ZB,ZN
2014-04-15,CL,HG
2014-04-15,HG,ZB
2014-04-15,PA,PL
2014-04-15,ZF,ZT
2014-04-15,HG,SI
2014-04-16,GC,SI
2014-04-16,ZF,ZN
2014-04-16,GC,PL
2014-04-16,ZB,ZN
2014-04-16,CL,HG
2014-04-16,HG,ZB
2014-04-16,PA,PL
2014-04-16,ZF,ZT
2014-04-16,HG,SI
2014-04-17,GC,SI
2014-04-17,ZF,ZN
2014-04-17,GC,PL
2014-04-17,ZB,ZN
2014-04-17,CL,HG
2014-04-17,HG,ZB
2014-04-17,PA,PL
2014-04-17,ZF,ZT
2014-04-17,HG,SI
2014-04-20,GC,SI
2014-04-20,ZF,ZN
2014-04-20,GC,PL
2014-04-20,ZB,ZN
2014-04-20,CL,HG
2014-04-20,HG,ZB
2014-04-20,PA,PL
2014-04-20,ZF,ZT
2014-04-20,HG,SI
2014-04-21,GC,SI
2014-04-21,ZF,ZN
2014-04-21,GC,PL
2014-04-21,ZB,ZN
2014-04-21,CL,HG
2014-04-21,HG,ZB
2014-04-21,PA,PL
2014-04-21,ZF,ZT
2014-04-21,HG,SI
2014-04-22,GC,SI
2014-04-22,ZF,ZN
2014-04-22,GC,PL
2014-04-22,ZB,ZN
2014-04-22,CL,HG
2014-04-22,HG,ZB
2014-04-22,PA,PL
2014-04-22,ZF,ZT
2014-04-22,HG,SI
2014-04-23,GC,SI
2014-04-23,ZF,ZN
2014-04-23,GC,PL
2014-04-23,ZB,ZN
2014-04-23,CL,HG
2014-04-23,HG,ZB
2014-04-23,PA,PL
2014-04-23,ZF,ZT
2014-04-23,HG,SI
2014-04-24,GC,SI
2014-04-24,ZF,ZN
2014-04-24,GC,PL
2014-04-24,ZB,ZN
2014-04-24,CL,HG
2014-04-24,HG,ZB
2014-04-24,PA,PL
2014-04-24,ZF,ZT
2014-04-24,HG,SI
2014-04-25,GC,SI
2014-04-25,ZF,ZN
2014-04-25,GC,PL
2014-04-25,ZB,ZN
2014-04-25,CL,HG
2014-04-25,HG,ZB
2014-04-25,PA,PL
2014-04-25,ZF,ZT
2014-04-25,HG,SI
2014-04-27,GC,SI
2014-04-27,ZF,ZN
2014-04-27,GC,PL
2014-04-27,ZB,ZN
2014-04-27,CL,HG
2014-04-27,HG,ZB
2014-04-27,PA,PL
2014-04-27,ZF,ZT
2014-04-27,HG,SI
2014-04-28,GC,SI
2014-04-28,ZF,ZN
2014-04-28,GC,PL
2014-04-28,ZB,ZN
2014-04-28,CL,HG
2014-04-28,HG,ZB
2014-04-28,PA,PL
2014-04-28,ZF,ZT
2014-04-28,HG,SI
2014-04-29,GC,SI
2014-04-29,ZF,ZN
2014-04-29,GC,PL
2014-04-29,ZB,ZN
2014-04-29,CL,HG
2014-04-29,HG,ZB
2014-04-29,PA,PL
2014-04-29,ZF,ZT
2014-04-29,HG,SI
2014-04-30,GC,SI
2014-04-30,ZF,ZN
2014-04-30,GC,PL
2014-04-30,ZB,ZN
2014-04-30,CL,HG
2014-04-30,HG,ZB
2014-04-30,PA,PL
2014-04-30,ZF,ZT
2014-04-30,HG,SI
2014-05-01,GC,SI
2014-05-01,ZF,ZN
2014-05-01,GC,PL
2014-05-01,ZB,ZN
2014-05-01,CL,HG
2014-05-01,HG,ZB
2014-05-01,PA,PL
2014-05-01,ZF,ZT
2014-05-01,HG,SI
2014-05-02,GC,SI
2014-05-02,ZF,ZN
2014-05-02,GC,PL
2014-05-02,ZB,ZN
2014-05-02,CL,HG
2014-05-02,HG,ZB
2014-05-02,PA,PL
2014-05-02,ZF,ZT
2014-05-02,HG,SI
2014-05-04,GC,SI
2014-05-04,ZF,ZN
2014-05-04,GC,PL
2014-05-04,ZB,ZN
2014-05-04,CL,HG
2014-05-04,HG,ZB
2014-05-04,PA,PL
2014-05-04,ZF,ZT
2014-05-04,HG,SI
2014-05-05,GC,SI
2014-05-05,ZF,ZN
2014-05-05,GC,PL
2014-05-05,ZB,ZN
2014-05-05,CL,HG
2014-05-05,HG,ZB
2014-05-05,PA,PL
2014-05-05,ZF,ZT
2014-05-05,HG,SI
2014-05-06,GC,SI
2014-05-06,ZF,ZN
2014-05-06,GC,PL
2014-05-06,ZB,ZN
2014-05-06,CL,HG
2014-05-06,HG,ZB
2014-05-06,PA,PL
2014-05-06,ZF,ZT
2014-05-06,HG,SI
2014-05-07,GC,SI
2014-05-07,ZF,ZN
2014-05-07,GC,PL
2014-05-07,ZB,ZN
2014-05-07,CL,HG
2014-05-07,HG,ZB
2014-05-07,PA,PL
2014-05-07,ZF,ZT
2014-05-07,HG,SI
2014-05-08,GC,SI
2014-05-08,ZF,ZN
2014-05-08,GC,PL
2014-05-08,ZB,ZN
2014-05-08,CL,HG
2014-05-08,HG,ZB
2014-05-08,PA,PL
2014-05-08,ZF,ZT
2014-05-08,HG,SI
2014-05-09,GC,SI
2014-05-09,ZF,ZN
2014-05-09,GC,PL
2014-05-09,ZB,ZN
2014-05-09,CL,HG
2014-05-09,HG,ZB
2014-05-09,PA,PL
2014-05-09,ZF,ZT
2014-05-09,HG,SI
2014-05-11,GC,SI
2014-05-11,ZF,ZN
2014-05-11,GC,PL
2014-05-11,ZB,ZN
2014-05-11,CL,HG
2014-05-11,HG,ZB
2014-05-11,PA,PL
2014-05-11,ZF,ZT
2014-05-11,HG,SI
2014-05-12,GC,SI
2014-05-12,ZF,ZN
2014-05-12,GC,PL
2014-05-12,ZB,ZN
2014-05-12,CL,HG
2014-05-12,HG,ZB
2014-05-12,PA,PL
2014-05-12,ZF,ZT
2014-05-12,HG,SI
2014-05-13,GC,SI
2014-05-13,ZF,ZN
2014-05-13,GC,PL
2014-05-13,ZB,ZN
2014-05-13,CL,HG
2014-05-13,HG,ZB
2014-05-13,PA,PL
2014-05-13,ZF,ZT
2014-05-13,HG,SI
2014-05-14,GC,SI
2014-05-14,ZF,ZN
2014-05-14,GC,PL
2014-05-14,ZB,ZN
2014-05-14,CL,HG
2014-05-14,HG,ZB
2014-05-14,PA,PL
2014-05-14,ZF,ZT
2014-05-14,HG,SI
2014-05-15,GC,SI
2014-05-15,ZF,ZN
2014-05-15,GC,PL
2014-05-15,ZB,ZN
2014-05-15,CL,HG
2014-05-15,HG,ZB
2014-05-15,PA,PL
2014-05-15,ZF,ZT
2014-05-15,HG,SI
2014-05-16,GC,SI
2014-05-16,ZF,ZN
2014-05-16,GC,PL
2014-05-16,ZB,ZN
2014-05-16,CL,HG
2014-05-16,HG,ZB
2014-05-16,PA,PL
2014-05-16,ZF,ZT
2014-05-16,HG,SI
2014-05-18,GC,SI
2014-05-18,ZF,ZN
2014-05-18,GC,PL
2014-05-18,ZB,ZN
2014-05-18,CL,HG
2014-05-18,HG,ZB
2014-05-18,PA,PL
2014-05-18,ZF,ZT
2014-05-18,HG,SI
2014-05-19,GC,SI
2014-05-19,ZF,ZN
2014-05-19,GC,PL
2014-05-19,ZB,ZN
2014-05-19,CL,HG
2014-05-19,HG,ZB
2014-05-19,PA,PL
2014-05-19,ZF,ZT
2014-05-19,HG,SI
2014-05-20,GC,SI
2014-05-20,ZF,ZN
2014-05-20,GC,PL
2014-05-20,ZB,ZN
2014-05-20,CL,HG
2014-05-20,HG,ZB
2014-05-20,PA,PL
2014-05-20,ZF,ZT
2014-05-20,HG,SI
2014-05-21,GC,SI
2014-05-21,ZF,ZN
2014-05-21,GC,PL
2014-05-21,ZB,ZN
2014-05-21,CL,HG
2014-05-21,HG,ZB
2014-05-21,PA,PL
2014-05-21,ZF,ZT
2014-05-21,HG,SI
2014-05-22,GC,SI
2014-05-22,ZF,ZN
2014-05-22,GC,PL
2014-05-22,ZB,ZN
2014-05-22,CL,HG
2014-05-22,HG,ZB
2014-05-22,PA,PL
2014-05-22,ZF,ZT
2014-05-22,HG,SI
2014-05-23,GC,SI
2014-05-23,ZF,ZN
2014-05-23,GC,PL
2014-05-23,ZB,ZN
2014-05-23,CL,HG
2014-05-23,HG,ZB
2014-05-23,PA,PL
2014-05-23,ZF,ZT
2014-05-23,HG,SI
2014-05-25,GC,SI
2014-05-25,ZF,ZN
2014-05-25,GC,PL
2014-05-25,ZB,ZN
2014-05-25,CL,HG
2014-05-25,HG,ZB
2014-05-25,PA,PL
2014-05-25,ZF,ZT
2014-05-25,HG,SI
2014-05-26,GC,SI
2014-05-26,ZF,ZN
2014-05-26,GC,PL
2014-05-26,ZB,ZN
2014-05-26,CL,HG
2014-05-26,HG,ZB
2014-05-26,PA,PL
2014-05-26,ZF,ZT
2014-05-26,HG,SI
2014-05-27,GC,SI
2014-05-27,ZF,ZN
2014-05-27,GC,PL
2014-05-27,ZB,ZN
2014-05-27,CL,HG
2014-05-27,HG,ZB
2014-05-27,PA,PL
2014-05-27,ZF,ZT
2014-05-27,HG,SI
2014-05-28,GC,SI
2014-05-28,ZF,ZN
2014-05-28,GC,PL
2014-05-28,ZB,ZN
2014-05-28,CL,HG
2014-05-28,HG,ZB
2014-05-28,PA,PL
2014-05-28,ZF,ZT
2014-05-28,HG,SI
2014-05-29,GC,SI
2014-05-29,ZF,ZN
2014-05-29,GC,PL
2014-05-29,ZB,ZN
2014-05-29,CL,HG
2014-05-29,HG,ZB
2014-05-29,PA,PL
2014-05-29,ZF,ZT
2014-05-29,HG,SI
2014-05-30,GC,SI
2014-05-30,ZF,ZN
2014-05-30,GC,PL
2014-05-30,ZB,ZN
2014-05-30,CL,HG
2014-05-30,HG,ZB
2014-05-30,PA,PL
2014-05-30,ZF,ZT
2014-05-30,HG,SI
2014-06-01,GC,SI
2014-06-01,ZF,ZN
2014-06-01,GC,PL
2014-06-01,ZB,ZN
2014-06-01,CL,HG
2014-06-01,HG,ZB
2014-06-01,PA,PL
2014-06-01,ZF,ZT
2014-06-01,HG,SI
2014-06-02,GC,SI
2014-06-02,ZF,ZN
2014-06-02,GC,PL
2014-06-02,ZB,ZN
2014-06-02,CL,HG
2014-06-02,HG,ZB
2014-06-02,PA,PL
2014-06-02,ZF,ZT
2014-06-02,HG,SI
2014-06-03,GC,SI
2014-06-03,ZF,ZN
2014-06-03,GC,PL
2014-06-03,ZB,ZN
2014-06-03,CL,HG
2014-06-03,HG,ZB
2014-06-03,PA,PL
2014-06-03,ZF,ZT
2014-06-03,HG,SI
2014-06-04,GC,SI
2014-06-04,ZF,ZN
2014-06-04,GC,PL
2014-06-04,ZB,ZN
2014-06-04,CL,HG
2014-06-04,HG,ZB
2014-06-04,PA,PL
2014-06-04,ZF,ZT
2014-06-04,HG,SI
2014-06-05,GC,SI
2014-06-05,ZF,ZN
2014-06-05,GC,PL
2014-06-05,ZB,ZN
2014-06-05,CL,HG
2014-06-05,HG,ZB
2014-06-05,PA,PL
2014-06-05,ZF,ZT
2014-06-05,HG,SI
2014-06-06,GC,SI
2014-06-06,ZF,ZN
2014-06-06,GC,PL
2014-06-06,ZB,ZN
2014-06-06,CL,HG
2014-06-06,HG,ZB
2014-06-06,PA,PL
2014-06-06,ZF,ZT
2014-06-06,HG,SI
2014-06-08,GC,SI
2014-06-08,ZF,ZN
2014-06-08,GC,PL
2014-06-08,ZB,ZN
2014-06-08,CL,HG
2014-06-08,HG,ZB
2014-06-08,PA,PL
2014-06-08,ZF,ZT
2014-06-08,HG,SI
2014-06-09,GC,SI
