window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,latest_z,latest_deviation_bp,duration_hours
60D,GC,cheap,2017-06-21 11:15:00+00:00,2017-06-22 08:15:00+00:00,21,2.970867111763328,43.74208490305068,-2.6666846890673255,-39.83873630944048,21.0
60D,GC,cheap,2017-06-22 10:15:00+00:00,2017-06-22 13:15:00+00:00,4,2.693983667706533,40.61142286803125,-2.693983667706533,-40.61142286803125,3.0
60D,GC,cheap,2017-06-22 18:15:00+00:00,2017-06-23 07:15:00+00:00,13,2.8932869142030593,43.991502617921014,-2.62455630635193,-40.293142139493,13.0
60D,GC,cheap,2017-06-26 14:15:00+00:00,2017-06-26 14:15:00+00:00,1,2.5105322956948166,36.99006229737508,-2.5105322956948166,-36.99006229737508,0.0
60D,GC,cheap,2017-06-27 00:15:00+00:00,2017-06-27 05:15:00+00:00,6,2.653431364519079,39.095530315894806,-2.5786701931585942,-37.994002806851675,5.0
60D,GC,rich,2017-08-17 17:10:00+00:00,2017-08-18 20:10:00+00:00,27,4.404982997540263,43.17041306732484,4.0552038091984,39.74245158563382,27.0
60D,GC,rich,2017-08-20 22:10:00+00:00,2017-08-25 20:10:00+00:00,115,4.521555746809782,54.16535993719078,2.8434919957993467,37.35744126148737,118.0
60D,GC,rich,2017-08-27 22:10:00+00:00,2017-08-28 00:10:00+00:00,3,2.9216233828377716,40.544614812976185,2.625005988173379,36.89276139168909,2.0
60D,GC,rich,2017-08-31 07:10:00+00:00,2017-08-31 14:10:00+00:00,8,2.708773137341038,42.119282496974435,2.549806713787758,39.941688364984465,7.0
60D,GC,cheap,2017-10-24 01:00:00+00:00,2017-10-24 02:00:00+00:00,2,2.741654672645161,29.888245129314985,-2.5335649544382854,-27.56504719429155,1.0
60D,GC,cheap,2017-10-24 04:00:00+00:00,2017-10-24 04:00:00+00:00,1,2.5272119551507974,27.41268434658245,-2.5272119551507974,-27.41268434658245,0.0
60D,GC,cheap,2017-10-24 12:00:00+00:00,2017-10-27 20:00:00+00:00,78,5.131858225225568,59.81276663980869,-4.841217194018133,-58.60690104001443,80.0
60D,GC,cheap,2017-10-29 22:00:00+00:00,2017-11-03 20:00:00+00:00,115,5.467862113392851,69.87781654960456,-3.6754490945205,-50.93065108318267,118.0
60D,GC,cheap,2017-11-05 23:00:00+00:00,2017-11-09 06:00:00+00:00,77,4.152056865611178,59.88187030924706,-2.569578335452905,-43.7345295233136,79.0
60D,GC,cheap,2017-11-09 09:00:00+00:00,2017-11-09 09:00:00+00:00,1,2.5333356022821216,43.291182854159146,-2.5333356022821216,-43.291182854159146,0.0
60D,GC,cheap,2018-01-09 15:10:00+00:00,2018-01-09 23:10:00+00:00,8,2.904219234383486,27.778391035885413,-2.504984282937623,-24.55996188439176,8.0
60D,GC,cheap,2018-01-10 12:10:00+00:00,2018-01-10 14:10:00+00:00,3,2.6898736766908176,27.092422447872398,-2.5518414038474546,-25.720635818967246,2.0
60D,GC,cheap,2018-01-11 07:10:00+00:00,2018-01-11 07:10:00+00:00,1,2.541004714064887,26.35427890940411,-2.541004714064887,-26.35427890940411,0.0
60D,GC,cheap,2018-01-11 12:10:00+00:00,2018-01-11 12:10:00+00:00,1,2.59380670975502,27.15830064096765,-2.59380670975502,-27.15830064096765,0.0
60D,GC,cheap,2018-01-11 18:10:00+00:00,2018-01-11 20:10:00+00:00,3,2.5806746129978753,27.42852972101875,-2.558188408469622,-27.255526136817817,2.0
60D,GC,cheap,2018-01-12 08:10:00+00:00,2018-01-12 15:10:00+00:00,8,2.66789496860542,30.461850513588406,-2.510570460807191,-28.977446190370166,7.0
60D,GC,cheap,2018-01-29 21:05:00+00:00,2018-01-30 02:05:00+00:00,5,3.0286026351225606,32.09333860525375,-2.7701439053185313,-29.41229953481027,5.0
60D,GC,cheap,2018-02-06 02:05:00+00:00,2018-02-06 02:05:00+00:00,1,2.5196479989602834,36.34587323312444,-2.5196479989602834,-36.34587323312444,0.0
60D,GC,cheap,2018-02-06 04:05:00+00:00,2018-02-09 21:05:00+00:00,87,4.388645698349116,73.6166935235208,-3.8009117414754505,-64.98270074291338,89.0
60D,GC,cheap,2018-02-11 23:05:00+00:00,2018-02-16 21:05:00+00:00,115,3.7443881679448063,68.43156704858917,-3.081563753949076,-66.12948107907187,118.0
60D,GC,cheap,2018-02-18 23:05:00+00:00,2018-02-20 11:05:00+00:00,32,3.1455625862256746,67.41507901536298,-2.5748086789887337,-56.81893722489371,36.0
60D,GC,cheap,2018-02-20 13:05:00+00:00,2018-02-20 17:05:00+00:00,5,2.6917603588467403,60.14234155061127,-2.5060978719151974,-56.346545632690486,4.0
60D,GC,rich,2018-04-12 17:05:00+00:00,2018-04-13 05:05:00+00:00,12,2.878287829643285,45.16139140697262,2.877740613185292,45.10374201872856,12.0
60D,GC,cheap,2018-06-13 19:10:00+00:00,2018-06-15 20:10:00+00:00,48,3.701819723264128,57.26653149880405,-3.033349262035224,-48.994218988087056,49.0
60D,GC,cheap,2018-06-17 22:05:00+00:00,2018-06-18 23:00:00+00:00,25,3.260540502685396,48.45345453399815,-2.727134184099827,-42.90614862032523,24.916666666666668
60D,GC,rich,2018-09-17 12:40:00+00:00,2018-09-17 22:40:00+00:00,10,2.8364373324858616,28.94205368015542,2.7062295535346084,27.613457245176804,10.0
60D,GC,rich,2018-09-18 05:40:00+00:00,2018-09-18 07:40:00+00:00,3,2.637836681552068,26.915599355073553,2.5720428644326914,26.24426134767873,2.0
60D,GC,rich,2018-09-18 10:40:00+00:00,2018-09-18 14:40:00+00:00,5,2.9614900022251005,30.37591407176528,2.6039049402543455,26.870150149186816,4.0
60D,GC,rich,2018-09-18 17:40:00+00:00,2018-09-19 09:40:00+00:00,16,3.025764758982131,31.282173205008576,2.5255803443439446,26.358619385102138,16.0
60D,GC,rich,2018-09-19 17:40:00+00:00,2018-09-19 17:40:00+00:00,1,2.511603492437287,26.504244561610623,2.511603492437287,26.504244561610623,0.0
60D,GC,rich,2018-10-11 15:40:00+00:00,2018-10-12 20:40:00+00:00,29,5.506319559755629,43.917967394194356,5.07390185774332,40.02522935264374,29.0
60D,GC,rich,2018-10-14 22:40:00+00:00,2018-10-19 20:40:00+00:00,115,5.549646197896739,45.71038808548138,3.683141164880108,32.76862475877451,118.0
60D,GC,rich,2018-10-21 22:40:00+00:00,2018-10-23 07:40:00+00:00,33,3.489006831432743,33.17561289956639,2.766017756831304,30.727130969714704,33.0
60D,GC,rich,2018-10-23 11:40:00+00:00,2018-10-24 02:40:00+00:00,15,3.294754386042766,38.30880275748984,2.727285481852537,32.562736298879095,15.0
60D,GC,rich,2018-10-24 04:40:00+00:00,2018-10-24 04:40:00+00:00,1,2.574239388706094,30.961987985133646,2.574239388706094,30.961987985133646,0.0
60D,GC,rich,2018-10-24 06:40:00+00:00,2018-10-24 11:40:00+00:00,6,2.6369389104453833,31.999773437972195,2.5426920401747473,30.927421756858678,5.0
60D,GC,rich,2018-10-26 12:40:00+00:00,2018-10-26 14:40:00+00:00,3,2.6934158476971866,36.805174749614814,2.6191650563054023,36.05215512702552,2.0
60D,GC,rich,2018-10-29 12:40:00+00:00,2018-10-29 12:40:00+00:00,1,2.612062712322968,41.56506396975547,2.612062712322968,41.56506396975547,0.0
60D,GC,rich,2018-10-29 19:40:00+00:00,2018-10-29 22:40:00+00:00,3,2.5896014570232295,42.720923718962275,2.5593557740389636,42.60587334449423,3.0
60D,GC,rich,2018-10-30 08:40:00+00:00,2018-10-30 08:40:00+00:00,1,2.541523006516482,44.34068839547153,2.541523006516482,44.34068839547153,0.0
60D,GC,rich,2018-12-10 20:15:00+00:00,2018-12-11 12:15:00+00:00,16,2.590269987950547,17.043177627082475,2.5055302602544223,16.867231805923268,16.0
60D,GC,rich,2018-12-13 17:15:00+00:00,2018-12-14 21:15:00+00:00,28,4.13964341186438,30.619685805671793,3.7152250355723453,30.096162606286782,28.0
60D,GC,rich,2018-12-16 23:15:00+00:00,2018-12-21 21:15:00+00:00,115,6.924414065658364,68.88457885098211,5.107266507358505,50.910061174618896,118.0
60D,GC,rich,2018-12-23 23:15:00+00:00,2018-12-28 21:30:00+00:00,89,6.2896986484320445,57.62548342446645,5.012692603693362,55.73039032017661,118.25
60D,GC,rich,2018-12-30 23:30:00+00:00,2018-12-31 21:30:00+00:00,23,4.763291402416527,57.53854377119356,2.6651692389948782,37.094114559295505,22.0
60D,GC,rich,2019-01-02 18:30:00+00:00,2019-01-02 18:30:00+00:00,1,2.5713149367719508,38.63114431560885,2.5713149367719508,38.63114431560885,0.0
60D,GC,rich,2019-01-03 01:30:00+00:00,2019-01-04 21:30:00+00:00,44,4.765970886983257,68.70698198640855,4.3522948505259285,65.43045307206171,44.0
60D,GC,rich,2019-01-06 23:30:00+00:00,2019-01-08 12:30:00+00:00,37,4.140520410737763,75.43325557832199,2.5997671061191503,63.41543680319111,37.0
60D,GC,rich,2019-01-08 14:30:00+00:00,2019-01-11 04:30:00+00:00,60,3.1023449952558493,83.50467555574212,2.5952247063930014,80.054870124252,62.0
60D,GC,rich,2019-01-11 06:30:00+00:00,2019-01-11 21:30:00+00:00,16,2.6865535079093643,83.5524054232479,2.5625848922453436,79.87347619639434,15.0
60D,GC,rich,2019-01-13 23:30:00+00:00,2019-01-14 14:30:00+00:00,16,2.9250102677977026,84.85130214852066,2.7677306568068403,83.26055890348613,15.0
60D,GC,cheap,2019-03-05 13:30:00+00:00,2019-03-06 14:30:00+00:00,25,3.166892871622372,38.00676804240347,-2.6927603708904,-33.041442814505295,25.0
60D,GC,cheap,2019-03-06 17:30:00+00:00,2019-03-07 18:30:00+00:00,25,2.9901152121918226,37.18151382413389,-2.5521340438992284,-32.28394505633338,25.0
60D,GC,cheap,2019-03-07 21:30:00+00:00,2019-03-08 12:30:00+00:00,15,2.812824220390213,35.82461774076173,-2.7886236165677887,-35.51639464784706,15.0
60D,GC,cheap,2019-03-10 22:30:00+00:00,2019-03-15 20:30:00+00:00,115,4.005101648949704,51.81686951568466,-2.935400164926803,-43.4124387852788,118.0
60D,GC,cheap,2019-03-17 22:30:00+00:00,2019-03-20 15:30:00+00:00,64,3.1686427178320526,54.49424290193596,-2.562022958471858,-50.82497363022655,65.0
60D,GC,cheap,2019-04-17 12:30:00+00:00,2019-04-17 12:30:00+00:00,1,2.6468604587918394,49.86939786689428,-2.6468604587918394,-49.86939786689428,0.0
60D,GC,cheap,2019-04-26 12:30:00+00:00,2019-04-26 20:30:00+00:00,9,2.7989381796254853,53.22420280946805,-2.6485122066256648,-50.8547249025362,8.0
60D,GC,cheap,2019-04-28 22:30:00+00:00,2019-04-29 00:30:00+00:00,3,2.5783605219009282,48.728037860470764,-2.564565378513069,-48.57238710488234,2.0
60D,GC,cheap,2019-05-02 16:30:00+00:00,2019-05-03 20:30:00+00:00,28,3.717352584061903,79.27969879182164,-3.561144454869025,-75.88361144042054,28.0
60D,GC,cheap,2019-05-05 22:30:00+00:00,2019-05-09 06:30:00+00:00,78,3.625977639402907,88.14331685398597,-2.6391784922482664,-73.99172094613539,80.0
60D,GC,cheap,2019-05-09 08:30:00+00:00,2019-05-09 08:30:00+00:00,1,2.5036274334152417,70.42336389891702,-2.5036274334152417,-70.42336389891702,0.0
60D,GC,cheap,2019-05-09 14:30:00+00:00,2019-05-09 20:30:00+00:00,7,2.624035543280299,75.43446197807818,-2.5384146101818597,-73.23830648823241,6.0
60D,GC,cheap,2019-05-10 00:30:00+00:00,2019-05-10 05:30:00+00:00,6,2.650984169552899,76.69628585048258,-2.5146381361685464,-72.95947021649096,5.0
60D,GC,cheap,2019-05-10 08:30:00+00:00,2019-05-10 13:30:00+00:00,6,2.56514140521609,74.52062166436207,-2.5344533513659226,-73.96505136054867,5.0
60D,GC,rich,2019-06-07 14:30:00+00:00,2019-06-07 20:30:00+00:00,7,2.9765862907388767,49.1162926593468,2.9765862907388767,49.1162926593468,6.0
60D,GC,rich,2019-06-09 22:30:00+00:00,2019-06-14 20:30:00+00:00,115,4.9299447529068114,81.34842589027568,4.9299447529068114,81.34842589027568,118.0
60D,GC,rich,2019-06-16 22:30:00+00:00,2019-06-21 20:30:00+00:00,115,5.54387418943165,117.41786946251995,4.3826254086808785,107.27931094847617,118.0
60D,GC,rich,2019-06-23 22:30:00+00:00,2019-06-28 20:30:00+00:00,115,4.1814450488768165,141.12073497280878,2.5195470766979,117.72830901763739,118.0
60D,GC,rich,2019-08-19 02:30:00+00:00,2019-08-19 10:30:00+00:00,9,2.7978326365752464,57.67730235823875,2.5778964005768827,53.143318224456415,8.0
60D,GC,rich,2019-08-21 12:30:00+00:00,2019-08-21 14:30:00+00:00,3,2.593038384855118,56.92073843074921,2.5466075589204515,55.84737420674918,2.0
60D,GC,rich,2019-08-22 01:30:00+00:00,2019-08-22 03:30:00+00:00,3,2.6386062501969767,58.57771400883911,2.5272379545808645,56.374497897996974,2.0
60D,GC,rich,2019-08-22 12:30:00+00:00,2019-08-22 12:30:00+00:00,1,2.5130874184139653,56.22083364293933,2.5130874184139653,56.22083364293933,0.0
60D,GC,cheap,2019-11-26 01:30:00+00:00,2019-11-26 02:30:00+00:00,2,2.5431197729476707,39.676849245944126,-2.514009642513724,-39.22268335527562,1.0
60D,GC,cheap,2019-11-26 05:30:00+00:00,2019-11-26 05:30:00+00:00,1,2.5028210495006356,39.04812291066864,-2.5028210495006356,-39.04812291066864,0.0
60D,GC,cheap,2019-11-27 21:30:00+00:00,2019-11-27 21:30:00+00:00,1,2.536656707722333,41.21799602496512,-2.536656707722333,-41.21799602496512,0.0
60D,GC,cheap,2019-12-30 09:00:00+00:00,2019-12-30 09:00:00+00:00,1,2.559511323724646,24.449251689715354,-2.559511323724646,-24.449251689715354,0.0
60D,GC,cheap,2019-12-30 11:00:00+00:00,2019-12-31 00:00:00+00:00,13,2.8394859770277727,27.618643078424974,-2.768369986384703,-27.534912654119132,13.0
60D,GC,cheap,2020-01-03 02:00:00+00:00,2020-01-03 02:00:00+00:00,1,2.524939141137025,31.07326440133666,-2.524939141137025,-31.07326440133666,0.0
60D,GC,cheap,2020-01-06 00:00:00+00:00,2020-01-06 05:00:00+00:00,6,2.9840463281943057,41.76834494690928,-2.8904969400291693,-40.927384988133156,5.0
60D,GC,cheap,2020-01-06 08:00:00+00:00,2020-01-06 16:00:00+00:00,9,3.1817464294016684,45.6787974213665,-2.5639217974482604,-36.81945913050525,8.0
60D,GC,cheap,2020-01-06 18:00:00+00:00,2020-01-07 00:00:00+00:00,6,2.9377574170820178,43.05304182256398,-2.9377574170820178,-43.05304182256398,6.0
60D,GC,cheap,2020-01-07 19:00:00+00:00,2020-01-07 21:00:00+00:00,3,2.629744820643045,39.687831492861285,-2.5132297268618897,-38.02402092097531,2.0
60D,GC,cheap,2020-01-08 01:00:00+00:00,2020-01-09 13:00:00+00:00,36,3.412774714939956,56.75315412845982,-2.6681823725136167,-45.37356207925362,36.0
60D,GC,cheap,2020-01-15 08:00:00+00:00,2020-01-15 08:00:00+00:00,1,2.680114349299579,61.23376267096813,-2.680114349299579,-61.23376267096813,0.0
60D,GC,rich,2020-03-15 23:35:00+00:00,2020-03-16 00:35:00+00:00,2,2.6490892753752915,50.68374036257888,2.6490892753752915,50.68374036257888,1.0
60D,GC,rich,2020-03-16 02:35:00+00:00,2020-03-16 09:35:00+00:00,8,5.815706908978481,111.26909981460068,2.9251259892211303,55.96501693757085,7.0
60D,GC,rich,2020-03-16 15:35:00+00:00,2020-03-16 15:35:00+00:00,1,2.791300389250547,53.65072075371562,2.791300389250547,53.65072075371562,0.0
60D,GC,rich,2020-03-17 11:35:00+00:00,2020-03-20 16:35:00+00:00,75,6.479865318427356,127.17166008241311,2.500337596893102,49.84989936756095,77.0
60D,GC,rich,2020-03-20 18:35:00+00:00,2020-03-20 20:35:00+00:00,3,3.318931197525472,66.19107200689939,3.318931197525472,66.19107200689939,2.0
60D,GC,rich,2020-03-22 22:35:00+00:00,2020-03-22 23:35:00+00:00,2,3.1884971880151336,65.1059718397194,2.9517202791250807,60.42547745265369,1.0
60D,GC,rich,2020-03-24 10:35:00+00:00,2020-03-24 12:35:00+00:00,3,3.5234448795846007,74.85595223184507,3.5234448795846007,74.85595223184507,2.0
60D,GC,rich,2020-03-24 14:35:00+00:00,2020-03-25 01:35:00+00:00,11,4.025537865870822,86.01140277086927,2.7934133878054097,60.039398667400306,11.0
60D,GC,rich,2020-03-25 11:35:00+00:00,2020-03-25 12:35:00+00:00,2,2.7596925692776977,58.244393256964806,2.7596925692776977,58.244393256964806,1.0
60D,GC,rich,2020-03-25 16:35:00+00:00,2020-03-27 20:35:00+00:00,51,5.322176712855209,117.46291819270442,4.097169242489663,92.91896615000391,52.0
60D,GC,rich,2020-03-29 22:35:00+00:00,2020-04-03 19:35:00+00:00,114,4.472181350326385,115.74667891173306,2.5729733360898814,91.68289622764081,117.0
60D,GC,rich,2020-04-06 07:35:00+00:00,2020-04-06 15:35:00+00:00,9,2.8874919754753816,110.69996822062518,2.7276516366535555,106.47007064715348,8.0
60D,GC,rich,2020-04-06 17:35:00+00:00,2020-04-07 01:35:00+00:00,8,2.8404902671586796,112.64378989912248,2.6713163166186993,109.02769199645147,8.0
60D,GC,rich,2020-04-07 10:35:00+00:00,2020-04-07 11:35:00+00:00,2,2.5994988953402878,109.87326890850191,2.523420667013178,106.83113638499741,1.0
60D,GC,rich,2020-07-14 12:20:00+00:00,2020-07-15 03:20:00+00:00,15,4.705646204147896,23.55597659414098,2.7936876794305094,13.968438397152548,15.0
60D,GC,rich,2020-07-15 05:20:00+00:00,2020-07-15 11:20:00+00:00,7,3.8446783422407402,19.728892100718795,3.2118821020137136,17.27075152667187,6.0
60D,GC,rich,2020-07-15 14:20:00+00:00,2020-07-16 05:20:00+00:00,15,3.9035503975799357,22.23666999419033,2.647190692063221,18.29965727562457,15.0
60D,GC,rich,2020-07-22 01:20:00+00:00,2020-07-22 02:20:00+00:00,2,2.9833507874798366,14.916753937399182,2.5387801035558617,12.693900517779309,1.0
60D,GC,rich,2020-07-22 07:20:00+00:00,2020-07-22 07:20:00+00:00,1,2.8222405252806526,14.111202626403262,2.8222405252806526,14.111202626403262,0.0
60D,GC,rich,2020-07-22 13:20:00+00:00,2020-07-24 20:20:00+00:00,54,6.364226318179309,37.08835763822485,5.933413497446187,36.73895365018071,55.0
60D,GC,rich,2020-07-26 22:20:00+00:00,2020-07-31 20:20:00+00:00,115,21.402124995472054,134.02513025975696,16.73671743238955,104.80925302844109,118.0
60D,GC,rich,2020-08-02 22:15:00+00:00,2020-08-07 20:15:00+00:00,115,23.897207597181342,119.48603798590672,14.187001237023217,88.84233173993904,118.0
60D,GC,rich,2020-08-09 22:15:00+00:00,2020-08-14 13:15:00+00:00,108,17.348271390620507,86.74135695310254,3.054655087097273,26.14823948244152,111.0
60D,GC,cheap,2020-08-20 07:15:00+00:00,2020-08-20 07:15:00+00:00,1,2.5014720988058294,42.54727746413327,-2.5014720988058294,-42.54727746413327,0.0
60D,GC,cheap,2020-08-20 10:15:00+00:00,2020-08-20 10:15:00+00:00,1,2.513456878485789,42.507853799961055,-2.513456878485789,-42.507853799961055,0.0
60D,GC,rich,2020-10-28 14:15:00+00:00,2020-10-28 20:15:00+00:00,7,2.823144802594526,30.985594909611816,2.6848717696617572,29.81862825771319,6.0
60D,GC,rich,2020-10-29 08:15:00+00:00,2020-10-30 11:15:00+00:00,27,3.35589601355059,39.70674314931531,2.5392398153134277,31.1529383429706,27.0
60D,GC,cheap,2020-11-25 01:15:00+00:00,2020-11-25 04:15:00+00:00,4,2.6486482676822964,43.96713729901331,-2.528598403565022,-41.82311338164527,3.0
60D,GC,cheap,2020-11-25 15:15:00+00:00,2020-11-26 14:15:00+00:00,23,2.9493293684730606,49.50224583681639,-2.587421348647493,-44.11669946123898,23.0
60D,GC,cheap,2020-11-26 16:15:00+00:00,2020-11-26 17:15:00+00:00,2,2.536590008632181,43.457801985284824,-2.536590008632181,-43.457801985284824,1.0
60D,GC,cheap,2020-11-30 18:30:00+00:00,2020-11-30 20:30:00+00:00,3,2.624315255332062,54.43329053873297,-2.624315255332062,-54.43329053873297,2.0
60D,GC,cheap,2020-11-30 23:30:00+00:00,2020-12-01 14:30:00+00:00,16,3.2406339057484144,67.94470685337377,-2.9932120749042532,-62.866757871353826,15.0
60D,GC,cheap,2021-01-05 13:45:00+00:00,2021-01-06 00:45:00+00:00,11,3.1735741292930735,23.455671495001855,-2.7810367167293975,-20.89983507454195,11.0
60D,GC,rich,2021-01-08 16:45:00+00:00,2021-01-08 21:45:00+00:00,6,3.7715421668542484,26.997814057979262,3.3052211278020027,23.659750171461205,5.0
60D,GC,rich,2021-01-10 23:45:00+00:00,2021-01-11 07:45:00+00:00,9,3.9896223222000513,21.275830007424094,2.944192769007994,15.700770600250403,8.0
60D,GC,rich,2021-01-11 10:45:00+00:00,2021-01-11 11:45:00+00:00,2,2.616138544257552,13.951325325651373,2.575950281759227,13.737009640567527,1.0
60D,GC,rich,2021-01-11 15:45:00+00:00,2021-01-11 16:45:00+00:00,2,3.317873375421334,17.693531923767665,3.2360136839668345,17.256991133890164,1.0
60D,GC,rich,2021-01-11 18:45:00+00:00,2021-01-12 15:45:00+00:00,21,4.74035183799791,25.279315116977813,3.170206026350312,16.906052517759747,21.0
60D,GC,rich,2021-01-12 20:45:00+00:00,2021-01-12 23:45:00+00:00,3,2.751338395049662,14.672318144063269,2.5464572906378535,14.035704077200174,3.0
60D,GC,rich,2021-01-13 01:45:00+00:00,2021-01-13 01:45:00+00:00,1,2.8840995516557872,16.625985122378246,2.8840995516557872,16.625985122378246,0.0
60D,GC,rich,2021-01-13 12:45:00+00:00,2021-01-13 12:45:00+00:00,1,2.5035340801712365,15.480824909320996,2.5035340801712365,15.480824909320996,0.0
60D,GC,rich,2021-01-13 14:45:00+00:00,2021-01-13 23:45:00+00:00,9,3.729007149382161,23.24040565594072,2.5841122267275427,16.5537474281022,9.0
60D,GC,rich,2021-01-14 01:45:00+00:00,2021-01-14 04:45:00+00:00,4,3.096578215834278,19.97444708311138,2.904186750326563,18.76389431774215,3.0
60D,GC,rich,2021-01-14 07:45:00+00:00,2021-01-14 07:45:00+00:00,1,2.8451660241294423,18.787747817483186,2.8451660241294423,18.787747817483186,0.0
60D,GC,rich,2021-01-14 13:45:00+00:00,2021-01-15 21:45:00+00:00,32,5.543300973600851,39.58600035867099,4.241348749419393,30.288456988959165,32.0
60D,GC,rich,2021-01-17 23:45:00+00:00,2021-01-21 12:45:00+00:00,79,7.137979727772309,36.12912212158887,2.642586899184173,17.506430803881443,85.0
60D,GC,rich,2021-01-24 23:45:00+00:00,2021-01-25 01:45:00+00:00,3,2.8827383846866916,14.413691923433458,2.586472415716098,12.932362078580491,2.0
60D,GC,rich,2021-01-25 07:45:00+00:00,2021-01-25 08:45:00+00:00,2,2.7580635894212713,13.790317947106356,2.7580635894212713,13.790317947106356,1.0
60D,GC,rich,2021-01-25 10:45:00+00:00,2021-01-25 13:45:00+00:00,4,3.348285925621571,16.741429628107856,2.878355433209733,14.391777166048664,3.0
60D,GC,rich,2021-01-25 15:45:00+00:00,2021-01-25 15:45:00+00:00,1,2.6164260871921194,13.082130435960599,2.6164260871921194,13.082130435960599,0.0
60D,GC,rich,2021-01-28 14:45:00+00:00,2021-01-28 21:45:00+00:00,8,4.065645466439689,20.328227332198445,2.8982746354624824,14.491373177312411,7.0
60D,GC,rich,2021-01-29 17:45:00+00:00,2021-01-29 21:45:00+00:00,5,5.305786908585534,26.528934542927672,3.9188575400061714,19.594287700030858,4.0
60D,GC,rich,2021-02-01 00:45:00+00:00,2021-02-01 03:45:00+00:00,4,2.8152178443593234,14.076089221796616,2.8152178443593234,14.076089221796616,3.0
60D,GC,rich,2021-02-01 07:45:00+00:00,2021-02-04 08:45:00+00:00,71,8.88260511509478,44.413025575473895,2.620469282730171,13.102346413650857,73.0
60D,GC,rich,2021-02-04 19:45:00+00:00,2021-02-04 19:45:00+00:00,1,2.8142921677026793,14.206698640234997,2.8142921677026793,14.206698640234997,0.0
60D,GC,cheap,2021-02-09 01:45:00+00:00,2021-02-09 08:45:00+00:00,8,3.3088490695565604,27.067908866684935,-2.6400578781569393,-21.765750642091163,7.0
60D,GC,cheap,2021-02-09 10:45:00+00:00,2021-02-12 21:45:00+00:00,81,6.037115876568319,58.44351662191946,-3.646344714715977,-45.11661164930501,83.0
60D,GC,cheap,2021-02-14 23:45:00+00:00,2021-02-19 21:45:00+00:00,111,6.434950782464768,130.1414212540173,-5.815989458401895,-126.51625905506853,118.0
60D,GC,cheap,2021-02-21 23:45:00+00:00,2021-02-26 21:45:00+00:00,115,5.151933907986237,146.3090460555959,-4.160729003903923,-137.1736483636091,118.0
60D,GC,cheap,2021-02-28 23:45:00+00:00,2021-03-04 13:45:00+00:00,84,3.7288927096100335,134.74686089051565,-2.6440680961324183,-120.79618356067849,86.0
60D,GC,cheap,2021-03-08 11:45:00+00:00,2021-03-08 11:45:00+00:00,1,2.560556889622622,138.78505525759368,-2.560556889622622,-138.78505525759368,0.0
60D,GC,cheap,2021-03-08 13:45:00+00:00,2021-03-08 21:45:00+00:00,9,2.741451904841297,150.56669748816864,-2.532713091275678,-141.52399760489809,8.0
60D,GC,cheap,2021-03-09 00:45:00+00:00,2021-03-09 00:45:00+00:00,1,2.501364864186324,141.11476903677493,-2.501364864186324,-141.11476903677493,0.0
60D,GC,rich,2021-05-06 08:45:00+00:00,2021-05-06 08:45:00+00:00,1,2.6516377435512166,52.424161701585746,2.6516377435512166,52.424161701585746,0.0
60D,GC,rich,2021-05-06 13:45:00+00:00,2021-05-07 20:45:00+00:00,31,3.2503562793033134,62.8018687436988,3.1544636466760827,60.874143987173895,31.0
60D,GC,rich,2021-05-09 22:45:00+00:00,2021-05-14 20:45:00+00:00,115,7.1282755963018545,135.82877330244364,6.7200276119401465,131.594772478924,118.0
60D,GC,rich,2021-05-16 22:45:00+00:00,2021-05-21 20:45:00+00:00,115,9.185964558963423,186.18251355218658,8.745175320469814,182.70087759275745,118.0
60D,GC,rich,2021-05-23 22:45:00+00:00,2021-05-28 20:45:00+00:00,115,9.594188549708992,219.07378399240258,6.3105383699581115,205.27488845842527,118.0
60D,GC,rich,2021-05-30 22:45:00+00:00,2021-06-04 18:45:00+00:00,109,6.02303932885533,203.06116367849833,2.5523783282545387,168.04091825905604,116.0
60D,GC,rich,2021-06-04 20:45:00+00:00,2021-06-04 20:45:00+00:00,1,2.5114044534704654,168.65301449274486,2.5114044534704654,168.65301449274486,0.0
60D,GC,cheap,2021-07-18 22:45:00+00:00,2021-07-18 23:45:00+00:00,2,2.5496936745747756,39.797674888626624,-2.5496936745747756,-39.797674888626624,1.0
60D,GC,cheap,2021-07-21 08:45:00+00:00,2021-07-21 08:45:00+00:00,1,2.5264307983918286,39.676922760170584,-2.5264307983918286,-39.676922760170584,0.0
60D,GC,cheap,2021-07-21 10:45:00+00:00,2021-07-21 13:45:00+00:00,4,2.8564226687639005,44.986200581305056,-2.6342658843886455,-41.67157584648742,3.0
60D,GC,cheap,2021-07-22 01:45:00+00:00,2021-07-22 02:45:00+00:00,2,2.550650145620722,41.01397773302321,-2.550650145620722,-41.01397773302321,1.0
60D,GC,cheap,2021-07-22 04:45:00+00:00,2021-07-23 20:45:00+00:00,40,3.281162247810407,54.01788980646879,-2.574264325436774,-43.04940316470275,40.0
60D,GC,cheap,2021-07-25 22:45:00+00:00,2021-07-30 20:45:00+00:00,115,3.7677318242269067,75.35233298858802,-3.287419173066484,-72.2890768594056,118.0
60D,GC,cheap,2021-08-01 22:45:00+00:00,2021-08-02 03:45:00+00:00,6,2.7460507056347763,68.7291866128983,-2.5024388285398294,-63.48588284011184,5.0
