variant,root,sign,events,mean_event_return,median_event_return,event_tstat,win_rate,mean_duration_days
z2_exit0.5_mdq90_normq75_topo_exit,PA,1.0,79,0.000658614375026383,0.00038505161155112395,0.21326024214108383,0.5063291139240507,1.518987341772152
z1.5_exit0.25_mdq90_normq50_topo_hold,HG,-1.0,125,0.0006410323136626061,0.001509917021669957,0.3084438173431668,0.584,1.656
z1.5_exit0.25_mdq90_normq50_topo_exit,HG,-1.0,125,0.0006105909207583726,0.001509917021669957,0.2926070125564459,0.584,1.64
z2.5_exit0.25_mdq95_normq50_topo_exit,PL,1.0,41,0.0005617056641410833,-8.489972839681014e-05,0.18731893257712923,0.4878048780487805,1.6341463414634145
z2_exit0.25_mdq95_normq50_topo_hold,GC,-1.0,41,0.0005511057457338615,0.0025093396513048496,0.19696370809369534,0.7073170731707317,1.9268292682926829
z2.5_exit0.25_mdq95_normq50_topo_hold,PL,1.0,41,0.0005217713246388136,-8.489972839681014e-05,0.16972809231451252,0.4878048780487805,1.7073170731707317
z2.5_exit0.5_mdq90_normq75_topo_hold,PA,-1.0,77,0.0005001282995773557,-0.0002972712535505217,0.08989778596407863,0.4935064935064935,1.5194805194805194
z2_exit0.25_mdq95_normq50_topo_exit,GC,-1.0,41,0.000492815259713899,0.0025093396513048496,0.17664187932780598,0.7073170731707317,1.9024390243902438
z2_exit0.5_mdq90_normq75_topo_exit,PL,1.0,89,0.00047325435058570065,-0.000438874736936495,0.24557666452879756,0.4606741573033708,1.3932584269662922
z2_exit0.5_mdq90_normq75_topo_hold,PL,1.0,88,0.0004603099164894927,-0.0004578349971240581,0.2379097026454916,0.45454545454545453,1.4318181818181819
