feature,root,horizon,spearman_ic,pvalue,observations
distance_from_equal_weight,PA,50,0.03230757811280972,0.011257791872496896,6154
distance_from_equal_weight,ALI,1,0.018415114020130102,0.14700583375365045,6203
distance_from_equal_weight,ALI,2,0.009192070987425843,0.4692066440854652,6202
distance_from_equal_weight,ALI,5,0.04363889079691807,0.0005886369443472075,6199
distance_from_equal_weight,ALI,10,0.03727363610910023,0.0033469323030346112,6194
distance_from_equal_weight,ALI,20,-0.005745216173127547,0.6514800185801232,6184
distance_from_equal_weight,ALI,50,0.0026626767347132413,0.8345746294517101,6154
max_share,GC,1,-0.011553227976163758,0.3629442817187381,6203
max_share,GC,2,-0.013906646228794744,0.2735082194214904,6202
max_share,GC,5,-0.005655065549588286,0.6562054573547096,6199
max_share,GC,10,-0.029583409505724426,0.01989552968074461,6194
max_share,GC,20,-0.03248172430550174,0.010634993410841353,6184
max_share,GC,50,0.02758207519976003,0.03048621982013577,6154
max_share,SI,1,0.015135942509701171,0.23329197428737763,6203
max_share,SI,2,0.012778962291375972,0.31431119316678335,6202
max_share,SI,5,-0.00010025381146296357,0.993703348240566,6199
max_share,SI,10,-0.023049897089599744,0.06968586338432829,6194
max_share,SI,20,-0.039637196533147394,0.001823293262522056,6184
max_share,SI,50,0.033674297871856156,0.008244851302901651,6154
max_share,HG,1,0.005785371970857686,0.6487043802799409,6203
max_share,HG,2,-0.005257140177453097,0.6789225890533768,6202
max_share,HG,5,0.0007816732030944556,0.9509358139528621,6199
max_share,HG,10,-0.0001421784124613679,0.9910738823973199,6194
max_share,HG,20,-0.0026975664742507955,0.8320369388196626,6184
max_share,HG,50,0.022475052389053563,0.07790475437051629,6154
max_share,PL,1,0.0034254015808137775,0.7873694736964919,6203
max_share,PL,2,0.01544363365734433,0.22396343299539243,6202
max_share,PL,5,0.01032636403522219,0.4162806388222725,6199
max_share,PL,10,-0.006797901274631773,0.5927145691029323,6194
max_share,PL,20,-0.020641235030585407,0.1045811251372988,6184
max_share,PL,50,0.03650088641391032,0.004186272662899689,6154
max_share,PA,1,-0.0007500032371707734,0.9529061474715319,6203
max_share,PA,2,0.01150590677320825,0.3649520169629025,6202
max_share,PA,5,-0.005734872857025978,0.651672043624585,6199
max_share,PA,10,-0.008397713356940506,0.5087438923787425,6194
max_share,PA,20,-0.013199928646440604,0.2993367224752729,6184
max_share,PA,50,0.03213481776719313,0.011701089013222716,6154
max_share,ALI,1,0.019674616252269655,0.12128721327548875,6203
max_share,ALI,2,0.011515687628025115,0.36454448980233484,6202
max_share,ALI,5,0.04583882085911278,0.00030592431402095725,6199
max_share,ALI,10,0.03741944883785762,0.003225150431876982,6194
max_share,ALI,20,-0.00490495010713369,0.6997619434868937,6184
max_share,ALI,50,0.006032646420417716,0.6361034516518574,6154
contribution_velocity_l2,GC,1,0.01975056830707369,0.1198566145170646,6203
contribution_velocity_l2,GC,2,0.01089724825867787,0.3908697899439219,6202
contribution_velocity_l2,GC,5,0.0067997812546130715,0.5924629237982153,6199
contribution_velocity_l2,GC,10,0.03597223772088307,0.004634024620602037,6194
contribution_velocity_l2,GC,20,0.011417166712349075,0.3693585069028509,6184
contribution_velocity_l2,GC,50,-0.024653383212323316,0.05312595234531319,6154
contribution_velocity_l2,SI,1,0.009694886809566908,0.4452100513346836,6203
contribution_velocity_l2,SI,2,0.015005801501456367,0.23737363585164756,6202
contribution_velocity_l2,SI,5,0.010354564822164375,0.4150088116277231,6199
contribution_velocity_l2,SI,10,0.031783051767004605,0.01236629063379937,6194
contribution_velocity_l2,SI,20,0.02628689904610545,0.038724797183720426,6184
contribution_velocity_l2,SI,50,-0.02830047783802342,0.026412419033980533,6154
