signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_abs_signed_notional_share,GC,1,momentum,0.0023885587474914262,0.7598882835961801,0.009649363414423797,0.4844430114460745,6203
HG_abs_signed_notional_share,GC,2,momentum,0.006465732248049792,2.0088291611417834,0.02550385735970969,0.4814575943244115,6202
HG_abs_signed_notional_share,GC,5,momentum,0.0049366338623571425,1.4415909477643363,0.018309584529270347,0.47588320696886593,6199
HG_abs_signed_notional_share,GC,10,momentum,0.003999544902417008,1.0560475959042628,0.013419270635186794,0.46964804649660963,6194
HG_abs_signed_notional_share,GC,20,momentum,0.010703895879487882,2.3570015158893707,0.029964035964933942,0.4589262613195343,6184
HG_abs_signed_notional_share,GC,50,momentum,0.0029917471218247013,0.4794023454368219,0.006112007507416062,0.44816379590510236,6154
HG_abs_signed_notional_share,SI,1,mean_reversion,-0.0029136561393002854,-1.0891857380009662,-0.013830234420616778,0.48621634692890536,6203
HG_abs_signed_notional_share,SI,2,mean_reversion,-0.0003792942262230576,-0.12342083336758977,-0.0015674442256994924,0.4840374072879716,6202
HG_abs_signed_notional_share,SI,5,momentum,0.0011004629761608112,0.27522631046555857,0.0034962022331996453,0.4795934828198096,6199
HG_abs_signed_notional_share,SI,10,momentum,0.0055813347467987655,1.0795516489921269,0.01371788268942028,0.46932515337423314,6194
HG_abs_signed_notional_share,SI,20,momentum,0.012274624359748423,1.763988711592903,0.022429625870504323,0.46086675291073737,6184
HG_abs_signed_notional_share,SI,50,mean_reversion,-0.019090820644458203,-1.8104980733678009,-0.02307672816218489,0.437601559961001,6154
HG_abs_signed_notional_share,HG,1,mean_reversion,-0.002638455557994858,-0.5924986726824923,-0.007523920935969343,0.4791230049975818,6203
HG_abs_signed_notional_share,HG,2,mean_reversion,-0.0020027744370898206,-0.44412482820301075,-0.005640301238985131,0.48839084166397934,6202
HG_abs_signed_notional_share,HG,5,mean_reversion,-0.005081090913588777,-1.0841710240110702,-0.013771012231076121,0.4949185352476206,6199
HG_abs_signed_notional_share,HG,10,momentum,0.0007227284357016598,0.14440262995136968,0.0018350964617303688,0.4899903132063287,6194
HG_abs_signed_notional_share,HG,20,mean_reversion,-0.0020818785009051807,-0.3848861395554386,-0.0048951112675711915,0.48205045278137126,6184
HG_abs_signed_notional_share,HG,50,mean_reversion,-0.014101833491229248,-2.0882546367698787,-0.026614690614424976,0.4720506987325317,6154
HG_abs_signed_notional_share,PL,1,momentum,0.00032066422129337167,0.11083860632363039,0.0014075368071141594,0.4858939222956634,6203
HG_abs_signed_notional_share,PL,2,mean_reversion,-0.004696272091587703,-1.5262416036351198,-0.01937964750980086,0.48113511770396644,6202
HG_abs_signed_notional_share,PL,5,mean_reversion,-0.003364647094439594,-0.9233251103308635,-0.01172827194213531,0.47346346184868526,6199
HG_abs_signed_notional_share,PL,10,mean_reversion,-0.0006117881678486213,-0.13640060055143297,-0.001733405443867488,0.4706167258637391,6194
HG_abs_signed_notional_share,PL,20,momentum,0.004949390258188963,0.8418692803281455,0.010706690987054911,0.4573091849935317,6184
HG_abs_signed_notional_share,PL,50,mean_reversion,-0.005509723299749629,-0.6217998079054323,-0.007927363514477252,0.4398765030874228,6154
HG_abs_signed_notional_share,PA,1,mean_reversion,-0.0008035354357164718,-0.23329470322750964,-0.0029625937821957313,0.42447202966306624,6203
HG_abs_signed_notional_share,PA,2,mean_reversion,-0.0005462694533455704,-0.1422283290150716,-0.0018062986380680563,0.4425991615607868,6202
HG_abs_signed_notional_share,PA,5,mean_reversion,-0.0022001538577066486,-0.5074869419106043,-0.006446516514602548,0.4557186643006937,6199
HG_abs_signed_notional_share,PA,10,mean_reversion,-0.003878777774740847,-0.7448707268782357,-0.009465552674716044,0.47126251210849207,6194
HG_abs_signed_notional_share,PA,20,momentum,0.0021335004259970523,0.32551891253721765,0.004140073045291303,0.46474773609314357,6184
HG_abs_signed_notional_share,PA,50,mean_reversion,-0.012257360892989073,-1.2673936035443212,-0.016156476669854102,0.4655508612284693,6154
HG_abs_signed_notional_share,ALI,1,mean_reversion,-0.0024885955165301044,-0.4835872930459175,-0.0061409537406869105,0.12751894244720297,6203
HG_abs_signed_notional_share,ALI,2,mean_reversion,-0.0029425621641576767,-0.48108131696919865,-0.006109624803501829,0.20106417284746855,6202
HG_abs_signed_notional_share,ALI,5,mean_reversion,-0.010021429361579211,-1.3259831229483934,-0.016841689157156513,0.3245684787869011,6199
HG_abs_signed_notional_share,ALI,10,mean_reversion,-0.00968590451699989,-1.1104369540690353,-0.014110265777742633,0.42056829189538264,6194
HG_abs_signed_notional_share,ALI,20,momentum,0.007055752075838045,0.7460437836972892,0.009488122129433268,0.4796248382923674,6184
HG_abs_signed_notional_share,ALI,50,mean_reversion,-0.01009107529685295,-0.9574856604947501,-0.012206516937052955,0.5089372765680859,6154
PL_signed_notional_share,GC,1,mean_reversion,-0.007305151121870081,-0.8559338624921392,-0.010868852350988015,0.4876672577784943,6203
PL_signed_notional_share,GC,2,mean_reversion,-0.004000962593388919,-0.45767475154366427,-0.005812376972719058,0.4966139954853273,6202
PL_signed_notional_share,GC,5,mean_reversion,-0.0017232171736357767,-0.18528502737078292,-0.0023536851916363954,0.4879819325697693,6199
PL_signed_notional_share,GC,10,mean_reversion,-0.0025923402079529767,-0.2520698670556443,-0.003203341426988528,0.49499515660316434,6194
PL_signed_notional_share,GC,20,mean_reversion,-0.0051692271296724344,-0.419005595949079,-0.005329042158485512,0.5079236739974127,6184
PL_signed_notional_share,GC,50,momentum,0.01993937624743341,1.1799564841004997,0.015042107544686219,0.5032499187520312,6154
PL_signed_notional_share,SI,1,momentum,0.006423600899261203,0.8843410688922368,0.011229529076483427,0.48831210704497824,6203
PL_signed_notional_share,SI,2,momentum,0.0037275952526917315,0.4467335574470338,0.005673430543233836,0.49145436955820704,6202
PL_signed_notional_share,SI,5,mean_reversion,-0.005684522461712254,-0.5235717908785833,-0.00665083059593803,0.49217615744474913,6199
PL_signed_notional_share,SI,10,momentum,0.009031001803752641,0.6432915227331535,0.00817481329516917,0.49741685502098804,6194
PL_signed_notional_share,SI,20,momentum,0.009900557254598657,0.5238569447610371,0.006662520620107907,0.4974126778783959,6184
