variant,target_months,min_volume,lookback,entry_z,exit_z,side_mode,cost_multiplier,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
target3m_minv500_lb126_entry2p0_exit0p25_both_costx1p0,3,500.0,126,2.0,0.25,both,1.0,0.024426188450325237,0.009178022904172838,0.01553356696580121,0.005190883196943177,0.006531385823703784,0.7947598468466465,1.37483596988283,-0.009501142627744347,0.16872536136662286,0.3374507227332457,0.024704336399474378,0.5821287779237845,47,0.723404255319149,0.000336499151387365,2.416283419153232,761,254.30489478499544
target1m_minv500_lb126_entry2p0_exit0p25_both_costx1p0,1,500.0,126,2.0,0.25,both,1.0,0.028592787506461083,0.01320937000951808,0.015517960162212394,0.005185667840117179,0.005637651841130681,0.9198276137387631,1.5911876958519215,-0.007874909086757318,0.1950372208436725,0.390074441687345,0.0424317617866005,0.6426799007444168,79,0.8987341772151899,0.0002608056987313332,3.6859690053425025,806,269.3426349496798
target1m_minv500_lb252_entry1p5_exit0p25_both_costx1p0,1,500.0,252,1.5,0.25,both,1.0,0.034889217841527626,0.02020808578544753,0.014988713949759282,0.005008808572872441,0.005756670464797094,0.8700877709610197,1.5051439365219998,-0.009662493941637918,0.2550868486352358,0.5101736972704716,0.05583126550868486,0.7580645161290323,96,0.8020833333333334,0.0001774925418788792,2.4786885167466197,806,269.3426349496798
target3m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,3,500.0,126,1.5,0.25,backwardation_only,1.0,0.020018144248117604,0.006010287752851797,0.014126699882268907,0.004720747604756375,0.005911885484364628,0.7985181068275939,1.3813372935549793,-0.008750718140901512,0.13850197109067017,0.27700394218134033,0.019448094612352168,0.5256241787122208,37,0.7837837837837838,0.00043240233331489275,3.7901160363248487,761,254.30489478499544
target1m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,1,500.0,126,1.5,0.25,backwardation_only,1.0,0.022824579631060916,0.008758155081041327,0.014098439917395917,0.004711303915671417,0.005252298088071169,0.8969985778932771,1.5516962950688435,-0.007705985752033469,0.15384615384615388,0.30769230769230776,0.03176178660049628,0.5359801488833746,64,0.875,0.00027482766682397473,5.92511803533508,806,269.3426349496798
target3m_minv500_lb126_entry1p5_exit0p25_both_costx1p0,3,500.0,126,1.5,0.25,both,1.0,0.02613122658675348,0.012583530393760407,0.01403815220842801,0.004691157451169562,0.006701024166666024,0.7000657413691382,1.2110269112559946,-0.010339113706357553,0.21392904073587388,0.42785808147174775,0.035216819973718796,0.7056504599211564,65,0.6615384615384615,0.00022846578124983535,1.9268874067546478,761,254.30489478499544
target1m_minv500_lb252_entry2p0_exit0p25_both_costx1p0,1,500.0,252,2.0,0.25,both,1.0,0.02780198270740102,0.013918938451252947,0.013985571554041136,0.004673586468539364,0.0055334127406590555,0.8446119397886662,1.461073908075819,-0.008328353785209935,0.18883374689826302,0.37766749379652603,0.03796526054590571,0.6191066997518611,68,0.8382352941176471,0.0002372713655609569,2.835174565562862,806,269.3426349496798
target1m_minv1000_lb126_entry1p5_exit0p25_both_costx1p0,1,1000.0,126,1.5,0.25,both,1.0,0.024427456458506542,0.011082085043288625,0.01337738678259424,0.0044703481448696665,0.00529584955070276,0.8441229498818466,1.4602280161809624,-0.008155599508868776,0.191025641025641,0.382051282051282,0.04512820512820513,0.6333333333333333,82,0.8170731707317073,0.00019902855062610322,5.326849199043004,780,260.6541628545288
target6m_minv10_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,6,10.0,126,2.0,0.25,backwardation_only,1.0,0.019049660486753855,0.007609375153915916,0.013083032157741053,0.004371983070095993,0.0058503356307280435,0.7473046584084481,1.292744379220233,-0.007452676889863317,0.08528389339513325,0.1705677867902665,0.023174971031286212,0.35573580533024335,50,0.5,0.00027801946560460615,1.6586899877699146,863,288.39043915828
target1m_minv1000_lb252_entry1p5_exit0p25_both_costx1p0,1,1000.0,252,1.5,0.25,both,1.0,0.023395830636377676,0.010894120532217208,0.012501710104160466,0.004177721514679424,0.0054276442700831725,0.7697117398991596,1.331505851299824,-0.00818395286515417,0.23230769230769233,0.46461538461538465,0.03435897435897436,0.7282051282051282,62,0.8225806451612904,0.00023851994797699258,4.6807105403853635,780,260.6541628545288
target1m_minv1000_lb126_entry2p0_exit0p25_both_costx1p0,1,1000.0,126,2.0,0.25,both,1.0,0.019594101008538364,0.007718048254867796,0.01190806812104689,0.00397934298372587,0.005163388561515057,0.7706843938466329,1.3331884220015782,-0.00809893500387462,0.1353846153846154,0.2707692307692308,0.026153846153846156,0.48846153846153845,48,0.8333333333333334,0.00028600804385443406,4.795831601156695,780,260.6541628545288
target1m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,1,500.0,126,2.0,0.25,backwardation_only,1.0,0.017560235313098978,0.005856079071429931,0.011736171609045372,0.003921899981888218,0.005159392051778914,0.7601476961875732,1.314961241799996,-0.00770598575203347,0.12034739454094293,0.24069478908188585,0.022828784119106698,0.46153846153846156,46,0.9130434782608695,0.00031060246311367354,5.233169489374054,806,269.3426349496798
target1m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,1,500.0,252,1.5,0.25,backwardation_only,1.0,0.02210416952498316,0.01059991519106114,0.011504254333922027,0.0038443997213769635,0.0052619418089349,0.7306047578954755,1.2638556224343993,-0.0074726354018862864,0.17543424317617867,0.35086848635235734,0.031265508684863524,0.6364764267990074,63,0.8412698412698413,0.0002386926117210289,5.191111151973767,806,269.3426349496798
target3m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,3,500.0,126,2.0,0.25,backwardation_only,1.0,0.01610033761391099,0.005022949744956696,0.011196231255957395,0.0037414670322401086,0.005829326228680202,0.6418352456982326,1.1102953754214786,-0.00875071814090151,0.1187910643889619,0.2375821287779238,0.01471747700394218,0.44021024967148487,28,0.7142857142857143,0.0004538192094672777,3.1512154459997253,761,254.30489478499544
target6m_minv10_lb126_entry1p5_exit0p25_contango_only_costx1p0,6,10.0,126,1.5,0.25,contango_only,1.0,0.019682888847910623,0.011585588540262762,0.01115715970546937,0.0037284104139274367,0.004064076825584777,0.9174064797337975,1.586999434289463,-0.0027738192953478307,0.10614136732329085,0.2122827346465817,0.03476245654692932,0.4380069524913094,75,0.5866666666666667,0.00017129777909777704,2.3004963366929756,863,288.39043915828
target1m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,1,500.0,252,2.0,0.25,backwardation_only,1.0,0.01850836959089912,0.007390462463986712,0.011117907126912411,0.0037152933011022488,0.005117544527977548,0.7259913970051047,1.2558750802375358,-0.00690862724475128,0.14069478908188587,0.28138957816377175,0.022332506203473945,0.5248138957816377,45,0.8666666666666667,0.0003030389372384228,5.443661291799275,806,269.3426349496798
target6m_minv10_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,6,10.0,252,2.0,0.25,backwardation_only,1.0,0.017177246317553845,0.008051502239231836,0.01082627386889691,0.0036178376309374174,0.005955438189856204,0.6074847081948762,1.0508732056530854,-0.006846532497254645,0.0947856315179606,0.1895712630359212,0.02178447276940904,0.4206257242178447,47,0.44680851063829785,0.00024634298744766496,1.2591575336586422,863,288.39043915828
target1m_minv1000_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,1,1000.0,252,1.5,0.25,backwardation_only,1.0,0.016217870434579163,0.007411698738704043,0.008806171695875118,0.0029427760401815064,0.005207971115543588,0.5650522967377,0.9774703962488873,-0.007616599687627694,0.16282051282051282,0.32564102564102565,0.02307692307692308,0.6166666666666667,45,0.8444444444444444,0.00024837231484402597,3.8050130184033915,780,260.6541628545288
target1m_minv1000_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,1,1000.0,126,1.5,0.25,backwardation_only,1.0,0.015611777644515728,0.006884006750087991,0.00875978626180406,0.002927275326737358,0.005119701980042263,0.5717667430933534,0.9890855557265932,-0.007705985752033469,0.12153846153846154,0.24307692307692308,0.028205128205128206,0.48333333333333334,55,0.8363636363636363,0.00020766066626634743,4.099911782829671,780,260.6541628545288
target3m_minv10_lb126_entry2p0_exit0p25_both_costx3p0,3,10.0,126,2.0,0.25,both,3.0,0.07515908096239014,0.07351832444324682,0.008402173458283459,0.002802642790537017,0.007210542872659895,0.38868679377301174,0.6729948368139094,-0.014220281205038099,0.19333333333333336,0.3866666666666667,0.052473118279569894,0.6827956989247311,120,0.7083333333333334,0.0002510033694240393,2.9880514994733427,930,310.2123287671233
target1m_minv1000_lb252_entry2p0_exit0p25_both_costx1p0,1,1000.0,252,2.0,0.25,both,1.0,0.015229698439003339,0.007224442473895103,0.008005255965108237,0.0026751324256686034,0.005112743708802571,0.5232283443159585,0.9051201455156324,-0.007301576496592431,0.14743589743589744,0.2948717948717949,0.02,0.5153846153846153,37,0.8108108108108109,0.00029056935177694553,4.250780263960541,780,260.6541628545288
target6m_minv10_lb252_entry1p5_exit0p25_contango_only_costx1p0,6,10.0,252,1.5,0.25,contango_only,1.0,0.014667817302698146,0.00952538259368021,0.007927025474366734,0.0026489899858302382,0.0036933231222184646,0.7172375387071663,1.240731991025097,-0.002361498192307291,0.06581691772885284,0.13163383545770568,0.025955967555040555,0.3186558516801854,56,0.625,0.00016388264544392206,2.0450035360758507,863,288.39043915828
target3m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,3,500.0,252,2.0,0.25,backwardation_only,1.0,0.012106582790177036,0.004572905192340356,0.0076525209848397795,0.002557258270551445,0.005886852005313776,0.4344016578373522,0.7514609940866384,-0.008423758694694717,0.12457293035479633,0.24914586070959266,0.008935611038107754,0.4559789750328515,17,0.7647058823529411,0.0005048044209793346,1.877218157219373,761,254.30489478499544
target3m_minv500_lb252_entry2p0_exit0p25_both_costx1p0,3,500.0,252,2.0,0.25,both,1.0,0.014660919603021669,0.007721922760518543,0.007192382894775615,0.002403493003034578,0.006425552825564932,0.37405232954773254,0.647064140596824,-0.009174183181537553,0.15243101182654403,0.30486202365308807,0.014717477003942183,0.5361366622864652,28,0.7142857142857143,0.00023699410393191679,0.9862150894449748,761,254.30489478499544
target6m_minv10_lb126_entry2p0_exit0p25_contango_only_costx1p0,6,10.0,126,2.0,0.25,contango_only,1.0,0.011922285173100634,0.00620532754879061,0.007152213783383776,0.0023900696105955393,0.0032952281902486925,0.7253123221233306,1.2547003649101178,-0.002361498192307291,0.047045191193511,0.094090382387022,0.015295480880648901,0.20973348783314022,33,0.6363636363636364,0.00024314439726568957,1.876327360683486,863,288.39043915828
target1m_minv1000_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,1,1000.0,126,2.0,0.25,backwardation_only,1.0,0.011742967247887698,0.004937384841656562,0.006837597773607463,0.0022849337482251835,0.005007884077258885,0.45626730031575824,0.7892858438235567,-0.00770598575203347,0.09076923076923077,0.18153846153846154,0.016923076923076926,0.3935897435897436,33,0.7878787878787878,0.00026236443530086687,3.182667251220251,780,260.6541628545288
target3m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,3,500.0,252,1.5,0.25,backwardation_only,1.0,0.011511258719404536,0.005434245577323425,0.0061958565290842135,0.0020704817907118106,0.005955258411930619,0.3476728711828622,0.6014309491743487,-0.009085465683045935,0.14717477003942184,0.2943495400788437,0.011826544021024968,0.5492772667542707,23,0.782608695652174,0.0003203657788219386,1.4816875371055274,761,254.30489478499544
target6m_minv10_lb252_entry2p0_exit0p25_contango_only_costx1p0,6,10.0,252,2.0,0.25,contango_only,1.0,0.009474845853811076,0.004792636149648046,0.0059467883752503965,0.0019872501866973536,0.002236953350172515,0.8883735490255512,1.536776064793401,-0.0014944831384873657,0.02502896871378911,0.05005793742757822,0.009733487833140209,0.12514484356894554,21,0.6666666666666666,0.00031665322963787644,2.5623103286573925,863,288.39043915828
target3m_minv10_lb126_entry2p0_exit0p25_contango_only_costx3p0,3,10.0,126,2.0,0.25,contango_only,3.0,0.04687404235967021,0.0445302608820117,0.005735174228823004,0.0019130341434498654,0.004475115749281011,0.42748260617777767,0.7401681543968475,-0.008079010051482203,0.09010752688172044,0.18021505376344088,0.028817204301075264,0.36236559139784946,67,0.7611940298507462,0.0003256865601612803,4.575351748186931,930,310.2123287671233
target6m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,6,500.0,252,1.5,0.25,backwardation_only,1.0,0.006453246689426994,0.0008771333914255597,0.005598144825116736,0.0018897619199388985,0.002270229339919165,0.8324101387951343,1.4327020403521664,-0.001073413155055489,0.07342657342657341,0.14685314685314682,0.005594405594405594,0.36713286713286714,4,0.75,0.001421051771746171,1.179201737815638,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,6,500.0,126,1.5,0.25,backwardation_only,1.0,0.006453246689426994,0.0008771333914255597,0.005598144825116736,0.0018897619199388985,0.002270229339919165,0.8324101387951343,1.4327020403521664,-0.001073413155055489,0.07342657342657341,0.14685314685314682,0.005594405594405594,0.36713286713286714,4,0.75,0.001421051771746171,1.179201737815638,286,96.54482439926063
target1m_minv1000_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,1,1000.0,252,2.0,0.25,backwardation_only,1.0,0.01068291610183322,0.005320708520065335,0.0053622075817678855,0.001791899651638353,0.0050319801537450715,0.3561022891365588,0.6160127968279511,-0.0069086272447512805,0.12153846153846155,0.2430769230769231,0.01435897435897436,0.4717948717948718,28,0.7857142857142857,0.0002488944561711211,2.993309870235085,780,260.6541628545288
target1m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx1p0,1,1000.0,126,2.0,0.25,contango_only,1.0,0.007851133760650662,0.0027806634132112344,0.0050704703474394285,0.0016944092355006873,0.0013177604614854313,1.2858249166094136,2.22431763927213,-0.0007228793661937596,0.04461538461538461,0.08923076923076922,0.009230769230769232,0.2064102564102564,18,0.8888888888888888,0.0003419684974374551,4.318303435413254,780,260.6541628545288
target6m_minv500_lb126_entry2p0_exit0p25_both_costx1p0,6,500.0,126,2.0,0.25,both,1.0,0.005919452429217908,0.0009611318067002472,0.004980352149632963,0.0016812140689957853,0.0022362128080218313,0.7518130935324525,1.29398250077359,-0.0015513601848505879,0.07482517482517483,0.14965034965034965,0.005594405594405594,0.35664335664335667,4,0.75,0.0012666036028752274,1.023616317327066,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_both_costx1p0,6,500.0,252,2.0,0.25,both,1.0,0.005919452429217908,0.0009611318067002472,0.004980352149632963,0.0016812140689957853,0.0022362128080218313,0.7518130935324525,1.29398250077359,-0.0015513601848505879,0.07482517482517483,0.14965034965034965,0.005594405594405594,0.35664335664335667,4,0.75,0.0012666036028752274,1.023616317327066,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,6,500.0,252,2.0,0.25,backwardation_only,1.0,0.0055034458002215765,0.0007690396024423098,0.004756437724894568,0.0016056274297761007,0.0021589156139162984,0.7437194021972324,1.2800520504468615,-0.001073413155055489,0.06923076923076922,0.13846153846153844,0.004195804195804197,0.34615384615384615,3,0.6666666666666666,0.001603494873128731,0.9522986997418164,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,6,500.0,126,2.0,0.25,backwardation_only,1.0,0.0055034458002215765,0.0007690396024423098,0.004756437724894568,0.0016056274297761007,0.0021589156139162984,0.7437194021972324,1.2800520504468615,-0.001073413155055489,0.06923076923076922,0.13846153846153844,0.004195804195804197,0.34615384615384615,3,0.6666666666666666,0.001603494873128731,0.9522986997418164,286,96.54482439926063
target1m_minv1000_lb126_entry1p5_exit0p25_contango_only_costx1p0,1,1000.0,126,1.5,0.25,contango_only,1.0,0.008815678813990813,0.004198078293200634,0.0046176005207901796,0.0015430728181323084,0.001507811189103613,1.0233859711902376,1.770330811059833,-0.0013124284631283584,0.06948717948717949,0.13897435897435897,0.016923076923076926,0.3153846153846154,33,0.7878787878787878,0.00019294568221178907,3.6757145614051345,780,260.6541628545288
target3m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx1p0,3,1000.0,126,2.0,0.25,contango_only,1.0,0.00609034001495939,0.0016122991897243048,0.004510056192611408,0.001507134514502577,0.0017158432183243923,0.8783637679754741,1.519460384977794,-0.0011209454406519936,0.0296875,0.059375,0.0053125,0.1484375,9,0.6666666666666666,0.0005573568318125148,2.0611239008332802,640,213.8700823421775
target3m_minv500_lb252_entry1p5_exit0p25_both_costx1p0,3,500.0,252,1.5,0.25,both,1.0,0.0158876607000432,0.011952292181821061,0.004425824533657082,0.0014789866522582336,0.006731760821099759,0.21970279271101814,0.3800585841135257,-0.011231033364119809,0.2228646517739816,0.4457293035479632,0.024967148488830485,0.7082785808147175,48,0.6458333333333334,0.00010214452886462942,0.6203898035932371,761,254.30489478499544
target3m_minv500_lb126_entry2p0_exit0p25_contango_only_costx1p0,3,500.0,126,2.0,0.25,contango_only,1.0,0.008325850836414246,0.0041550731592161425,0.0043373357098438125,0.0014494161647030674,0.002902160005195023,0.4994266898132888,0.8639462350786242,-0.002846856061521238,0.04993429697766097,0.09986859395532194,0.009986859395532195,0.24178712220762155,20,0.75,0.0002718705978516443,0.9716268379813049,761,254.30489478499544
target3m_minv1000_lb252_entry2p0_exit0p25_both_costx1p0,3,1000.0,252,2.0,0.25,both,1.0,0.007910665158573705,0.0036541159521955094,0.0042885645737545195,0.0014331182164353507,0.005685283694115048,0.2520750579111471,0.43605858814029086,-0.008691062730979606,0.1065625,0.213125,0.01125,0.4421875,19,0.5789473684210527,0.0002843537463715451,1.648149835106853,640,213.8700823421775
target3m_minv1000_lb126_entry2p0_exit0p25_both_costx1p0,3,1000.0,126,2.0,0.25,both,1.0,0.007898950272761926,0.003718146686948155,0.004212818953190094,0.0014078061506428929,0.00569730699978278,0.24710027925414027,0.42745283802974443,-0.008745558582659012,0.1134375,0.226875,0.011875,0.446875,20,0.6,0.0002679495463935628,1.6302334623012196,640,213.8700823421775
target3m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx1p0,3,1000.0,252,2.0,0.25,contango_only,1.0,0.005647307026510092,0.001548268454971659,0.004131053938914757,0.0013804825719932435,0.001675614497770527,0.8238664524746185,1.4251867878529425,-0.0011209454406519936,0.0240625,0.048125,0.0046875,0.1203125,8,0.625,0.0005756492331549574,1.8883970153594452,640,213.8700823421775
target6m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,6,500.0,252,1.5,0.25,backwardation_only,3.0,0.006453246689426994,0.002631400174276679,0.0038879410964962214,0.0013124496169087292,0.002288005282776121,0.5736217598747347,0.9872886302808411,-0.0021048216321284383,0.07342657342657341,0.14685314685314682,0.005594405594405594,0.36713286713286714,4,0.75,0.0010365319705250159,0.746557340061124,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx3p0,6,500.0,126,1.5,0.25,backwardation_only,3.0,0.006453246689426994,0.002631400174276679,0.0038879410964962214,0.0013124496169087292,0.002288005282776121,0.5736217598747347,0.9872886302808411,-0.0021048216321284383,0.07342657342657341,0.14685314685314682,0.005594405594405594,0.36713286713286714,4,0.75,0.0010365319705250159,0.746557340061124,286,96.54482439926063
target1m_minv500_lb126_entry2p0_exit0p25_contango_only_costx1p0,1,500.0,126,2.0,0.25,contango_only,1.0,0.011032552193362112,0.007353290938088151,0.003781788553167024,0.0012637678582289621,0.0022257570570736918,0.5677923626986036,0.9822103705415602,-0.002391621175129326,0.07468982630272954,0.14937965260545907,0.019602977667493797,0.326302729528536,40,0.85,0.00014971986166898102,1.16675331830731,806,269.3426349496798
target1m_minv1000_lb252_entry1p5_exit0p25_contango_only_costx1p0,1,1000.0,252,1.5,0.25,contango_only,1.0,0.007177960201798514,0.0034824217935131643,0.0036955384082853486,0.0012349454744979172,0.001664910374077672,0.7417489215790687,1.2831336435212175,-0.0016871902775426378,0.06948717948717949,0.13897435897435897,0.011282051282051283,0.3217948717948718,22,0.7727272727272727,0.00023033406682356508,2.8783122863073287,780,260.6541628545288
target1m_minv500_lb252_entry1p5_exit0p25_contango_only_costx1p0,1,500.0,252,1.5,0.25,contango_only,1.0,0.012785048316544458,0.009608170594386393,0.003484459615837256,0.0011644088514954783,0.0023407109676517046,0.49745947602563684,0.860543199197478,-0.0026888950381945788,0.07965260545905706,0.15930521091811412,0.024565756823821342,0.3250620347394541,50,0.78,0.00012751388423110177,1.0099165579378242,806,269.3426349496798
target3m_minv10_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,3,10.0,252,2.0,0.25,backwardation_only,3.0,0.0316895502422436,0.03223240934037439,0.0032630418797125697,0.0010884256133013846,0.005951778051373364,0.182874025863621,0.31663868483646895,-0.007964807755964911,0.10516129032258066,0.21032258064516132,0.025376344086021508,0.43010752688172044,59,0.5932203389830508,0.00018620008055997885,1.452155421245095,930,310.2123287671233
target6m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,6,500.0,252,2.0,0.25,backwardation_only,3.0,0.0055034458002215765,0.0023071188073269296,0.0032624215742405524,0.001101293419585362,0.0021828603065063047,0.504518505514444,0.8683516196621738,-0.0021048216321284375,0.06923076923076922,0.13846153846153844,0.004195804195804197,0.34615384615384615,3,0.6666666666666666,0.001141520752571809,0.5843416158160186,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,6,500.0,126,2.0,0.25,backwardation_only,3.0,0.0055034458002215765,0.0023071188073269296,0.0032624215742405524,0.001101293419585362,0.0021828603065063047,0.504518505514444,0.8683516196621738,-0.0021048216321284375,0.06923076923076922,0.13846153846153844,0.004195804195804197,0.34615384615384615,3,0.6666666666666666,0.001141520752571809,0.5843416158160186,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_both_costx3p0,6,500.0,126,2.0,0.25,both,3.0,0.005919452429217908,0.0028833954201007424,0.0031021515904630717,0.001047191190773232,0.0022593518734977903,0.4634918549238789,0.7977386330219615,-0.0026028128323991317,0.07482517482517483,0.14965034965034965,0.005594405594405594,0.35664335664335667,4,0.5,0.0008400845940167288,0.5941815944180664,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_both_costx3p0,6,500.0,252,2.0,0.25,both,3.0,0.005919452429217908,0.0028833954201007424,0.0031021515904630717,0.001047191190773232,0.0022593518734977903,0.4634918549238789,0.7977386330219615,-0.0026028128323991317,0.07482517482517483,0.14965034965034965,0.005594405594405594,0.35664335664335667,4,0.5,0.0008400845940167288,0.5941815944180664,286,96.54482439926063
target1m_minv500_lb252_entry2p0_exit0p25_contango_only_costx1p0,1,500.0,252,2.0,0.25,contango_only,1.0,0.009293613116501898,0.0065284759872662355,0.0028676644271287246,0.000958293167437115,0.002044112473546371,0.4688064770597253,0.8109770644969766,-0.0028362630618088774,0.04813895781637717,0.09627791563275434,0.015632754342431762,0.19851116625310175,32,0.8125,0.00015182758633607634,0.9408718164757633,806,269.3426349496798
target1m_minv500_lb126_entry1p5_exit0p25_contango_only_costx1p0,1,500.0,126,1.5,0.25,contango_only,1.0,0.013420674467143859,0.010979395116967211,0.002748861243855839,0.0009185924696416699,0.0025209115971330407,0.3643890054242117,0.6303477882969872,-0.0021336761764922866,0.1141439205955335,0.228287841191067,0.030521091811414394,0.4739454094292804,62,0.7741935483870968,9.67639175374367e-05,0.9559991810487121,806,269.3426349496798
target3m_minv10_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,3,10.0,126,2.0,0.25,backwardation_only,3.0,0.02828503860271993,0.02898806356123513,0.0026669992294604513,0.0008896086470871506,0.005827866310678437,0.15264740123793072,0.26430255550740966,-0.010104078688766715,0.1032258064516129,0.2064516129032258,0.023655913978494623,0.421505376344086,55,0.6545454545454545,0.000171963853845268,1.0616270053786578,930,310.2123287671233
target1m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx1p0,1,1000.0,252,2.0,0.25,contango_only,1.0,0.00454678233717012,0.0019037339538297688,0.002643048383340351,0.00088323277403025,0.0009928535013069106,0.8895902294423447,1.5388807710232097,-0.0007228793661937596,0.0258974358974359,0.0517948717948718,0.0056410256410256415,0.11282051282051282,11,0.8181818181818182,0.00030778112383757737,2.5340409498052723,780,260.6541628545288
target3m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx3p0,3,500.0,126,1.5,0.25,backwardation_only,3.0,0.020018144248117604,0.01803086325855539,0.002343811150571519,0.0007832360683863196,0.005968614081846308,0.13122578502244803,0.22700433362455086,-0.009895660785413787,0.13850197109067017,0.27700394218134033,0.019448094612352168,0.5256241787122208,37,0.6486486486486487,0.00021514514869507784,1.6966715265035759,761,254.30489478499544
target3m_minv10_lb252_entry2p0_exit0p25_both_costx3p0,3,10.0,252,2.0,0.25,both,3.0,0.06834102008773595,0.07216020789994211,0.0021815553229134815,0.00072768317962936,0.007305126428890972,0.09961267429287096,0.17247515622945925,-0.012756117537527763,0.17913978494623659,0.35827956989247317,0.046021505376344085,0.635483870967742,104,0.6634615384615384,0.00023058098336302852,2.6728675503619814,930,310.2123287671233
target3m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,3,500.0,126,2.0,0.25,backwardation_only,3.0,0.01610033761391099,0.015068849234870086,0.0013880185400502107,0.0004638369366453243,0.0058647397360681395,0.07908909133558441,0.13681431947642275,-0.010158002887242844,0.1187910643889619,0.2375821287779238,0.01471747700394218,0.44021024967148487,28,0.5714285714285714,0.00021143351312247698,1.3238668504480644,761,254.30489478499544
target3m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx3p0,3,1000.0,126,2.0,0.25,contango_only,3.0,0.00609034001495939,0.004836897569172914,0.001349488547915444,0.0004509612919726587,0.001719594389162578,0.262248641199784,0.45365762551404964,-0.001727352316544765,0.0296875,0.059375,0.0053125,0.1484375,9,0.6666666666666666,0.00031866160322434654,1.160391195100856,640,213.8700823421775
target6m_minv500_lb126_entry1p5_exit0p25_both_costx1p0,6,500.0,126,1.5,0.25,both,1.0,0.002613570860717051,0.001421394636823049,0.0013102538531382726,0.00044230149709681524,0.0028913785762299175,0.15297253038152278,0.2632885475333936,-0.005709289916491154,0.10069930069930069,0.20139860139860138,0.013286713286713289,0.458041958041958,10,0.4,0.00014603468497588663,0.22597188869658313,286,96.54482439926063
target6m_minv500_lb252_entry1p5_exit0p25_both_costx1p0,6,500.0,252,1.5,0.25,both,1.0,0.002613570860717051,0.001421394636823049,0.0013102538531382726,0.00044230149709681524,0.0028913785762299175,0.15297253038152278,0.2632885475333936,-0.005709289916491154,0.10069930069930069,0.20139860139860138,0.013286713286713289,0.458041958041958,10,0.4,0.00014603468497588663,0.22597188869658313,286,96.54482439926063
target6m_minv10_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,6,10.0,126,2.0,0.25,backwardation_only,3.0,0.019049660486753855,0.02282812546174775,0.0011497754997154483,0.00038422278249868947,0.005825518064203412,0.0659551267825703,0.1140941896582211,-0.009624343365483592,0.08528389339513325,0.1705677867902665,0.023174971031286212,0.35573580533024335,50,0.42,7.2071977343664e-05,0.428030611716208,863,288.39043915828
target3m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx3p0,3,1000.0,252,2.0,0.25,contango_only,3.0,0.005647307026510092,0.004644805364914977,0.0010985477637240838,0.0003671039073195075,0.0017146783740201335,0.21409490717423432,0.3703576376181201,-0.001978293100736125,0.0240625,0.048125,0.0046875,0.1203125,8,0.625,0.00031512094283734867,1.0120619869907992,640,213.8700823421775
