signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score
feat:hhi,2.5,HG,20,1373,1.0,1.1752566233208621,1.1377817021028405,1.6007683688161451,0.7341828125889494,0.8353397701621055
anom:md_ewma,2.5,PL,10,4589,1.0,1.4649015994681924,2.9181883152463874,5.126364894653202,0.28575835500826025,0.833896692569134
resid:HG,1.5,HG,20,40769,1.0,0.5626504689181564,2.3711598704365198,1.6007683688161451,0.35148774793336707,0.8334336428497068
feat:GC_notional_share,1.5,GC,20,19425,-1.0,0.4090868669062102,2.2394254086327243,1.1015763557651,0.37136496690878856,0.8316441427715919
feat:hhi,2.5,HG,2,1373,1.0,0.6784463545352815,1.9600520648144826,1.6007683688161451,0.4238254376784252,0.8307199242424991
feat:max_share,2.5,GC,20,1824,-1.0,0.7140480599328727,1.2809829014791259,1.1015763557651,0.6482056883264624,0.8303404033877058
size:PL_large_minus_small_share,2.5,PL,10,5784,1.0,1.420731165867259,2.989194594773967,5.126364894653202,0.27714202852572617,0.8284314536537932
feat:entropy_normalized,2.5,SI,50,2023,-1.0,2.344282526753946,1.3193117099940839,3.739016638624893,0.6269783617802002,0.8271798946095252
anom:md_rolling,1.5,PL,50,10778,1.0,1.7260893141553255,2.4523469747664897,5.126364894653202,0.3367082425122793,0.8257254399039298
anom:md_ewma,2.5,PL,20,4589,1.0,1.682647801053316,2.511478579068976,5.126364894653202,0.3282341065514703,0.8243529275238615
feat:GC_signed_notional_share,2.0,SI,50,8987,-1.0,1.5610711914919957,1.9737683662646812,3.739016638624893,0.41750849016443925,0.824065050533499
anom:md_rolling,2.5,PA,50,4638,1.0,3.8107585760364104,2.417896668868213,11.187768040275966,0.3406183040547211,0.8235798627294503
feat:hhi,2.5,HG,5,1373,1.0,0.843736166164624,1.5569271310566837,1.6007683688161451,0.5270819830033326,0.8206282396290464
feat:PA_notional_share,1.5,PA,10,9751,1.0,2.31809293041717,3.9403133428108856,11.187768040275966,0.20719887309712137,0.8164284842799668
feat:rank_turnover_l1,3.0,HG,2,1010,-1.0,0.6753570520251748,1.930879785555683,1.6007683688161451,0.4218955504003605,0.8146295898839448
feat:max_share,3.0,HG,1,433,1.0,1.1278680850803824,1.1560318856279224,1.6007683688161451,0.7045791927501053,0.8145160127691036
resid:PA,3.0,PL,50,2592,-1.0,2.4356746629505173,1.7136275945854318,5.126364894653202,0.47512705650175735,0.814190834955563
feat:entropy_normalized,3.0,HG,20,467,-1.0,1.4261810159112192,0.9133334005789467,1.6007683688161451,0.8909352806402323,0.8137209495629016
feat:contribution_velocity_l2,3.0,GC,10,2811,1.0,0.5251552480870659,1.7042376521730074,1.1015763557651,0.4767306826609575,0.8124623793369453
resid:SI,2.5,SI,10,6849,1.0,1.1437970650451752,2.6503322489866417,3.739016638624893,0.3059085250462625,0.8107592291700473
anom:md_rolling,2.0,PA,50,7034,1.0,3.402795213751455,2.6624819445974244,11.187768040275966,0.30415317885581755,0.8098023470955253
resid:GC,1.5,GC,10,43222,1.0,0.2847665252971972,3.1298974326310947,1.1015763557651,0.2585082039995426,0.8091041640122437
feat:SI_abs_signed_notional_share,2.5,SI,2,5082,1.0,0.8666362517598634,3.486934093397032,3.739016638624893,0.23178186553312272,0.8082080891586121
feat:PA_notional_share,2.5,PA,10,4478,1.0,2.818357164023857,3.2061136601648776,11.187768040275966,0.2519141578443324,0.8076654226536453
feat:HG_notional_share,2.5,GC,20,4222,1.0,0.563756435194463,1.5768766297598822,1.1015763557651,0.5117724543051815,0.8070020229486978
feat:distance_from_equal_weight,1.5,SI,50,23078,-1.0,1.2383024399698512,2.4327875418424045,3.739016638624893,0.33118398756986134,0.8057002790176484
feat:PA_abs_signed_notional_share,1.5,PA,50,10459,1.0,3.1562877311046815,2.853502670750438,11.187768040275966,0.2821195183652401,0.8050287991260399
size:very_large_small_l1_distance,3.0,SI,5,555,-1.0,1.7910262676817275,1.6773035074311078,3.739016638624893,0.47900997529136896,0.8034451116507014
feat:PL_notional_share,2.5,PL,5,4801,1.0,1.3161878918092922,3.127490598399797,5.126364894653202,0.2567487720552386,0.8029793707534513
anom:md_ewma,2.0,PL,10,6951,1.0,1.3067500033163442,3.148740322137208,5.126364894653202,0.25490772314691923,0.8026382262968927
feat:entropy_normalized,2.0,PA,20,7597,1.0,2.504527466798682,3.5795016384309832,11.187768040275966,0.2238630134073555,0.8013180232757262
size:SI_large_minus_small_share,2.5,GC,20,5307,1.0,0.589417332515813,1.4969436171233867,1.1015763557651,0.5350671602845298,0.800965370320263
size:very_large_small_l1_distance,3.0,HG,5,555,-1.0,1.0496586679683493,1.2192452204666968,1.6007683688161451,0.6557217698801912,0.7994856338823862
size:SI_large_minus_small_share,2.5,HG,2,5307,1.0,0.494023422348865,2.5902162219507168,1.6007683688161451,0.30861643194150695,0.7993832883754406
feat:GC_notional_share,1.5,GC,50,19425,-1.0,0.5135788971756474,1.7114009343315537,1.1015763557651,0.46622178706708095,0.797892401992329
feat:SI_notional_share,1.5,HG,50,14911,1.0,0.8705841686886402,1.465325821530714,1.6007683688161451,0.5438539301800949,0.796923207033855
feat:HG_notional_share,1.5,SI,10,10389,1.0,0.998249156468723,2.9838840995838534,3.739016638624893,0.2669817368974992,0.7966425596077277
anom:md_rolling,2.5,HG,20,4638,-1.0,1.1964939857897479,1.0647739678394634,1.6007683688161451,0.7474497929232696,0.7958650817716951
resid:PA,3.0,PA,5,2592,-1.0,2.873942126172559,3.0946995857113744,11.187768040275966,0.2568825270443906,0.7949742500207664
size:SI_large_minus_small_share,2.5,SI,10,5307,1.0,1.2642776858569296,2.3490284889334916,3.739016638624893,0.33813106708235885,0.7942795095699425
size:GC_large_minus_small_share,2.0,GC,10,10129,-1.0,0.41955118992352436,2.0843319071824036,1.1015763557651,0.38086437470067613,0.7938477684976939
feat:hhi,2.5,HG,50,1373,1.0,1.5407686220624857,0.8241825694151294,1.6007683688161451,0.9625181582029682,0.7932906887364403
anom:md_ewma,2.0,PL,20,6951,1.0,1.4987768115625337,2.708839944231146,5.126364894653202,0.29236639263150344,0.7919737627109831
feat:rank_turnover_l1,3.0,GC,1,1010,-1.0,0.3643382243717201,2.3928002790585357,1.1015763557651,0.33074259670240375,0.7914009776860564
feat:HG_abs_signed_notional_share,3.0,SI,10,2954,1.0,1.3593283838312766,2.176733382764603,3.739016638624893,0.36355237625559217,0.791356593778945
resid:HG,2.0,PA,50,19121,-1.0,2.557981405055148,3.445463178321588,11.187768040275966,0.22864090458851263,0.7877738178178597
feat:max_share,2.5,SI,1,1824,-1.0,0.8705874491053944,3.379819104515818,3.739016638624893,0.23283861326318475,0.786952393375882
size:HG_large_minus_small_share,2.5,GC,20,5766,1.0,0.5545383070649854,1.5627047525829905,1.1015763557651,0.5034043297705231,0.7866723386032514
feat:PA_signed_notional_share,2.5,PA,20,5168,-1.0,3.0861620221212247,2.846355249925481,11.187768040275966,0.27585144874393547,0.7851712193318505
anom:md_rolling,2.0,SI,10,7034,1.0,1.076252990986407,2.7267035454584305,3.739016638624893,0.28784386243924903,0.7848648802515491
feat:HG_abs_signed_notional_share,3.0,GC,20,2954,1.0,0.6261755402870147,1.3790641660237593,1.1015763557651,0.5684358937171491,0.7839095717070105
anom:md_ewma,2.5,HG,20,4589,-1.0,1.19215814229857,1.051702445755008,1.6007683688161451,0.7447411914943294,0.7832461325490849
anom:md_ewma,1.5,PA,10,10693,1.0,2.090825018239617,4.188965047482963,11.187768040275966,0.18688490954698442,0.7828543539943328
resid:PA,1.5,HG,50,44665,-1.0,0.6372474792733906,1.9527474793050907,1.6007683688161451,0.39808850030230775,0.7773663155056753
feat:GC_abs_signed_notional_share,2.5,GC,10,4730,1.0,0.4803385649008291,1.780304491415026,1.1015763557651,0.43604654583132363,0.7762956240095134
size:large_small_l1_distance,1.5,GC,10,16495,1.0,0.36278519544254273,2.354832882828735,1.1015763557651,0.32933277257078586,0.7755236422428439
feat:PA_signed_notional_share,2.0,PA,50,8413,-1.0,3.27137464779898,2.644207290378523,11.187768040275966,0.29240637060243213,0.7731830569000753
feat:rank_turnover_l1,2.0,HG,50,9046,1.0,0.9599062836474294,1.2888901620459612,1.6007683688161451,0.5996534553948814,0.7728874392953292
resid:PL,3.0,HG,5,2672,-1.0,0.6701859349501771,1.8453196702142265,1.6007683688161451,0.4186651535636076,0.7725710431041849
anom:md_ewma,2.5,PA,10,4589,1.0,2.5576073427326946,3.3714064835475583,11.187768040275966,0.22860746965125733,0.7707287053696507
anom:md_rolling,2.5,PA,10,4638,1.0,2.576433621590791,3.3440428392091093,11.187768040275966,0.23029022520985684,0.7701003785528748
anom:md_ewma,3.0,SI,50,3188,1.0,1.9608077156482848,1.4623154729332184,3.739016638624893,0.5244180235500144,0.7668645901222431
anom:md_robust_snapshot,1.5,SI,20,10193,1.0,1.1415831985328495,2.5070652676849123,3.739016638624893,0.3053164264475411,0.7654482084003055
feat:PL_abs_signed_notional_share,3.0,PL,20,3448,1.0,1.8334153213306053,2.140010839460521,5.126364894653202,0.3576443267319611,0.7653627358779569
anom:md_robust_snapshot,1.5,PA,50,10193,1.0,3.112791883784917,2.734368151982773,11.187768040275966,0.2782317145456418,0.7607879391251648
feat:PL_notional_share,2.0,PL,5,7235,1.0,1.1496979736682131,3.391806640371961,5.126364894653202,0.22427158372345832,0.7606858469199621
feat:entropy_normalized,3.0,HG,2,467,-1.0,0.7400494193201964,1.645047164290929,1.6007683688161451,0.4623088722495829,0.7605198993207137
anom:md_robust_snapshot,3.0,PL,5,3210,1.0,1.399965720025012,2.7724104874384303,5.126364894653202,0.27309131300527906,0.7571212202041666
resid:PL,3.0,SI,10,2672,1.0,1.3993593327657965,2.0216156816236763,3.739016638624893,0.3742586535481271,0.7566071629962563
feat:PA_notional_share,2.5,PA,50,4478,1.0,3.847291544097512,2.196930921782605,11.187768040275966,0.3438837425165826,0.7554888274330078
anom:md_ewma,2.5,GC,20,4589,1.0,0.5434791765467697,1.5295698909959248,1.1015763557651,0.493364961677392,0.7546361906540971
feat:PL_abs_signed_notional_share,3.0,PA,50,3448,1.0,3.9364963886683766,2.1417743529063444,11.187768040275966,0.35185716887380836,0.7535986601801592
anom:md_robust_snapshot,2.0,SI,20,6648,1.0,1.2529816246534207,2.2483143868460176,3.739016638624893,0.33510993551348106,0.7534324891900007
resid:SI,2.5,PL,10,6849,1.0,1.2023325000833258,3.210892949926782,5.126364894653202,0.23453900079125434,0.7530796241235105
feat:complex_signed_notional_ratio,2.5,SI,50,3253,-1.0,1.93618094172355,1.4535961203695222,3.739016638624893,0.5178315928638456,0.752717994391656
size:SI_large_minus_small_share,3.0,PA,50,2816,-1.0,4.024049362322828,2.0884178070537085,11.187768040275966,0.3596829455022888,0.7511682682805085
size:very_large_small_l1_distance,2.5,PA,50,1828,-1.0,4.943944250370502,1.6920580737794326,11.187768040275966,0.4419062169122834,0.7477309821797543
anom:md_ewma,3.0,PA,10,3188,1.0,2.7672345393384044,3.0215164490790216,11.187768040275966,0.2473446472411977,0.7473559202309269
size:PL_large_minus_small_share,3.0,PL,5,3757,1.0,1.2752150733973604,2.984668718532445,5.126364894653202,0.24875620436762308,0.7424548617169087
feat:rank_turnover_l1,3.0,GC,2,1010,-1.0,0.42262653311405585,1.9339197204886995,1.1015763557651,0.38365614049560876,0.7419601759910409
anom:md_rolling,2.5,PL,10,4638,1.0,1.3783910421817676,2.75515641785591,5.126364894653202,0.2688827405983974,0.7408140084103604
anom:md_ewma,2.5,PA,50,4589,1.0,3.610807301805307,2.295328796603767,11.187768040275966,0.32274599265969767,0.7408081709402721
anom:md_rolling,3.0,PA,10,3238,1.0,2.735633358371396,3.023433810916768,11.187768040275966,0.2445200283490966,0.7392901211569853
size:GC_large_minus_small_share,2.5,GC,20,4629,-1.0,0.5903738327292276,1.3767434460501449,1.1015763557651,0.5359354616132654,0.7378456342819222
feat:PL_notional_share,3.0,HG,20,3232,1.0,1.0599688267146408,1.108505548082964,1.6007683688161451,0.662162526049003,0.7340108338579501
anom:md_ewma,2.0,PA,10,6951,1.0,2.2670875726933835,3.6211555529007255,11.187768040275966,0.20263984420591025,0.7337903970851698
feat:SI_abs_signed_notional_share,2.0,HG,50,7867,1.0,0.925253633554117,1.2678706002310853,1.6007683688161451,0.5780059448815772,0.7328367442741409
feat:HG_abs_signed_notional_share,2.5,HG,20,4346,-1.0,1.1291047967222978,1.0377216349757348,1.6007683688161451,0.7053517665128103,0.7319587883786962
anom:md_rolling,1.5,PA,10,10778,1.0,2.0260486448976507,4.0363511728316475,11.187768040275966,0.18109498137643498,0.7309629404726987
resid:GC,3.0,PA,5,1822,-1.0,2.4283033616462024,3.3670888352538633,11.187768040275966,0.2170498488084764,0.7308261226165599
resid:PL,2.5,HG,20,8043,1.0,0.7073014023292848,1.6522629680206247,1.6007683688161451,0.44185118603534906,0.730054352062199
feat:entropy_normalized,2.5,HG,2,2023,-1.0,0.5861090344033021,1.9908560395740593,1.6007683688161451,0.36614231379194573,0.7289366367563156
feat:complex_signed_notional_ratio,2.5,HG,5,3253,-1.0,0.8731784318711412,1.335931903897702,1.6007683688161451,0.5454745663902042,0.728716876005439
size:HG_large_minus_small_share,2.0,GC,10,9560,1.0,0.3953372474883794,2.028479470999761,1.1015763557651,0.3588831998974759,0.7279872034787334
feat:hhi,2.5,SI,20,1373,1.0,1.8456158135550365,1.4746262214950239,3.739016638624893,0.49360994933518215,0.7278901744804899
feat:PL_notional_share,1.5,GC,20,11389,1.0,0.42687937670899306,1.8761811028162148,1.1015763557651,0.3875168293826568,0.727051752310996
feat:PL_signed_notional_share,2.5,PL,50,5280,1.0,1.9916424632305454,1.8708272942075654,5.126364894653202,0.38850969530238244,0.7268345420359619
feat:GC_abs_signed_notional_share,2.0,GC,5,8087,1.0,0.3422794907181017,2.3379355379228803,1.1015763557651,0.31071789887898554,0.7264384180579082
resid:PL,2.0,PA,50,20263,1.0,2.510151786130806,3.234427150625885,11.187768040275966,0.22436573381699185,0.7256946211277787
feat:max_share,3.0,PA,50,433,1.0,6.253900744873321,1.2921561513636843,11.187768040275966,0.5589944949125937,0.7223081751797437
size:PL_large_minus_small_share,2.5,SI,10,5784,1.0,1.122019545182263,2.4061380689944345,3.739016638624893,0.3000841273589279,0.7220438427392908
feat:PL_abs_signed_notional_share,2.5,HG,20,4892,1.0,0.9304842919869788,1.242035355996241,1.6007683688161451,0.5812735372045877,0.7219622847130943
resid:HG,2.5,PL,5,7533,1.0,1.0334164705938242,3.5805788341526315,5.126364894653202,0.20158855091873729,0.7218036986271308
resid:GC,2.0,SI,10,20389,-1.0,0.7977596725240802,3.371867560743913,3.739016638624893,0.2133608244165167,0.7194244425836305
feat:PL_abs_signed_notional_share,2.0,GC,20,7156,1.0,0.48540842363677256,1.6313121235646992,1.1015763557651,0.4406489128932257,0.7188359138383242
anom:md_ewma,2.0,PA,50,6951,1.0,3.2149961003684737,2.499569194251905,11.187768040275966,0.28736706810460205,0.7182938708767524
feat:PL_abs_signed_notional_share,2.0,PL,50,7156,1.0,1.8254001929882895,2.0112561073023016,5.126364894653202,0.3560808156462256,0.7161697151616563
feat:rank_turnover_l1,3.0,GC,20,1010,1.0,0.7439336485109432,1.0553495932865462,1.1015763557651,0.6753355267817491,0.7127150735210743
feat:GC_notional_share,1.5,HG,20,19425,1.0,0.6885970553132298,1.6527756581257356,1.6007683688161451,0.43016658045441303,0.7109688531142396
feat:GC_abs_signed_notional_share,3.0,GC,20,2829,1.0,0.6266634260432284,1.2495363578517822,1.1015763557651,0.5688787915277823,0.7108347332247484
feat:PA_signed_notional_share,3.0,GC,20,3304,-1.0,0.5760894137143596,1.3574919530403335,1.1015763557651,0.5229682088757585,0.7099251352447584
feat:max_share,3.0,SI,2,433,-1.0,1.3971432236409633,1.8943198746100918,3.739016638624893,0.3736659551626906,0.7078428453298482
size:PL_large_minus_small_share,3.0,SI,50,3757,1.0,1.8214466255528814,1.4511028045167633,3.739016638624893,0.48714590000400726,0.7068987817046577
feat:SI_notional_share,2.0,HG,50,7938,1.0,0.9998178600870093,1.1314979065925936,1.6007683688161451,0.6245862171967008,0.706717997244654
feat:HG_signed_notional_share,2.5,HG,50,4570,-1.0,1.2010336679520401,0.9408862467976062,1.6007683688161451,0.7502857323700552,0.7059335267554545
resid:GC,3.0,GC,1,1822,-1.0,0.36285989081949377,2.141147556728361,1.1015763557651,0.32940058028702823,0.7052952476664748
anom:md_robust_snapshot,2.5,SI,50,4551,1.0,1.6864495146266234,1.5630321442687898,3.739016638624893,0.45104092268678775,0.7049914605401033
feat:contribution_velocity_l2,2.5,GC,10,4613,1.0,0.43166460239646753,1.7988791575899499,1.1015763557651,0.39186080940948925,0.7049102427230579
size:GC_large_minus_small_share,1.5,SI,50,22693,-1.0,1.1751429996318405,2.240746963222665,3.739016638624893,0.31429199525146423,0.7042488339249107
feat:HG_notional_share,2.0,SI,10,6507,1.0,1.0487396229646844,2.5102130539589047,3.739016638624893,0.280485412161841,0.704078143053697
feat:PL_notional_share,2.0,PA,10,7235,1.0,2.226265976704543,3.536464141692295,11.187768040275966,0.19899107388444107,0.7037247973091679
feat:distance_from_equal_weight,2.0,GC,20,5790,1.0,0.49965224177351564,1.5500980670008435,1.1015763557651,0.45357930855957973,0.7030924094297837
size:GC_large_minus_small_share,1.5,HG,50,22693,-1.0,0.7316676464392268,1.5367674096649115,1.6007683688161451,0.45707277873083824,0.7024145501985336
feat:complex_signed_notional_ratio,3.0,GC,10,1353,1.0,0.6240052099293552,1.2368765648871198,1.1015763557651,0.5664656895217692,0.7006481361820996
feat:max_share,3.0,PL,20,433,1.0,3.25102110024624,1.1042564227697778,5.126364894653202,0.634176686025034,0.7002936787139965
feat:rank_turnover_l1,2.0,HG,5,9046,1.0,0.4877957775966613,2.2847850414056228,1.6007683688161451,0.30472602226480316,0.6962334573976591
feat:distance_from_equal_weight,2.0,HG,10,5790,1.0,0.812657968723503,1.3709765206548907,1.6007683688161451,0.5076674330618537,0.6960001310289398
size:PA_large_minus_small_share,1.5,HG,20,12811,1.0,0.6995595694248559,1.5912960996134107,1.6007683688161451,0.43701486301994963,0.6954200469967348
feat:PA_abs_signed_notional_share,2.0,PA,20,6815,1.0,2.7012325108288993,2.8751638399767443,11.187768040275966,0.24144516592625642,0.6941944104083576
resid:GC,3.0,SI,2,1822,-1.0,0.9474630503505227,2.738359413174476,3.739016638624893,0.2533989928161896,0.6938975172671442
resid:SI,2.5,PA,20,6849,1.0,2.4058586575356826,3.223969314538067,11.187768040275966,0.21504366633939775,0.6932941815639809
feat:PL_signed_notional_share,2.0,PL,50,8766,1.0,1.7052869448129808,2.0771869905164353,5.126364894653202,0.3326503243246681,0.6909769260782735
anom:md_robust_snapshot,1.5,PA,10,10193,1.0,2.0777060431820633,3.7066639131112162,11.187768040275966,0.1857122918264234,0.6883730503341827
anom:md_ewma,1.5,HG,50,10693,1.0,0.94959823953356,1.15913826273712,1.6007683688161451,0.5932140202369437,0.6876170688487537
anom:md_ewma,3.0,PL,10,3188,1.0,1.4383382991570741,2.44866178170516,5.126364894653202,0.28057665201657045,0.6870373246317641
feat:max_share,2.5,GC,5,1824,-1.0,0.4441597389440556,1.7023475125594292,1.1015763557651,0.4032037694160242,0.6863929339199545
feat:complex_signed_notional_ratio,3.0,PA,50,1353,-1.0,4.593413661481085,1.6693910689025355,11.187768040275966,0.41057462444205095,0.6854096111615725
feat:PL_abs_signed_notional_share,2.0,PL,20,7156,1.0,1.439989530704167,2.436308039161414,5.126364894653202,0.2808987577544618,0.6843559017076499
anom:md_robust_snapshot,2.0,PA,10,6648,1.0,2.292957365129229,3.3375631106387886,11.187768040275966,0.20495217248646758,0.6840408103361123
size:very_large_small_l1_distance,3.0,PA,50,555,-1.0,6.403556192983988,1.192425551307247,11.187768040275966,0.5723711977162187,0.6825100409891514
feat:abs_complex_signed_notional_ratio,2.0,SI,10,7831,1.0,0.9812910505420609,2.5963005839738775,3.739016638624893,0.26244629146741444,0.6813894597986265
feat:PA_abs_signed_notional_share,1.5,PA,20,10459,1.0,2.3916746691589412,3.175294718050032,11.187768040275966,0.21377585417832334,0.6788013406190639
feat:PA_notional_share,2.0,PA,5,6493,1.0,2.010799967364808,3.7730438739365786,11.187768040275966,0.1797320037496244,0.6781367356978665
resid:GC,3.0,HG,20,1822,1.0,0.8749122321090217,1.2400023225827068,1.6007683688161451,0.5465576713988087,0.6777327819599187
anom:md_ewma,3.0,HG,2,3188,-1.0,0.8948649622460182,1.210473643718523,1.6007683688161451,0.5590221419153973,0.6766815690436643
feat:SI_notional_share,3.0,SI,2,2776,1.0,0.9526235940714356,2.6555427429371625,3.739016638624893,0.2547791802343475,0.6765770031228008
feat:HG_notional_share,2.5,SI,50,4222,1.0,1.6886296980459188,1.4944607876480944,3.739016638624893,0.4516240127422782,0.6749343778036181
size:HG_large_minus_small_share,2.5,HG,20,5766,-1.0,0.9833071117432371,1.0954712908248365,1.6007683688161451,0.6142719527063406,0.6729172889487078
size:very_large_small_l1_distance,3.0,SI,2,555,-1.0,1.294696106519154,1.938032480583337,3.739016638624893,0.3462664736884689,0.6710756729453082
size:PA_large_minus_small_share,3.0,HG,20,3329,1.0,0.9812481576569247,1.0905768628524593,1.6007683688161451,0.6129857240886205,0.6685080479499109
feat:HG_notional_share,3.0,SI,2,2759,1.0,0.8132978941026362,3.0678925066718996,3.739016638624893,0.21751652177770053,0.6673173072391425
feat:rank_turnover_l1,2.5,PL,50,1234,1.0,2.616806030331314,1.3044053634479829,5.126364894653202,0.5104603523367294,0.6658472214155768
feat:GC_notional_share,2.5,HG,2,3007,1.0,1.0321968168039646,1.0302110908533721,1.6007683688161451,0.644813351457794,0.6642938662021527
feat:PA_notional_share,3.0,PA,50,3203,1.0,3.9250498069474298,1.8883764618729726,11.187768040275966,0.3508340352443177,0.6625067341792825
