feature,root,horizon,spearman_ic,pvalue,observations
rv_z_SI,SI,20,-0.054464846947848984,2.1605910196439885e-75,113630
rv_z_SI,SI,50,-0.03175455331852236,9.609121850316936e-27,113600
rv_z_SI,HG,1,0.037419331329516914,1.6583949044920002e-36,113649
rv_z_SI,HG,2,0.0378791240301661,2.2863903444112073e-37,113648
rv_z_SI,HG,5,0.03885593549432536,3.1385846006517935e-39,113645
rv_z_SI,HG,10,0.03566835330308188,2.541838027313731e-33,113640
rv_z_SI,HG,20,0.03621494741210292,2.695834427059045e-34,113630
rv_z_SI,HG,50,0.042567992507026815,1.0097381541095727e-46,113600
rv_z_SI,PL,1,0.05015871174461327,3.2096198917921636e-64,113649
rv_z_SI,PL,2,0.051097243936346966,1.405360085325104e-66,113648
rv_z_SI,PL,5,0.05398057032254223,4.251432200838748e-74,113645
rv_z_SI,PL,10,0.05448202002853958,1.912762290747476e-75,113640
rv_z_SI,PL,20,0.054988622513768806,8.159306919962322e-77,113630
rv_z_SI,PL,50,0.06574517179134984,5.022982152103008e-109,113600
rv_z_SI,PA,1,0.012112655091529863,4.436107520846143e-05,113649
rv_z_SI,PA,2,0.013542405044551308,4.98218111173143e-06,113648
rv_z_SI,PA,5,0.016646619573081462,1.998689382503236e-08,113645
rv_z_SI,PA,10,0.017084745679351962,8.425571460292625e-09,113640
rv_z_SI,PA,20,0.018050571609860004,1.1641510134054175e-09,113630
rv_z_SI,PA,50,0.025337391965533734,1.3290006074830989e-17,113600
rv_z_HG,GC,1,-0.0004293741185884903,0.8849094860637458,113649
rv_z_HG,GC,2,0.0004036164099703806,0.8917702605036776,113648
rv_z_HG,GC,5,0.007079381096000376,0.01700714573218915,113645
rv_z_HG,GC,10,0.010181427560537049,0.0005985631631583801,113640
rv_z_HG,GC,20,0.012278763081971376,3.485725251301551e-05,113630
rv_z_HG,GC,50,0.018980563669115352,1.576018658603292e-10,113600
rv_z_HG,SI,1,0.02179027458373875,2.0316034462349928e-13,113649
rv_z_HG,SI,2,0.023140032891599036,6.100051146324925e-15,113648
rv_z_HG,SI,5,0.02776025485067657,7.970926060784327e-21,113645
rv_z_HG,SI,10,0.027711803546401192,9.321170160393072e-21,113640
rv_z_HG,SI,20,0.02916414998205296,8.121187832580225e-23,113630
rv_z_HG,SI,50,0.03765077330447822,6.351218969104789e-37,113600
rv_z_HG,HG,1,-0.15117777107694455,0.0,113649
rv_z_HG,HG,2,-0.15195349371337663,0.0,113648
rv_z_HG,HG,5,-0.15111627390431093,0.0,113645
rv_z_HG,HG,10,-0.14979327513655916,0.0,113640
rv_z_HG,HG,20,-0.14713576976268425,0.0,113630
rv_z_HG,HG,50,-0.12969312676934933,0.0,113600
rv_z_HG,PL,1,0.01249675314800759,2.5199325078462498e-05,113649
rv_z_HG,PL,2,0.015851750868845774,9.082994465448019e-08,113648
rv_z_HG,PL,5,0.02357133373268933,1.9075337947906893e-15,113645
rv_z_HG,PL,10,0.02574017312235826,4.010516275263486e-18,113640
rv_z_HG,PL,20,0.035860735832736426,1.1631975932728216e-33,113630
rv_z_HG,PL,50,0.04677810228958604,4.636193609495198e-56,113600
rv_z_HG,PA,1,0.0063095903459016375,0.033413561116985346,113649
rv_z_HG,PA,2,0.010815065904695099,0.0002663424265110597,113648
rv_z_HG,PA,5,0.013979818759716135,2.4415197021857212e-06,113645
rv_z_HG,PA,10,0.014688435299484843,7.354437009908948e-07,113640
rv_z_HG,PA,20,0.013710442727898921,3.8037652791226646e-06,113630
rv_z_HG,PA,50,0.021988260476477995,1.245312711646486e-13,113600
rv_z_PL,GC,1,0.02166587006539931,2.7779019477261544e-13,113649
rv_z_PL,GC,2,0.024597640859476366,1.1000920556800783e-16,113648
rv_z_PL,GC,5,0.027689546639613694,9.986661533784698e-21,113645
rv_z_PL,GC,10,0.031166301830625288,7.871897784017994e-26,113640
rv_z_PL,GC,20,0.029300921202485973,5.1304679575703753e-23,113630
rv_z_PL,GC,50,0.032657002987785254,3.430410410918316e-28,113600
rv_z_PL,SI,1,0.035509492470004164,4.830078828434316e-33,113649
rv_z_PL,SI,2,0.03917997578225096,7.365481823213336e-40,113648
rv_z_PL,SI,5,0.039533071918813,1.5046251439839206e-40,113645
rv_z_PL,SI,10,0.04168548788148782,6.845840265097918e-45,113640
rv_z_PL,SI,20,0.04038670441755749,3.071619620664361e-42,113630
rv_z_PL,SI,50,0.03751198904176164,1.1537776600288716e-36,113600
rv_z_PL,HG,1,0.0243670181498861,2.1091924961756316e-16,113649
rv_z_PL,HG,2,0.025249004988600433,1.6928977399388943e-17,113648
rv_z_PL,HG,5,0.028166376597896066,2.159742493008891e-21,113645
rv_z_PL,HG,10,0.03152261726237833,2.1852069843484863e-26,113640
rv_z_PL,HG,20,0.033117202318282205,5.952288798376534e-29,113630
rv_z_PL,HG,50,0.031102990654443823,1.0064806439183946e-25,113600
rv_z_PL,PL,1,-0.10720112434850344,1.2541375710394256e-287,113649
rv_z_PL,PL,2,-0.10769116469445118,2.949832461383486e-290,113648
rv_z_PL,PL,5,-0.10628450316316523,9.925545230988311e-283,113645
rv_z_PL,PL,10,-0.1010885685756494,8.099901806232943e-256,113640
rv_z_PL,PL,20,-0.09642990429113772,7.574351370249643e-233,113630
rv_z_PL,PL,50,-0.09861645797614293,2.0386260213076232e-243,113600
rv_z_PL,PA,1,0.049250883295869095,5.584325176757244e-62,113649
rv_z_PL,PA,2,0.048667941198274896,1.4610285590540102e-60,113648
rv_z_PL,PA,5,0.04810271027434297,3.343520141967794e-59,113645
rv_z_PL,PA,10,0.04541570464909786,5.832227936292934e-53,113640
rv_z_PL,PA,20,0.039908073270923446,2.7687393176262623e-41,113630
rv_z_PL,PA,50,0.028593833705127875,5.455782022964626e-22,113600
rv_z_PA,GC,1,0.005843578991634743,0.04884126469739303,113649
rv_z_PA,GC,2,0.005837485079121003,0.049078199720893965,113648
rv_z_PA,GC,5,0.0038417204329561977,0.19529144761354528,113645
rv_z_PA,GC,10,0.003941628829475506,0.1839355415548,113640
rv_z_PA,GC,20,0.004855747209891797,0.10166853286454906,113630
rv_z_PA,GC,50,0.0051445926484666865,0.0829257626145569,113600
rv_z_PA,SI,1,0.004939958688239743,0.09584411241475774,113649
rv_z_PA,SI,2,0.004351425537316011,0.1423947828925631,113648
rv_z_PA,SI,5,0.002762652901894849,0.3516895979465271,113645
rv_z_PA,SI,10,0.00276737332974261,0.3508778970818067,113640
rv_z_PA,SI,20,0.001151957587486939,0.6977867803518014,113630
rv_z_PA,SI,50,0.003103050043802303,0.2956249420527019,113600
rv_z_PA,HG,1,0.01092159295904577,0.00023146386266600992,113649
rv_z_PA,HG,2,0.012021562646528532,5.061318190223488e-05,113648
rv_z_PA,HG,5,0.010850447153791675,0.00025429873499886453,113645
rv_z_PA,HG,10,0.00918685322505583,0.0019551070003001715,113640
rv_z_PA,HG,20,0.009309013414050285,0.0017009711234907772,113630
rv_z_PA,HG,50,0.008680819872922638,0.0034350717927161102,113600
rv_z_PA,PL,1,0.05161168773068877,6.847080988553021e-68,113649
rv_z_PA,PL,2,0.05124360827945171,5.969409728339797e-67,113648
rv_z_PA,PL,5,0.04988733065403919,1.52290368162349e-63,113645
rv_z_PA,PL,10,0.04711349397117428,7.33161243904639e-57,113640
rv_z_PA,PL,20,0.04351460218386954,9.30122842579293e-49,113630
rv_z_PA,PL,50,0.044923923677570005,7.703420237193322e-52,113600
rv_z_PA,PA,1,-0.08829988623510973,1.825988579864826e-195,113649
rv_z_PA,PA,2,-0.09029729126461175,2.3952890660907825e-204,113648
rv_z_PA,PA,5,-0.09046267765070912,4.3661182522674065e-205,113645
rv_z_PA,PA,10,-0.08715379459623639,1.918637895225508e-190,113640
rv_z_PA,PA,20,-0.0785645556585425,5.1146503290999936e-155,113630
rv_z_PA,PA,50,-0.06676705017821725,2.1842482704686434e-112,113600
md_rolling,GC,1,-0.0022940035519241012,0.436317061311162,115148
md_rolling,GC,2,0.0005493304523545933,0.8521279291591118,115147
md_rolling,GC,5,0.0006835408459422899,0.8165826203940892,115144
md_rolling,GC,10,-0.0015975470087212283,0.5877659316263621,115139
md_rolling,GC,20,-0.002428455606113749,0.40994899300575094,115129
md_rolling,GC,50,-0.0030986653030246458,0.29314293814202136,115099
md_rolling,SI,1,-0.002373398481114286,0.4206069379819172,115148
md_rolling,SI,2,-0.002042700802170569,0.4882158389713569,115147
md_rolling,SI,5,0.003227562875238844,0.2734308496074513,115144
md_rolling,SI,10,0.0018761026728011437,0.5243884223871056,115139
md_rolling,SI,20,0.0015320290041341007,0.6031874462450431,115129
md_rolling,SI,50,0.00024765880860528293,0.9330401968991423,115099
md_rolling,HG,1,-0.0025040985825704053,0.39548105075364826,115148
md_rolling,HG,2,-0.003232266433919234,0.27272613155667147,115147
md_rolling,HG,5,-0.0002679993523655093,0.9275411409819679,115144
md_rolling,HG,10,-0.003030899629515487,0.303742785073794,115139
md_rolling,HG,20,-0.003927368258787556,0.18267202917118514,115129
md_rolling,HG,50,0.004956676957932801,0.0926451961854629,115099
md_rolling,PL,1,-0.00056626573225416,0.8476235277641747,115148
