ts,root,rolling_ar1
2024-08-04 00:00:00+00:00,GC,-0.0319530054906844
2024-08-05 00:00:00+00:00,GC,-0.017937737159759267
2024-08-06 00:00:00+00:00,GC,-0.0203843700423198
2024-08-07 00:00:00+00:00,GC,-0.023189232814466436
2024-08-08 00:00:00+00:00,GC,-0.02235589362713293
2024-08-09 00:00:00+00:00,GC,-0.025441982210610378
2024-08-11 00:00:00+00:00,GC,-0.02565485834160299
2024-08-12 00:00:00+00:00,GC,-0.02231834026915462
2024-08-13 00:00:00+00:00,GC,-0.011383764036050383
2024-08-14 00:00:00+00:00,GC,-0.0061390754428140995
2024-08-15 00:00:00+00:00,GC,-0.013266693514877427
2024-08-16 00:00:00+00:00,GC,-0.006145094481512024
2024-08-18 00:00:00+00:00,GC,-0.0037722596106597784
2024-08-19 00:00:00+00:00,GC,-0.0030148742303127696
2024-08-20 00:00:00+00:00,GC,0.003773293859245009
2024-08-21 00:00:00+00:00,GC,0.003326806264120416
2024-08-22 00:00:00+00:00,GC,0.008038004905175254
2024-08-23 00:00:00+00:00,GC,0.007371796725311183
2024-08-25 00:00:00+00:00,GC,0.007782918702996476
2024-08-26 00:00:00+00:00,GC,0.00988783501878836
2024-08-27 00:00:00+00:00,GC,0.008473710989065068
2024-08-28 00:00:00+00:00,GC,0.015358330979612365
2024-08-29 00:00:00+00:00,GC,0.014635234429513732
2024-08-30 00:00:00+00:00,GC,0.01706082344620955
2024-09-01 00:00:00+00:00,GC,0.016841815207619883
2024-09-02 00:00:00+00:00,GC,0.01649883992499879
2024-09-03 00:00:00+00:00,GC,0.01251346178661873
2024-09-04 00:00:00+00:00,GC,0.009745099414147609
2024-09-05 00:00:00+00:00,GC,0.005704105733941318
2024-09-06 00:00:00+00:00,GC,0.0012396027059055877
2024-09-08 00:00:00+00:00,GC,0.001380213904070251
2024-09-09 00:00:00+00:00,GC,0.00039867054845250894
2024-09-10 00:00:00+00:00,GC,0.0021309011953763615
2024-09-11 00:00:00+00:00,GC,0.019760826103344148
2024-09-12 00:00:00+00:00,GC,0.025745967082620124
2024-09-13 00:00:00+00:00,GC,0.026793156340080036
2024-09-15 00:00:00+00:00,GC,0.030727271123643516
2024-09-16 00:00:00+00:00,GC,0.030033666201081544
2024-09-17 00:00:00+00:00,GC,0.030144363667139164
2024-09-18 00:00:00+00:00,GC,0.012663475951783496
2024-09-19 00:00:00+00:00,GC,0.001933019137533002
2024-09-20 00:00:00+00:00,GC,0.0011214011767599543
2024-09-22 00:00:00+00:00,GC,0.0026465814204116467
2024-09-23 00:00:00+00:00,GC,0.004414783133643397
2024-09-24 00:00:00+00:00,GC,0.004119530472796347
2024-09-25 00:00:00+00:00,GC,-0.00037937461137666135
2024-09-26 00:00:00+00:00,GC,-0.0011832424031171527
2024-09-27 00:00:00+00:00,GC,0.0006077402965370294
2024-09-29 00:00:00+00:00,GC,0.0033029913797442516
2024-09-30 00:00:00+00:00,GC,0.003199056356342229
2024-10-01 00:00:00+00:00,GC,-0.004738785654169177
2024-10-02 00:00:00+00:00,GC,-0.008379732489952801
2024-10-03 00:00:00+00:00,GC,-0.01169943723081701
2024-10-04 00:00:00+00:00,GC,-0.021846424541554065
2024-10-06 00:00:00+00:00,GC,-0.020805676610324012
2024-10-07 00:00:00+00:00,GC,-0.014906446946874466
2024-10-08 00:00:00+00:00,GC,-0.00533801761323246
2024-10-09 00:00:00+00:00,GC,-0.005612177543765322
2024-10-10 00:00:00+00:00,GC,-0.009278562208879673
2024-10-11 00:00:00+00:00,GC,-0.008555019367175055
2024-10-13 00:00:00+00:00,GC,-0.01071445329618681
2024-10-14 00:00:00+00:00,GC,-0.014612098702550997
2024-10-15 00:00:00+00:00,GC,-0.008737487456678714
2024-10-16 00:00:00+00:00,GC,-0.010515105991970267
2024-10-17 00:00:00+00:00,GC,-0.012347832679611544
2024-10-18 00:00:00+00:00,GC,-0.01156920749011297
2024-10-20 00:00:00+00:00,GC,-0.014482301867595922
2024-10-21 00:00:00+00:00,GC,-0.01688688941422252
2024-10-22 00:00:00+00:00,GC,-0.02631524758468712
2024-10-23 00:00:00+00:00,GC,-0.020802895761276884
2024-10-24 00:00:00+00:00,GC,-0.019398060855008392
2024-10-25 00:00:00+00:00,GC,-0.020370763535745837
2024-10-27 00:00:00+00:00,GC,-0.024455796786957022
2024-10-28 00:00:00+00:00,GC,-0.022246498303508153
2024-10-29 00:00:00+00:00,GC,-0.02570912946694188
2024-10-30 00:00:00+00:00,GC,-0.030954846621005172
2024-10-31 00:00:00+00:00,GC,-0.022812557401264047
2024-11-01 00:00:00+00:00,GC,-0.022771985808991785
2024-11-03 00:00:00+00:00,GC,-0.039509955113158864
2024-11-04 00:00:00+00:00,GC,-0.037417597894231304
2024-11-05 00:00:00+00:00,GC,-0.038998139162899056
2024-11-06 00:00:00+00:00,GC,-0.04936479280459846
2024-11-07 00:00:00+00:00,GC,-0.04411567853131759
2024-11-08 00:00:00+00:00,GC,-0.04449586510350195
2024-11-10 00:00:00+00:00,GC,-0.04796467443289207
2024-11-11 00:00:00+00:00,GC,-0.032674917459691574
2024-11-12 00:00:00+00:00,GC,-0.04093334551173174
2024-11-13 00:00:00+00:00,GC,-0.03628594834650153
2024-11-14 00:00:00+00:00,GC,-0.04585164998959171
2024-11-15 00:00:00+00:00,GC,-0.047582599434183415
2024-11-17 00:00:00+00:00,GC,-0.04690673532990554
2024-11-18 00:00:00+00:00,GC,-0.04813147109750927
2024-11-19 00:00:00+00:00,GC,-0.050302584377706065
2024-11-20 00:00:00+00:00,GC,-0.049315720275043995
2024-11-21 00:00:00+00:00,GC,-0.05097623123135136
2024-11-22 00:00:00+00:00,GC,-0.051379669419602536
2024-11-24 00:00:00+00:00,GC,-0.05234102402129376
2024-11-25 00:00:00+00:00,GC,-0.024368751790355254
2024-11-26 00:00:00+00:00,GC,-0.02639000862244299
2024-11-27 00:00:00+00:00,GC,-0.02487891443653215
2024-11-28 00:00:00+00:00,GC,-0.02642017956868314
2024-11-29 00:00:00+00:00,GC,-0.022456946499734405
2024-12-01 00:00:00+00:00,GC,-0.02041278323738603
2024-12-02 00:00:00+00:00,GC,-0.016621773832961973
2024-12-03 00:00:00+00:00,GC,-0.021571709935431713
2024-12-04 00:00:00+00:00,GC,-0.027800575888249426
2024-12-05 00:00:00+00:00,GC,-0.02395838588233843
2024-12-06 00:00:00+00:00,GC,-0.022315459491675793
2024-12-08 00:00:00+00:00,GC,-0.020302822379215855
2024-12-09 00:00:00+00:00,GC,-0.020399394654783208
2024-12-10 00:00:00+00:00,GC,-0.017205775726947987
2024-12-11 00:00:00+00:00,GC,-0.02426386481594319
2024-12-12 00:00:00+00:00,GC,-0.01666563046301317
2024-12-13 00:00:00+00:00,GC,-0.01556298041249497
2024-12-15 00:00:00+00:00,GC,-0.013435255455260984
2024-12-16 00:00:00+00:00,GC,-0.01569905187221653
2024-12-17 00:00:00+00:00,GC,0.0010625351064212937
2024-12-18 00:00:00+00:00,GC,0.012662138504792635
2024-12-19 00:00:00+00:00,GC,0.02202465432995042
2024-12-20 00:00:00+00:00,GC,0.02043332781703399
2024-12-22 00:00:00+00:00,GC,0.018415341863244842
2024-12-23 00:00:00+00:00,GC,0.02135503421918718
2024-12-24 00:00:00+00:00,GC,0.02444827130879911
2024-12-25 00:00:00+00:00,GC,0.025392890589270353
2024-12-26 00:00:00+00:00,GC,0.024977084124213293
2024-12-27 00:00:00+00:00,GC,0.025275857477000625
2024-12-29 00:00:00+00:00,GC,0.0255003882473526
2024-12-30 00:00:00+00:00,GC,0.023556269618070873
2024-12-31 00:00:00+00:00,GC,0.028589810056309676
2025-01-01 00:00:00+00:00,GC,0.03208943870236911
2025-01-02 00:00:00+00:00,GC,0.04575215301527127
2025-01-03 00:00:00+00:00,GC,0.046924275054881094
2025-01-05 00:00:00+00:00,GC,0.05100138544814631
2025-01-06 00:00:00+00:00,GC,0.039187131879313476
2025-01-07 00:00:00+00:00,GC,0.040373384931205715
2025-01-08 00:00:00+00:00,GC,0.043989153559693184
2025-01-09 00:00:00+00:00,GC,0.042063510424903416
2025-01-10 00:00:00+00:00,GC,0.04042951915147171
2025-01-12 00:00:00+00:00,GC,0.04241892407457217
2025-01-13 00:00:00+00:00,GC,0.04147980224211697
2025-01-14 00:00:00+00:00,GC,0.04203604241740434
2025-01-15 00:00:00+00:00,GC,0.04157233704873589
2025-01-16 00:00:00+00:00,GC,0.04284636575541988
2025-01-17 00:00:00+00:00,GC,0.044602225566493105
2025-01-19 00:00:00+00:00,GC,0.04442101260399043
2025-01-20 00:00:00+00:00,GC,0.047063891479760034
2025-01-21 00:00:00+00:00,GC,0.04099108355576545
2025-01-22 00:00:00+00:00,GC,0.039569273196154865
2025-01-23 00:00:00+00:00,GC,0.040681595670035445
2025-01-24 00:00:00+00:00,GC,0.04120490629050809
2025-01-26 00:00:00+00:00,GC,0.04329260569274204
2025-01-27 00:00:00+00:00,GC,0.05045833371787981
2025-01-28 00:00:00+00:00,GC,0.05273136319670522
2025-01-29 00:00:00+00:00,GC,0.044219821054291904
2025-01-30 00:00:00+00:00,GC,0.04467683422452838
2025-01-31 00:00:00+00:00,GC,0.04759102538741698
2025-02-02 00:00:00+00:00,GC,0.049095911039131426
2025-02-03 00:00:00+00:00,GC,0.05410711138210916
2025-02-04 00:00:00+00:00,GC,0.07455249748486763
2025-02-05 00:00:00+00:00,GC,0.07395003664845225
2025-02-06 00:00:00+00:00,GC,0.07269236978334279
2025-02-07 00:00:00+00:00,GC,0.07159242692849763
2025-02-09 00:00:00+00:00,GC,0.05859241910743957
2025-02-10 00:00:00+00:00,GC,0.06365146120894641
2025-02-11 00:00:00+00:00,GC,0.0590203399497024
2025-02-12 00:00:00+00:00,GC,0.0623650898895873
2025-02-13 00:00:00+00:00,GC,0.06380632891620511
2025-02-14 00:00:00+00:00,GC,0.06874596281901525
2025-02-16 00:00:00+00:00,GC,0.06486127527703707
2025-02-17 00:00:00+00:00,GC,0.06899001166218904
2025-02-18 00:00:00+00:00,GC,0.06540787800428316
2025-02-19 00:00:00+00:00,GC,0.06479212730036982
2025-02-20 00:00:00+00:00,GC,0.06763253965844622
2025-02-21 00:00:00+00:00,GC,0.061299015388517286
2025-02-23 00:00:00+00:00,GC,0.03873804934666001
2025-02-24 00:00:00+00:00,GC,0.0356857834744411
2025-02-25 00:00:00+00:00,GC,0.038279030189460994
2025-02-26 00:00:00+00:00,GC,0.03378852329460374
2025-02-27 00:00:00+00:00,GC,0.02866533300429309
2025-02-28 00:00:00+00:00,GC,0.02814768959445812
2025-03-02 00:00:00+00:00,GC,0.0268611855500656
2025-03-03 00:00:00+00:00,GC,0.027906803424145817
2025-03-04 00:00:00+00:00,GC,0.03751233823959532
2025-03-05 00:00:00+00:00,GC,0.03335362670495196
2025-03-06 00:00:00+00:00,GC,0.03293671884064709
2025-03-07 00:00:00+00:00,GC,0.028316524265450636
2025-03-09 00:00:00+00:00,GC,0.03243906080001867
2025-03-10 00:00:00+00:00,GC,0.026928353580811266
2025-03-11 00:00:00+00:00,GC,0.022553331742334305
2025-03-12 00:00:00+00:00,GC,0.013680133619866426
2025-03-13 00:00:00+00:00,GC,0.02065293519244083
2025-03-14 00:00:00+00:00,GC,0.01881231924827474
2025-03-16 00:00:00+00:00,GC,0.022045586806976412
2025-03-17 00:00:00+00:00,GC,0.022985606036956964
2025-03-18 00:00:00+00:00,GC,0.005531796685513806
2025-03-19 00:00:00+00:00,GC,-0.005554353240190947
2025-03-20 00:00:00+00:00,GC,-0.007347186306966925
2025-03-21 00:00:00+00:00,GC,-0.015561862085114281
2025-03-23 00:00:00+00:00,GC,-0.01505485347954267
2025-03-24 00:00:00+00:00,GC,-0.017421751655944565
2025-03-25 00:00:00+00:00,GC,-0.019756209605306666
2025-03-26 00:00:00+00:00,GC,-0.02042159946523962
2025-03-27 00:00:00+00:00,GC,-0.02507906786594224
2025-03-28 00:00:00+00:00,GC,-0.03150121111264351
2025-03-30 00:00:00+00:00,GC,-0.02478101441404705
2025-03-31 00:00:00+00:00,GC,-0.03243461158937337
2025-04-01 00:00:00+00:00,GC,-0.026810047141824646
2025-04-02 00:00:00+00:00,GC,-0.04475501177337648
2025-04-03 00:00:00+00:00,GC,-0.05146360075796313
2025-04-04 00:00:00+00:00,GC,-0.027919246447371728
2025-04-06 00:00:00+00:00,GC,-0.01591326017142326
2025-04-07 00:00:00+00:00,GC,-0.04459137372270588
2025-04-08 00:00:00+00:00,GC,-0.049667626080955825
2025-04-09 00:00:00+00:00,GC,-0.07194232898594781
2025-04-10 00:00:00+00:00,GC,-0.06622571913417666
2025-04-11 00:00:00+00:00,GC,-0.07225391685670159
2025-04-13 00:00:00+00:00,GC,-0.07499889229021552
2025-04-14 00:00:00+00:00,GC,-0.08225690700441705
2025-04-15 00:00:00+00:00,GC,-0.0819677840135593
2025-04-16 00:00:00+00:00,GC,-0.08054850598356246
2025-04-17 00:00:00+00:00,GC,-0.07782329084413185
2025-04-20 00:00:00+00:00,GC,-0.07571936352502547
2025-04-21 00:00:00+00:00,GC,-0.07144725580024767
2025-04-22 00:00:00+00:00,GC,-0.06886532319380666
2025-04-23 00:00:00+00:00,GC,-0.06284597310137575
2025-04-24 00:00:00+00:00,GC,-0.0629193251433167
2025-04-25 00:00:00+00:00,GC,-0.06688680663517774
2025-04-27 00:00:00+00:00,GC,-0.07150287871904853
2025-04-28 00:00:00+00:00,GC,-0.07603641351280746
2025-04-29 00:00:00+00:00,GC,-0.07807323316708792
2025-04-30 00:00:00+00:00,GC,-0.06983084272176454
2025-05-01 00:00:00+00:00,GC,-0.07444225569630326
2025-05-02 00:00:00+00:00,GC,-0.07531382065369725
2025-05-04 00:00:00+00:00,GC,-0.07829722397782114
2025-05-05 00:00:00+00:00,GC,-0.07263501740316226
2025-05-06 00:00:00+00:00,GC,-0.0912198654971097
2025-05-07 00:00:00+00:00,GC,-0.09674078541265349
2025-05-08 00:00:00+00:00,GC,-0.08415648832429735
2025-05-09 00:00:00+00:00,GC,-0.09000943838462276
2025-05-11 00:00:00+00:00,GC,-0.09408409860730062
2025-05-12 00:00:00+00:00,GC,-0.09417788290751151
2025-05-13 00:00:00+00:00,GC,-0.09272208336688757
2025-05-14 00:00:00+00:00,GC,-0.09024408271639082
2025-05-15 00:00:00+00:00,GC,-0.08853045844532703
2025-05-16 00:00:00+00:00,GC,-0.08478338636667555
2025-05-18 00:00:00+00:00,GC,-0.08258458196492713
2025-05-19 00:00:00+00:00,GC,-0.0875710288375159
2025-05-20 00:00:00+00:00,GC,-0.083775435547595
2025-05-21 00:00:00+00:00,GC,-0.08768718414930864
2025-05-22 00:00:00+00:00,GC,-0.08796036809157828
2025-05-23 00:00:00+00:00,GC,-0.08802720687817732
2025-05-25 00:00:00+00:00,GC,-0.08645302791359033
2025-05-26 00:00:00+00:00,GC,-0.08894907597105954
2025-05-27 00:00:00+00:00,GC,-0.08566277726384439
2025-05-28 00:00:00+00:00,GC,-0.08451676490282459
2025-05-29 00:00:00+00:00,GC,-0.0866399042798296
2025-05-30 00:00:00+00:00,GC,-0.088360526549683
2025-06-01 00:00:00+00:00,GC,-0.08895422417727415
2025-06-02 00:00:00+00:00,GC,-0.08794825179231887
2025-06-03 00:00:00+00:00,GC,-0.08612687992503557
2025-06-04 00:00:00+00:00,GC,-0.09083330399186898
2025-06-05 00:00:00+00:00,GC,-0.08624162152576653
2025-06-06 00:00:00+00:00,GC,-0.08517422559164313
2025-06-08 00:00:00+00:00,GC,-0.08452938038699735
2025-06-09 00:00:00+00:00,GC,-0.08262853051048191
2025-06-10 00:00:00+00:00,GC,-0.082682781030134
2025-06-11 00:00:00+00:00,GC,-0.08576734021699325
2025-06-12 00:00:00+00:00,GC,-0.08557848757619602
2025-06-13 00:00:00+00:00,GC,-0.0816182693334438
2025-06-15 00:00:00+00:00,GC,-0.08236115359880206
2025-06-16 00:00:00+00:00,GC,-0.081462332295294
2025-06-17 00:00:00+00:00,GC,-0.08310407117111161
2025-06-18 00:00:00+00:00,GC,-0.08087726073004226
2025-06-19 00:00:00+00:00,GC,-0.07910441096745208
2025-06-20 00:00:00+00:00,GC,-0.07860860124001384
2025-06-22 00:00:00+00:00,GC,-0.07822698581847154
2025-06-23 00:00:00+00:00,GC,-0.07765775107107416
2025-06-24 00:00:00+00:00,GC,-0.0765971515257618
2025-06-25 00:00:00+00:00,GC,-0.07621882941349972
2025-06-26 00:00:00+00:00,GC,-0.07296999879684457
2025-06-27 00:00:00+00:00,GC,-0.07241064199214417
2025-06-29 00:00:00+00:00,GC,-0.07104600930493325
2025-06-30 00:00:00+00:00,GC,-0.07244456862348012
2025-07-01 00:00:00+00:00,GC,-0.06672817848810854
2025-07-02 00:00:00+00:00,GC,-0.06663188259558137
2025-07-03 00:00:00+00:00,GC,-0.07832894676990168
2025-07-04 00:00:00+00:00,GC,-0.07850821584722405
2025-07-06 00:00:00+00:00,GC,-0.07165209207179297
2025-07-07 00:00:00+00:00,GC,-0.06868583384163837
2025-07-08 00:00:00+00:00,GC,-0.053300261912573074
2025-07-09 00:00:00+00:00,GC,-0.05801128587522229
2025-07-10 00:00:00+00:00,GC,-0.05521552346758921
2025-07-11 00:00:00+00:00,GC,-0.05688464702422796
2025-07-13 00:00:00+00:00,GC,-0.05101306186694443
2025-07-14 00:00:00+00:00,GC,-0.051363487183966584
2025-07-15 00:00:00+00:00,GC,-0.0535429270020192
2025-07-16 00:00:00+00:00,GC,-0.056311400189726524
2025-07-17 00:00:00+00:00,GC,-0.055311679126345534
2025-07-18 00:00:00+00:00,GC,-0.05537737846875293
2025-07-20 00:00:00+00:00,GC,-0.05966596239898297
2025-07-21 00:00:00+00:00,GC,-0.05680187560924436
2025-07-22 00:00:00+00:00,GC,-0.05942695543255767
2025-07-23 00:00:00+00:00,GC,-0.05977760485811667
2025-07-24 00:00:00+00:00,GC,-0.05461667272817069
2025-07-25 00:00:00+00:00,GC,-0.053224002510776615
2025-07-27 00:00:00+00:00,GC,-0.048334120491779695
2025-07-28 00:00:00+00:00,GC,-0.04374732156015327
2025-07-29 00:00:00+00:00,GC,-0.05553798994400974
2025-07-30 00:00:00+00:00,GC,-0.04915841305508699
2025-07-31 00:00:00+00:00,GC,-0.04731474244696953
2025-08-01 00:00:00+00:00,GC,-0.045262289341
2025-08-03 00:00:00+00:00,GC,-0.05386160960809212
2025-08-04 00:00:00+00:00,GC,-0.031169515143367004
2025-08-05 00:00:00+00:00,GC,-0.019236877775515377
2025-08-06 00:00:00+00:00,GC,-0.03345556255679976
2025-08-07 00:00:00+00:00,GC,-0.0191663651571828
2025-08-08 00:00:00+00:00,GC,-0.022691647489224552
2025-08-10 00:00:00+00:00,GC,-0.008147795380230121
2025-08-11 00:00:00+00:00,GC,-0.013024826519204403
2025-08-12 00:00:00+00:00,GC,-0.0184027953225307
2025-08-13 00:00:00+00:00,GC,-0.026734872246073172
2025-08-14 00:00:00+00:00,GC,-0.031605484762050995
2025-08-15 00:00:00+00:00,GC,-0.03326535601161328
2025-08-17 00:00:00+00:00,GC,-0.026578048161423295
2025-08-18 00:00:00+00:00,GC,-0.033466801054958716
2025-08-19 00:00:00+00:00,GC,-0.024422930334825652
2025-08-20 00:00:00+00:00,GC,-0.01678687381332012
2025-08-21 00:00:00+00:00,GC,-0.016136592346284763
2025-08-22 00:00:00+00:00,GC,-0.013532206370799599
2025-08-24 00:00:00+00:00,GC,-0.014959989226438666
2025-08-25 00:00:00+00:00,GC,-0.02101680332963331
2025-08-26 00:00:00+00:00,GC,-0.031622738850909576
2025-08-27 00:00:00+00:00,GC,-0.026451202696878322
2025-08-28 00:00:00+00:00,GC,-0.022113246885443673
2025-08-29 00:00:00+00:00,GC,-0.014759307519228205
2025-08-31 00:00:00+00:00,GC,-0.019547906781919366
2025-09-01 00:00:00+00:00,GC,-0.018313124471432674
2025-09-02 00:00:00+00:00,GC,0.0006736113116203624
2025-09-03 00:00:00+00:00,GC,-0.006874624372296161
2025-09-04 00:00:00+00:00,GC,-0.007375368319297413
2025-09-05 00:00:00+00:00,GC,-0.0019340245101481706
2025-09-07 00:00:00+00:00,GC,-0.003259776499842523
2025-09-08 00:00:00+00:00,GC,-0.0006736901652608156
2025-09-09 00:00:00+00:00,GC,-0.004385632644284669
2025-09-10 00:00:00+00:00,GC,-0.001960604787845081
2025-09-11 00:00:00+00:00,GC,-0.011434931448391925
2025-09-12 00:00:00+00:00,GC,-0.010266082270561631
2025-09-14 00:00:00+00:00,GC,-0.008859294443173746
2025-09-15 00:00:00+00:00,GC,-0.0009449381557543194
2025-09-16 00:00:00+00:00,GC,-0.009822297654672452
2025-09-17 00:00:00+00:00,GC,-0.014413470335153248
2025-09-18 00:00:00+00:00,GC,-0.01360449101056647
2025-09-19 00:00:00+00:00,GC,-0.010561973054481947
2025-09-21 00:00:00+00:00,GC,-0.007686747235071186
2025-09-22 00:00:00+00:00,GC,-0.010201692661584796
2025-09-23 00:00:00+00:00,GC,-0.01088039738327302
2025-09-24 00:00:00+00:00,GC,-0.011699592632263478
2025-09-25 00:00:00+00:00,GC,-0.012075852946863643
2025-09-26 00:00:00+00:00,GC,-0.008776867607431849
2025-09-28 00:00:00+00:00,GC,-0.010521436296921725
2025-09-29 00:00:00+00:00,GC,-0.023639623329286843
2025-09-30 00:00:00+00:00,GC,-0.011786585363362129
2025-10-01 00:00:00+00:00,GC,-0.006563229125432266
2025-10-02 00:00:00+00:00,GC,0.0030032697829849957
2025-10-03 00:00:00+00:00,GC,0.00305653540570506
2025-10-05 00:00:00+00:00,GC,0.0022326860336745235
2025-10-06 00:00:00+00:00,GC,-0.004056422000245843
2025-10-07 00:00:00+00:00,GC,6.6842125646352965e-06
2025-10-08 00:00:00+00:00,GC,0.006129062790705197
2025-10-09 00:00:00+00:00,GC,0.019073548031095105
2025-10-10 00:00:00+00:00,GC,0.01787851800408425
2025-10-12 00:00:00+00:00,GC,0.019979750078134864
2025-10-13 00:00:00+00:00,GC,0.02130684142267361
2025-10-14 00:00:00+00:00,GC,0.019537287306889826
2025-10-15 00:00:00+00:00,GC,0.013050473811840022
2025-10-16 00:00:00+00:00,GC,0.02327289585466681
2025-10-17 00:00:00+00:00,GC,0.014230215754301468
2025-10-19 00:00:00+00:00,GC,0.011034434659268608
2025-10-20 00:00:00+00:00,GC,-0.0009540468791714156
2025-10-21 00:00:00+00:00,GC,0.02718147647277556
2025-10-22 00:00:00+00:00,GC,0.020202843678851192
2025-10-23 00:00:00+00:00,GC,0.017246333973247024
2025-10-24 00:00:00+00:00,GC,0.026247056605960366
2025-10-26 00:00:00+00:00,GC,0.028262335395912094
2025-10-27 00:00:00+00:00,GC,0.03254789666271793
2025-10-28 00:00:00+00:00,GC,0.029999331664353
2025-10-29 00:00:00+00:00,GC,0.043607236898936697
2025-10-30 00:00:00+00:00,GC,0.03692925679842861
2025-10-31 00:00:00+00:00,GC,0.034537739110021885
2025-11-02 00:00:00+00:00,GC,0.03858887499487256
2025-11-03 00:00:00+00:00,GC,0.0379384570849679
2025-11-04 00:00:00+00:00,GC,0.039588044295629704
2025-11-05 00:00:00+00:00,GC,0.039003678062266754
2025-11-06 00:00:00+00:00,GC,0.043019183188795954
2025-11-07 00:00:00+00:00,GC,0.041028346385386175
2025-11-09 00:00:00+00:00,GC,0.04209531153971793
2025-11-10 00:00:00+00:00,GC,0.04857677444587666
2025-11-11 00:00:00+00:00,GC,0.05026116759374547
2025-11-12 00:00:00+00:00,GC,0.05414295313998533
2025-11-13 00:00:00+00:00,GC,0.05278746738699288
2025-11-14 00:00:00+00:00,GC,0.05466826867115468
2025-11-16 00:00:00+00:00,GC,0.054732879570652065
2025-11-17 00:00:00+00:00,GC,0.04161220135683097
2025-11-18 00:00:00+00:00,GC,0.03854485071491957
2025-11-19 00:00:00+00:00,GC,0.03460957618102932
2025-11-20 00:00:00+00:00,GC,0.03158834476510373
2025-11-21 00:00:00+00:00,GC,0.02918350594352238
2025-11-23 00:00:00+00:00,GC,0.02955300353850591
2025-11-24 00:00:00+00:00,GC,0.03336145330205617
2025-11-25 00:00:00+00:00,GC,0.029401021016485732
2025-11-26 00:00:00+00:00,GC,0.028891930217654904
2025-11-27 00:00:00+00:00,GC,0.026162360784309464
2025-11-28 00:00:00+00:00,GC,0.02774692095565096
2025-11-30 00:00:00+00:00,GC,0.026955389843479238
2025-12-01 00:00:00+00:00,GC,0.024260524660111447
2025-12-02 00:00:00+00:00,GC,0.019493981460857034
2025-12-03 00:00:00+00:00,GC,0.013554741020403929
2025-12-04 00:00:00+00:00,GC,0.010189774748783735
2025-12-05 00:00:00+00:00,GC,0.009999161036862238
2025-12-07 00:00:00+00:00,GC,0.00858303550707669
2025-12-08 00:00:00+00:00,GC,0.009446917792720803
2025-12-09 00:00:00+00:00,GC,0.009578582996901772
2025-12-10 00:00:00+00:00,GC,0.010180016546035394
2025-12-11 00:00:00+00:00,GC,0.013619143460292936
2025-12-12 00:00:00+00:00,GC,0.015314532306706815
2025-12-14 00:00:00+00:00,GC,0.014267877300016428
2025-12-15 00:00:00+00:00,GC,0.017738356992488224
2025-12-16 00:00:00+00:00,GC,0.022625729620390285
2025-12-17 00:00:00+00:00,GC,0.021644913028680726
2025-12-18 00:00:00+00:00,GC,0.01720146435493923
2025-12-19 00:00:00+00:00,GC,0.018210093993625304
2025-12-21 00:00:00+00:00,GC,0.018314066872695864
2025-12-22 00:00:00+00:00,GC,0.021733143737524697
2025-12-23 00:00:00+00:00,GC,0.022159328899710704
2025-12-24 00:00:00+00:00,GC,0.018421685745124573
2025-12-25 00:00:00+00:00,GC,0.01813656870898787
2025-12-26 00:00:00+00:00,GC,0.015207291246380344
2025-12-28 00:00:00+00:00,GC,0.020490207937125627
2025-12-29 00:00:00+00:00,GC,0.03268399082890158
2025-12-30 00:00:00+00:00,GC,0.0312782503732774
2025-12-31 00:00:00+00:00,GC,0.017815343966254605
2026-01-01 00:00:00+00:00,GC,0.018524089792138838
2026-01-02 00:00:00+00:00,GC,0.02197863755224152
2026-01-04 00:00:00+00:00,GC,0.021896220844680864
2026-01-05 00:00:00+00:00,GC,0.027544579446682645
2026-01-06 00:00:00+00:00,GC,0.023346013667255267
2026-01-07 00:00:00+00:00,GC,0.018965296430613305
2026-01-08 00:00:00+00:00,GC,0.02073940032273891
2026-01-09 00:00:00+00:00,GC,0.020535235404933773
2026-01-11 00:00:00+00:00,GC,0.019763046296885682
2026-01-12 00:00:00+00:00,GC,0.018882950187260415
2026-01-13 00:00:00+00:00,GC,0.021755492072609045
2026-01-14 00:00:00+00:00,GC,0.017068170662968066
2026-01-15 00:00:00+00:00,GC,0.019021236925887385
2026-01-16 00:00:00+00:00,GC,0.012060918351343992
2026-01-18 00:00:00+00:00,GC,0.021090050839795368
2026-01-19 00:00:00+00:00,GC,0.004474474817075799
2026-01-20 00:00:00+00:00,GC,0.009079133935159963
2026-01-21 00:00:00+00:00,GC,-0.009048289029139919
2026-01-22 00:00:00+00:00,GC,-0.014397537222300897
2026-01-23 00:00:00+00:00,GC,-0.013868247216993269
2026-01-25 00:00:00+00:00,GC,-0.01751831601617663
2026-01-26 00:00:00+00:00,GC,-0.02754606961005324
2026-01-27 00:00:00+00:00,GC,-0.040890219824204765
2026-01-28 00:00:00+00:00,GC,-0.01436036686787884
2026-01-29 00:00:00+00:00,GC,-0.05207752349111945
2026-01-30 00:00:00+00:00,GC,-0.03031645303582043
2026-02-01 00:00:00+00:00,GC,-0.04180973664725488
2026-02-02 00:00:00+00:00,GC,-0.051519961289258745
2026-02-03 00:00:00+00:00,GC,-0.05408327882851343
2026-02-04 00:00:00+00:00,GC,-0.039780911739758514
2026-02-05 00:00:00+00:00,GC,-0.04236993700434525
