,rpc1,rpc2,rpc3
19769,-0.29777177856066367,-0.19681778962498345,0.49480823765365467
19865,1.782394228496908,1.714848803168948,1.4306703357406223
19962,-1.158224818387111,-0.7127907629050537,0.43823553908984236
20059,-0.622243809610524,-0.9814554783477775,0.2730764007051969
20156,0.40636656524632775,1.4015126045826902,1.1908990111334554
20253,0.7674309257888441,1.193050531543621,2.8059439331509703
20350,0.68619595373691,0.4485063607684836,0.19668612674817465
20447,-0.5510861918944318,-0.4041453187907099,0.7309544314875696
20544,1.1691726015430788,-0.12528948969498924,0.1558280170587887
20641,-0.3711654131104579,0.8042067381988178,1.3373776816884249
20738,-1.3884287810415945,-0.19037850460908798,-0.24281289967351632
20835,-1.350451290402704,-0.5684819897362924,-0.14303129041881202
20931,0.2099560676874498,-0.13943891243104453,0.0035110276325008294
21028,-1.9280152302076459,-1.2328436514710368,0.0266567488770229
21125,3.608177231656376,-1.3252216482321488,0.4721888817388922
21222,-1.1366625428901647,-1.0229571833153999,-0.18773411118168123
21319,-0.6833841863824166,-0.10181185379346104,0.6090021302813707
21416,0.13491926901406404,-0.09955196693310489,0.400208323612139
21513,1.6431323697126916,0.7550002159930066,0.6316649659020838
21610,-1.7796400251463762,-1.613018243185539,0.14565072819927896
21707,1.4484111864323599,1.2718752983741306,1.7788914267643776
21804,0.4029960294466981,-0.04201085337198357,1.9479705142682817
21900,-1.6681733330350552,-0.9415057820020397,0.11766611682179029
21997,-1.2335681726500467,-0.4653245455906784,0.7303683080039065
22094,-0.5385371255800211,0.5014130914550021,0.5224792855904664
22191,-1.070911323920579,-0.2849949354420027,1.3984362926060605
22288,-1.0487686028634364,-0.8285719557214742,-0.2625592127847136
22385,3.458025350242678,0.1088439157305279,1.797289361623746
22482,-0.379989217536705,0.26027635062176735,0.9684182828842883
22579,0.04801545011400721,1.8463527326123115,-0.7982074180300777
22676,-0.42297376193989045,-0.2546542917751085,0.9740793635669746
22773,-0.6240477111546968,6.539916431810844e-05,0.5673675441635595
22870,-2.0510260298440874,-1.6020612345721397,0.28618423385896086
22966,-0.8021740819000159,-0.30223293762371206,0.4315244885020384
23063,-0.10224789713036586,0.39268657835134113,1.4401255932445212
23160,-0.18198887213532233,0.4515230735496636,-0.14067950577874896
23257,-0.7788932005008917,-0.30565197895879626,0.3219104247989891
23354,-0.2699480267621655,0.14403485356790371,1.1747773395978738
23451,0.10137783181307525,0.38145260561405014,0.6537268004558933
23548,-0.7470491336327112,-0.021949489794103577,0.36953979139267357
23645,1.8238139831864815,1.751214555370166,2.1561696560354577
23742,0.4501954994327422,0.876002148939483,1.5490459160454504
23839,-1.3924921115190128,0.06709357484630454,-0.17736850149049702
23935,-0.25205693493723036,0.0151340678197453,1.7202930381923511
24032,0.8344700826671223,0.5568597950618168,0.4167351139853642
24129,0.17299650606373362,-0.34859410530540264,-0.28723328728884623
24226,0.9468922051477415,-0.6626668223431433,-0.6539556860919654
24323,-0.8469465463032111,-0.6703769805669677,-0.3216223255791747
24420,4.401082915287363,-1.5628455149487273,0.9442219184046681
24517,1.3933037833798987,-0.22026541993275273,1.8677424367939888
24614,0.09313827098768401,0.6042353742289801,1.0826540444277044
24711,4.365485464634551,1.110958370963985,-2.319607506964319
24808,-0.7486006096507004,0.6678410998997919,0.3197306108330721
24905,2.2353468221086654,0.6855674925605733,1.2064335810156175
25001,-1.1000874220235504,-0.8422711592243171,0.19464063685339464
25098,-0.3168837375982649,0.5186037296513956,-0.5171671494228275
25195,2.463844960010179,0.4168428822145349,0.1289024747687463
25292,3.323085060215893,1.9795151058984077,2.564829853829907
25389,-0.41551907314760894,-0.07065673583326462,-0.4388185484782533
25486,-0.21002913146965857,-0.49827902080208175,0.5832199389846705
25583,-0.5710346946925237,-0.0447224835634345,0.6864087543851228
25680,-0.294430307151576,-0.26554287343184135,0.9147147058514082
25777,0.41805031842329643,0.8095185891592115,1.5639200865738987
25874,-0.5646047526023026,-0.5345167508575678,1.1897339339237212
25970,-0.3765914555306532,0.5502521048404534,0.8756139658583545
26067,-0.6188029849111369,0.8157493846209634,-0.45886727605355093
26164,0.020147299206048852,0.023800339869330334,0.7626061039056143
26261,-0.018174020182524564,0.6065958424923052,1.4830144501655378
26358,-0.2579465434037467,-0.49533476729043746,-0.01809231706626139
26455,-0.013324493035247298,-0.9126136247667501,0.3532720406305635
26552,-0.8116526064092948,-0.5296259585143681,-0.004162321841543019
26649,1.0297605133183474,0.651377121855938,1.0500953458864861
26746,0.15077609474464204,0.07832431583030455,0.9188855875867041
26843,0.547616270680753,0.938987883928826,0.19914566062922545
26940,3.016869976888334,-0.20270031613350545,1.9357488536414065
27036,-0.8087136007958693,0.047696187375418336,0.5325908503116062
27133,-0.14297846088213095,-0.9452839872987105,0.19361390819035076
27230,-1.3482852465049633,0.08259775825705454,-0.060791148562680405
27327,0.2147576018207653,0.1500252831734105,1.3512647066084424
27424,-0.2931311213890987,0.662863000219547,-0.5474506049734518
27521,0.6685944677657465,0.9735319461113255,0.5664998621747411
